"ID","LR","bus","cars","oth","rail","NA","total","year","State","Name","Urbanized.Area","share_light","share_rail","share_bus","share_cars","share_oth"
51,0,48.6,29.5,8.1,0,0,86.2,2012,"WA","Asotin County PTBA(PTBA)",NA,0,0,0.563805104408353,0.342227378190255,0.0939675174013921
53,0,480.1,0,3.8,0,0,483.9,2012,"ID","Coeur d'Alene Tribe dba Citylink Transit(Citylink)",NA,0,0,0.992147137838396,0,0.00785286216160364
55,0,286,0,30.1,0,0,316.1,2012,"ID","Kootenai County(KC)",NA,0,0,0.904776969313508,0,0.0952230306864916
57,0,545.8,0,197.7,0,0,743.5,2012,"OR","Central Oregon Intergovernmental Council(Cascades East Transit)",NA,0,0,0.734095494283793,0,0.265904505716207
59,0,143.9,0,21.7,0,0,165.6,2012,"OR","Josephine County(JCT)",NA,0,0,0.868961352657005,0,0.131038647342995
60,0,10.6,0,0,0,0,10.6,2012,"WA","The Tulalip Tribes of Washington",NA,0,0,1,0,0
61,0,218.4,0,24.1,0,0,242.5,2012,"OR","City of Albany(ATS)",NA,0,0,0.900618556701031,0,0.0993814432989691
63,0,6.2,6.7,0,0,0,12.9,2012,"OR","City of Milton-Freewater",NA,0,0,0.48062015503876,0.51937984496124,0
64,0,628.1,9.3,47.6,0,0,685,2012,"WA","Valley Transit(VT)",NA,0,0,0.916934306569343,0.0135766423357664,0.0694890510948905
1001,0,19762.9,146,560.3,0,0,20469.2,2012,"RI","Rhode Island Public Transit Authority(RIPTA)",NA,0,0,0.965494499052235,0.00713266761768902,0.0273728333300764
1002,0,427.2,0,14.2,0,0,441.4,2012,"NH","Manchester Transit Authority(MTA)",NA,0,0,0.967829632985954,0,0.0321703670140462
1004,0,2917.3,0,196.8,0,0,3114.1,2012,"MA","Brockton Area Transit Authority(BAT)",NA,0,0,0.936803570855143,0,0.0631964291448573
1005,0,1398.4,0,99.3,0,0,1497.7,2012,"MA","Lowell Regional Transit Authority(LRTA)",NA,0,0,0.933698337450758,0,0.0663016625492422
1006,0,1900.8,0,43.9,0,0,1944.7,2012,"MA","Southeastern Regional Transit Authority(SRTA)",NA,0,0,0.977425824034555,0,0.0225741759654445
1007,0,559.5,1.8,23.3,0,0,584.6,2012,"MA","Berkshire Regional Transit Authority(BRTA)",NA,0,0,0.957064659596305,0.00307902839548409,0.0398563120082107
1008,0,11171.7,0,316.2,0,0,11487.9,2012,"MA","Pioneer Valley Transit Authority(PVTA)",NA,0,0,0.972475387146476,0,0.0275246128535241
1013,0,2201.4,0,74.8,0,0,2276.2,2012,"MA","Merrimack Valley Regional Transit Authority(MVRTA)",NA,0,0,0.967138212810825,0,0.0328617871891749
1014,0,3791.5,49.5,97.9,0,0,3938.9,2012,"MA","Worcester Regional Transit Authority(WRTA)",NA,0,0,0.962578384828252,0.0125669603188708,0.0248546548528777
1015,0,350.6,0,9.8,0,0,360.4,2012,"ME","Lewiston-Auburn Transit Committee(LATC)",NA,0,0,0.972807991120977,0,0.0271920088790233
1016,0,1465.9,0,0,0,0,1465.9,2012,"ME","Greater Portland Transit District(Metro)",NA,0,0,1,0,0
1040,0,1269.6,0,4.4,0,0,1274,2012,"CT","Southeast Area Transit(SEAT)",NA,0,0,0.996546310832025,0,0.00345368916797488
1045,0,340.8,0,0,0,0,340.8,2012,"CT","Connecticut Department of Transportation - CTTransit New Britain -Dattco.(CDOT CTTransit DATTCO)",NA,0,0,1,0,0
1048,0,14698.6,0,0,0,0,14698.6,2012,"CT","Connecticut Department of Transportation - CTTRANSIT - Hartford Division(CTTransit)",NA,0,0,1,0,0
1049,0,4.2,0,248.3,0,0,252.5,2012,"CT","The Greater New Haven Transit District(GNHTD)",NA,0,0,0.0166336633663366,0,0.983366336633663
1050,0,5851.7,0,99.9,0,0,5951.6,2012,"CT","Greater Bridgeport Transit Authority(GBT)",NA,0,0,0.983214597755226,0,0.0167854022447745
1051,0,903.1,0,66.1,0,0,969.2,2012,"CT","Housatonic Area Regional Transit (HARTransit)",NA,0,0,0.931799422203879,0,0.0682005777961205
1053,0,207.7,0,36.2,0,0,243.9,2012,"MA","Cape Ann Transportation Authority(CATA)",NA,0,0,0.851578515785158,0,0.148421484214842
1055,0,9454,0,0,0,0,9454,2012,"CT","Connecticut Department of Transportation - CTTRANSIT New Haven Division(CTTRANSIT)",NA,0,0,1,0,0
1056,0,3596.7,0,0,0,0,3596.7,2012,"CT","Connecticut Department of Transportation - CTTRANSIT Stamford Division(CTTransit)",NA,0,0,1,0,0
1057,0,2007.7,0,109.1,0,0,2116.8,2012,"CT","Norwalk Transit District",NA,0,0,0.948459939531368,0,0.0515400604686319
1061,0,671.4,5.8,401.3,0,0,1078.5,2012,"MA","Montachusett Regional Transit Authority(MART)",NA,0,0,0.622531293463143,0.00537783959202596,0.372090866944831
1063,0,388,0,23.9,0,0,411.9,2012,"CT","Middletown Transit District(MTD)",NA,0,0,0.941976207817432,0,0.0580237921825686
1064,0,909,0,232.6,0,0,1141.6,2012,"MA","Greater Attleboro-Taunton Regional Transit Authority(GATRA)",NA,0,0,0.79625087596356,0,0.20374912403644
1066,0,2700.6,0,54.6,0,0,2755.2,2012,"VT","Chittenden County Transportation Authority(CCTA)",NA,0,0,0.980182926829268,0,0.0198170731707317
1086,0,477.2,0,12.1,0,0,489.3,2012,"NH","Cooperative Alliance for Seacoast Transportation(COAST)",NA,0,0,0.975270795013284,0,0.0247292049867157
1087,0,495.6,0,21.7,0,0,517.3,2012,"NH","Nashua Transit System(NTS)",NA,0,0,0.958051420838972,0,0.0419485791610284
1096,0,1010.3,7.8,4.9,0,0,1023,2012,"ME","City of Bangor - BAT Community Connector(BAT)",NA,0,0,0.987585532746823,0.00762463343108504,0.00478983382209189
1098,0,161.6,0,102,0,0,263.6,2012,"ME","Western Maine Transportation Services, Inc.(WMTS)",NA,0,0,0.613050075872534,0,0.386949924127466
1102,0,226.7,0,0,624.2,0,850.9,2012,"CT","Connecticut Department of Transportation(CDOT)",NA,0,0.733576213421083,0.266423786578916,0,0
1105,0,548,55.9,396.1,0,0,1000,2012,"MA","Cape Cod Regional Transit Authority(CCRTA)",NA,0,0,0.548,0.0559,0.3961
1107,0,411.5,0,53.1,0,0,464.6,2012,"CT","Milford Transit District(MTD)",NA,0,0,0.885708136030994,0,0.114291863969006
1112,0,247.4,0,0,0,0,247.4,2012,"ME","South Portland Bus Service",NA,0,0,1,0,0
1114,0,165.5,0,0,0,0,165.5,2012,"ME","Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus(ShuttleBus)",NA,0,0,1,0,0
1117,0,472.4,0,0,0,0,472.4,2012,"MA","Plymouth & Brockton Street Railway Company(pbsr)",NA,0,0,1,0,0
1118,0,402.9,0,111.2,0,0,514.1,2012,"MA","MetroWest Regional Transit Authority(MWRTA)",NA,0,0,0.783699669325034,0,0.216300330674966
1119,0,1094.6,0,0,0,0,1094.6,2012,"NH","University Of New Hampshire - University Transportation Services(UNH UTS)",NA,0,0,1,0,0
1122,0,630.6,0,0,0,0,630.6,2012,"NH","Jalbert Leasing, Inc. dba C&J",NA,0,0,1,0,0
1123,0,0.1,0,14,0,0,14.1,2012,"NH","Greater Derry Salem Cooperative Alliance for Regional Transportation(CART)",NA,0,0,0.00709219858156028,0,0.99290780141844
1128,0,2425.6,0,90.4,0,0,2516,2012,"CT","Connecticut Department of Transportation- CTTransit Waterbury- NET",NA,0,0,0.964069952305246,0,0.0359300476947536
1130,0,809.6,0,0,0,0,809.6,2012,"CT","Connecticut Department of Transportation -CTTRANSIT New Britain ",NA,0,0,1,0,0
2002,0,14599.3,143.1,139.5,0,0,14881.9,2012,"NY","Capital District Transportation Authority(CDTA)",NA,0,0,0.981010489252044,0.00961570767173546,0.00937380307622011
2003,0,2371.6,0,99.9,0,0,2471.5,2012,"NY","Broome County Department of Public Transportation(Broome County)",NA,0,0,0.959579202913211,0,0.0404207970867894
2005,0,639.7,0,66.8,0,0,706.5,2012,"NY","C-TRAN(C TRAN)",NA,0,0,0.905449398443029,0,0.094550601556971
2006,0,316.5,0,18,0,0,334.5,2012,"NY","City of Long Beach(Long Beach Bus)",NA,0,0,0.946188340807175,0,0.0538116591928251
2008,0,805381.5,0,6137,2569543.5,0,3381062,2012,"NY","MTA New York City Transit(NYCT)",NA,0,0.759981183426982,0.238203706409406,0,0.00181511016361132
2009,0,403.2,0,0,0,0,403.2,2012,"NY","City of Poughkeepsie",NA,0,0,1,0,0
2010,0,426.2,0,24.4,0,0,450.6,2012,"NY","Dutchess County Division of Mass Transportation(Loop Bus)",NA,0,0,0.945849977807368,0,0.054150022192632
2018,0,10226.9,13.1,145.7,0,0,10385.7,2012,"NY","CNY Centro, Inc. (CNY Centro )",NA,0,0,0.984709745130323,0.00126134974050858,0.014028905129168
2071,0,218.8,0,39,0,0,257.8,2012,"NY","Huntington Area Rapid Transit(HART)",NA,0,0,0.848719937936385,0,0.151280062063615
2072,0,6016.1,0,522.2,0,0,6538.3,2012,"NY","Suffolk County Department of Public Works - Transportation Division(ST)",NA,0,0,0.920132144441216,0,0.0798678555587844
2076,0,32117.8,0,222.7,0,0,32340.5,2012,"NY","Westchester County Bee-Line System(The Bee-Line System)",NA,0,0,0.993113897435105,0,0.00688610256489541
2078,0,349,0,200.6,82807.7,0,83357.3,2012,"NY","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",NA,0,0.993406696234163,0.00418679587750563,0,0.00240650788833132
2082,0,655.5,0,22178.8,0,0,22834.3,2012,"NY","New York City Department of Transportation(NYCDOT)",NA,0,0,0.0287068138721134,0,0.971293186127887
2084,0,3322.9,0,0,0,0,3322.9,2012,"NY","Transport of Rockland(TOR)",NA,0,0,1,0,0
2085,0,134,0,0,0,0,134,2012,"NY","Clarkstown Mini-Trans",NA,0,0,1,0,0
2089,0,13,0,0,0,0,13,2012,"NY","Village of Spring Valley Bus(Spring Valley Jitney)",NA,0,0,1,0,0
2096,0,145.5,0,20.5,0,0,166,2012,"NY","Putnam County Transit(PART)",NA,0,0,0.876506024096386,0,0.123493975903614
2113,0,22547.8,0,167.2,0,0,22715,2012,"NY","Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",NA,0,0,0.992639225181598,0,0.00736077481840194
2116,0,428.7,0,0,0,0,428.7,2012,"NY","Centro of Cayuga, Inc.(Centro of Cayuga)",NA,0,0,1,0,0
2120,0,340,0,1.9,0,0,341.9,2012,"NY","Greater Glens Falls Transit System(GGFT)",NA,0,0,0.994442819537877,0,0.00555718046212343
2122,0,4121.6,0,0,0,0,4121.6,2012,"NJ","Academy Lines, Inc.",NA,0,0,1,0,0
2126,0,4314.8,0,0,0,0,4314.8,2012,"NJ","Hudson Transit Lines, Inc.(Short Line)",NA,0,0,1,0,0
2128,0,2810.9,0,0,0,0,2810.9,2012,"NJ","Suburban Transit Corporation(Coach USA)",NA,0,0,1,0,0
2132,0,5121.1,0,0,0,0,5121.1,2012,"NJ","New Jersey Transit Corporation-45(NJTC-45)",NA,0,0,1,0,0
2135,0,613.9,0,0,0,0,613.9,2012,"NY","Monsey New Square Trails Corporation",NA,0,0,1,0,0
2137,0,315.3,0,0,0,0,315.3,2012,"NY","Monroe Bus Corporation",NA,0,0,1,0,0
2145,0,4128.2,5.4,69.3,0,0,4202.9,2012,"NY","Tompkins Consolidated Area Transit(TCAT)",NA,0,0,0.982226557852911,0.00128482714316305,0.0164886150039259
2148,0,122,0,26.8,0,0,148.8,2012,"NY","Newburgh Beacon Bus Corporation(NBBC)",NA,0,0,0.81989247311828,0,0.18010752688172
2149,0,2908.3,0,0,0,0,2908.3,2012,"NJ","Rockland Coaches, Inc.",NA,0,0,1,0,0
2158,0,71.9,0,16.1,0,0,88,2012,"NY","Tioga County(Tioga County Transit)",NA,0,0,0.817045454545455,0,0.182954545454545
2160,0,587.9,0,0,0,0,587.9,2012,"NJ","Community Transit, Inc. (Community Transit)",NA,0,0,1,0,0
2161,0,1977,0,0,0,0,1977,2012,"NJ","DeCamp Bus Lines",NA,0,0,1,0,0
2163,0,1613.4,0,0,0,0,1613.4,2012,"NJ","Lakeland Bus Lines, Inc.",NA,0,0,1,0,0
2165,0,580.7,0,0,0,0,580.7,2012,"NJ","Olympia Trails Bus Company, Inc.(Coach USA)",NA,0,0,1,0,0
2166,0,10658.9,0,0,0,0,10658.9,2012,"NJ","Orange-Newark-Elizabeth, Inc.(Coach USA)",NA,0,0,1,0,0
2169,0,1237.3,0,0,0,0,1237.3,2012,"PA","Trans-Bridge Lines, Inc. ",NA,0,0,1,0,0
2172,0,488.5,0,0,0,0,488.5,2012,"NY","Centro of Oswego, Inc.(Centro of Oswego)",NA,0,0,1,0,0
2175,0,665.3,0,0,0,0,665.3,2012,"NY","Private Transportation Corporation",NA,0,0,1,0,0
2176,0,47.2,0,0,0,0,47.2,2012,"NY","Kaser Bus Service(Kaser)",NA,0,0,1,0,0
2177,0,528.6,0,0,0,0,528.6,2012,"NY","Adirondack Transit Lines, Inc,(Adirondack Trailways)",NA,0,0,1,0,0
2178,0,355.1,0,9.4,0,0,364.5,2012,"NY","Ulster County Area Transit(UCAT)",NA,0,0,0.974211248285322,0,0.0257887517146776
2179,0,48.1,0,0,0,0,48.1,2012,"NY","Hendrick Hudson Bus Lines, Inc.(HHBL)",NA,0,0,1,0,0
2185,0,1277.9,0,31.5,0,0,1309.4,2012,"NY","Centro of Oneida, Inc.(Centro of Oneida)",NA,0,0,0.97594318008248,0,0.0240568199175195
2187,0,69.2,0,0,0,0,69.2,2012,"NY","Village of Kiryas Joel(KJ)",NA,0,0,1,0,0
2188,0,120877.8,0,0,0,0,120877.8,2012,"NY","MTA Bus Company(MTABUS)",NA,0,0,1,0,0
2190,0,3247.6,0,4030.5,0,0,7278.1,2012,"NJ","Port Imperial Ferry Corporation dba NY Waterway",NA,0,0,0.446215358403979,0,0.553784641596021
2191,0,93.8,0,4.9,0,0,98.7,2012,"NY","City of Kingston Citibus",NA,0,0,0.950354609929078,0,0.049645390070922
2194,0,8.1,0,4.9,0,0,13,2012,"NJ","East Windsor Township(EW)",NA,0,0,0.623076923076923,0,0.376923076923077
2195,0,2,0,64.6,0,0,66.6,2012,"NJ","Gloucester County Division of Transportation Services (DTS)",NA,0,0,0.03003003003003,0,0.96996996996997
2196,0,401.9,20,164.4,0,0,586.3,2012,"NJ","Middlesex County Area Transit(MCAT)",NA,0,0,0.685485246460856,0.0341122292341805,0.280402524304963
2197,0,126.4,0,19.4,0,0,145.8,2012,"NJ","Meadowlands Transportation Brokerage Corporation, dba Meadowlink(Meadowlink)",NA,0,0,0.866941015089163,0,0.133058984910837
2198,0,2.8,0,0,0,0,2.8,2012,"NJ","TransOptions, Inc. ",NA,0,0,1,0,0
2200,0,199.1,0,9.6,0,0,208.7,2012,"NJ","South Jersey Transportation Authority(sjta)",NA,0,0,0.954000958313369,0,0.0459990416866315
2201,0,51.5,0,0,0,0,51.5,2012,"NJ","County of Cumberland(CCET)",NA,0,0,1,0,0
2206,0,29176,0,345.6,0,0,29521.6,2012,"NY","Nassau Inter County Express(NICE)",NA,0,0,0.988293317435369,0,0.0117066825646306
2207,0,30.7,0,0,0,0,30.7,2012,"NJ","Hudson Transportation Management Association(HCIAHTMA)",NA,0,0,1,0,0
2208,0,131.3,0,0,0,0,131.3,2012,"NJ","County of Burlington(BurLink)",NA,0,0,1,0,0
2209,0,113.9,0,313,0,0,426.9,2012,"NJ","Somerset County Transportation(SCT)",NA,0,0,0.266807214804404,0,0.733192785195596
2211,0,62.1,0,0,0,0,62.1,2012,"NJ","County of Mercer(TRADE)",NA,0,0,1,0,0
2213,0,7.8,0,0,0,0,7.8,2012,"NY","City of Mechanicville",NA,0,0,1,0,0
2215,0,147.8,0,8.1,0,0,155.9,2012,"NY","Watertown CitiBus",NA,0,0,0.948043617703656,0,0.0519563822963438
3001,0,2753,0,29.5,0,0,2782.5,2012,"WV","Kanawha Valley Regional Transportation Authority(KVRTA)",NA,0,0,0.989398023360287,0,0.0106019766397125
3002,0,899.6,0,31.5,0,0,931.1,2012,"WV","The Tri-State Transit Authority(TTA)",NA,0,0,0.966169047363334,0,0.0338309526366663
3003,0,449.1,0,5.3,0,0,454.4,2012,"WV","Mid-Ohio Valley Transit Authority(Easy Rider)",NA,0,0,0.988336267605634,0,0.0116637323943662
3006,0,9353,390.6,266.7,0,0,10010.3,2012,"VA","Greater Richmond Transit Company(GRTC Transit System)",NA,0,0,0.934337632238794,0.039019809596116,0.02664255816509
3007,0,2391,0,60.1,0,0,2451.1,2012,"VA","Greater Roanoke Transit Company(Valley Metro)",NA,0,0,0.975480396556648,0,0.024519603443352
3008,0,2156.1,0,28.7,0,0,2184.8,2012,"VA","Greater Lynchburg Transit Company(GLTC)",NA,0,0,0.986863786158916,0,0.0131362138410839
3009,0,656.2,0,8.5,0,0,664.7,2012,"VA","Petersburg Area Transit(PAT)",NA,0,0,0.987212276214834,0,0.0127877237851662
3010,0,4853.4,0,427.7,0,0,5281.1,2012,"PA","Lehigh and Northampton Transportation Authority(LANTA)",NA,0,0,0.919013084395296,0,0.0809869156047036
3011,0,683.9,0,12.1,0,0,696,2012,"PA","Altoona Metro Transit(AMTRAN)",NA,0,0,0.982614942528736,0,0.0173850574712644
3012,0,1213.8,0,132.5,0,0,1346.3,2012,"PA","Cambria County Transit Authority(CamTran)",NA,0,0,0.901582113941915,0,0.0984178860580851
3013,0,3408.2,0,246.1,0,0,3654.3,2012,"PA","Erie Metropolitan Transit Authority(the e)",NA,0,0,0.932654680787018,0,0.067345319212982
3014,0,2746.9,0.2,190.3,0,0,2937.4,2012,"PA","Cumberland Dauphin-Harrisburg Transit Authority - (DBA Capital Area Transit)(CAT)",NA,0,0,0.935146728399265,6.80874242527405e-05,0.0647851841764826
3015,0,1696.6,0,101.8,0,0,1798.4,2012,"PA","Luzerne County Transportation Authority(LCTA)",NA,0,0,0.943394128113879,0,0.056605871886121
3018,0,1924.8,0,335.7,0,0,2260.5,2012,"PA","Red Rose Transit Authority(RRTA)",NA,0,0,0.85149303251493,0,0.14850696748507
3019,0,195991.8,0,1755.6,165750.3,0,363497.7,2012,"PA","Southeastern Pennsylvania Transportation Authority(SEPTA)",NA,0,0.455987204320688,0.539183053978058,0,0.00482974170125423
3023,0,965.7,0,81.3,0,0,1047,2012,"PA","Beaver County Transit Authority(BCTA)",NA,0,0,0.922349570200573,0,0.0776504297994269
3024,0,3152.8,0,252.8,0,0,3405.6,2012,"PA","Berks Area Reading Transportation Authority(BARTA)",NA,0,0,0.925769321118158,0,0.0742306788818417
3025,0,1560.6,0,10,0,0,1570.6,2012,"PA","County of Lackawanna Transit System(COLTS)",NA,0,0,0.993633006494333,0,0.00636699350566662
3026,0,1406.5,0,1.1,0,0,1407.6,2012,"PA","Williamsport Bureau of Transportation(RVT)",NA,0,0,0.999218527990907,0,0.000781472009093493
3027,0,1727.7,7.3,377,0,0,2112,2012,"PA","York County Transportation Authority(rabbittransit)",NA,0,0,0.818039772727273,0.00345643939393939,0.178503787878788
3030,0,136795.3,101.9,1981,285306.7,0,424184.9,2012,"DC","Washington Metropolitan Area Transit Authority(WMATA)",NA,0,0.672599849735339,0.322489791597956,0.000240225429995269,0.0046701332367088
3035,0,424.2,0,5.5,0,0,429.7,2012,"WV","Ohio Valley Regional Transportation Authority(OVRTA / EORTA)",NA,0,0,0.987200372352804,0,0.0127996276471957
3036,0,2570.9,0,0,0,0,2570.9,2012,"VA","Charlottesville Area Transit(CAT)",NA,0,0,1,0,0
3040,0,604.8,0,45.5,0,0,650.3,2012,"MD","Annapolis Department of Transportation(Annapolis Transit)",NA,0,0,0.930032292787944,0,0.069967707212056
3041,0,192.8,0,27.2,0,0,220,2012,"MD","Allegany County Transit(ACT)",NA,0,0,0.876363636363636,0,0.123636363636364
3042,0,420.1,0,12.9,0,0,433,2012,"MD","Washington County Transit(County Commuter)",NA,0,0,0.970207852193995,0,0.0297921478060046
3044,0,564.5,15.5,0,0,0,580,2012,"PA","Westmoreland County Transit Authority(WCTA)",NA,0,0,0.973275862068966,0.0267241379310345,0
3048,0,977.7,0,82,0,0,1059.7,2012,"MD","Howard Transit(HT)",NA,0,0,0.922619609323393,0,0.0773803906766066
3051,0,27240.2,215.6,18.8,0,0,27474.6,2012,"MD","Ride-On Montgomery County Transit",NA,0,0,0.991468483617596,0.00784724800361061,0.000684268378793504
3053,0,91.1,0,1.8,0,0,92.9,2012,"VA","Bristol Virginia Transit(BVT)",NA,0,0,0.980624327233585,0,0.0193756727664155
3054,0,7000.9,140.1,8,0,0,7149,2012,"PA","Centre Area Transportation Authority(CATA)",NA,0,0,0.97928381591831,0.0195971464540495,0.00111903762764023
3055,0,97.3,0,98.9,0,0,196.2,2012,"PA","Shenango Valley Shuttle Service(SVSS)",NA,0,0,0.49592252803262,0,0.50407747196738
3058,0,907.5,0,0,0,0,907.5,2012,"VA","City of Fairfax CUE Bus(CUE)",NA,0,0,1,0,0
3061,0,335.4,0,0.8,0,0,336.2,2012,"PA","Mid Mon Valley Transit Authority(MMVTA)",NA,0,0,0.997620464009518,0,0.00237953599048186
3066,0,56.2,0,0,0,0,56.2,2012,"WV","Weirton Transit Corporation(WTC)",NA,0,0,1,0,0
3068,0,10895.8,0,0,0,0,10895.8,2012,"VA","Fairfax Connector Bus System(Fairfax Connector)",NA,0,0,1,0,0
3069,0,251.4,0,25.9,0,0,277.3,2012,"VA","City of Danville Mass Transit System(Danville Transit)",NA,0,0,0.90659935088352,0,0.0934006491164803
3070,0,3444.6,0,0,0,0,3444.6,2012,"VA","Potomac and Rappahannock Transportation Commission(PRTC)",NA,0,0,1,0,0
3071,0,4309.2,55.3,0,0,0,4364.5,2012,"VA","City of Alexandria (DASH)",NA,0,0,0.987329591018444,0.0126704089815557,0
3072,0,826.2,0,83.6,0,0,909.8,2012,"MD","Transit Services of Frederick County",NA,0,0,0.908111672895142,0,0.0918883271048582
3074,0,314.3,0,49.7,0,0,364,2012,"MD","Harford Transit(HT)",NA,0,0,0.863461538461539,0,0.136538461538462
3075,0,10601.4,0,992.9,0,0,11594.3,2012,"DE","Delaware Transit Corporation(DTC)",NA,0,0,0.914363092209103,0,0.0856369077908972
3076,0,2771.4,0,3.5,0,0,2774.9,2012,"VA","Williamsburg Area Transit Authority(WATA)",NA,0,0,0.998738693286245,0,0.00126130671375545
3077,0,265.5,0,3.6,0,0,269.1,2012,"PA","Borough of Pottstown - Pottstown Area Rapid Transit(PART)",NA,0,0,0.986622073578595,0,0.0133779264214047
3079,0,549.2,0,0,0,0,549.2,2012,"VA","Fredericksburg Regional Transit(FRED)",NA,0,0,1,0,0
3080,0,2537.3,65.7,27.4,0,0,2630.4,2012,"VA","Arlington Transit - Arlington County(ART)",NA,0,0,0.964606143552311,0.0249771897810219,0.0104166666666667
3081,0,1316.4,0,0,0,0,1316.4,2012,"VA","Loudoun County Commuter Bus Service - Office of Transportation Services(LC Transit)",NA,0,0,1,0,0
3085,0,4104.1,0,141.8,0,0,4245.9,2012,"MD","Prince George's County Transit(TheBus)",NA,0,0,0.966603075908523,0,0.0333969240914765
3087,0,185.4,0,131.3,0,0,316.7,2012,"PA","Fayette Area Coordinated Transportation(FACT)",NA,0,0,0.585412061888222,0,0.414587938111778
3088,0,744.5,0,29.4,0,0,773.9,2012,"MD","County Commissioners of Charles County, MD(DCS  VanGO)",NA,0,0,0.962010595684197,0,0.0379894043158031
3089,0,1289.6,0,13,0,0,1302.6,2012,"WV","Monongalia County Urban Mass Transit Authority(Mountain Line Transit)",NA,0,0,0.99001996007984,0,0.00998003992015968
3091,0,3485.6,0,31.3,0,0,3516.9,2012,"VA","Blacksburg Transit(BT)",NA,0,0,0.991100116579942,0,0.00889988342005744
3092,0,15.4,0,91.6,0,0,107,2012,"MD","Carroll County Bureau of Aging and Disabilities(CATS)",NA,0,0,0.14392523364486,0,0.85607476635514
3093,0,212.9,0,11.3,0,0,224.2,2012,"PA","City of Hazleton -- Hazleton Public Transit(HPT)",NA,0,0,0.949598572702944,0,0.0504014272970562
3094,0,2509.8,1.1,24.9,0,0,2535.8,2012,"VA","City of Harrisonburg Department of Public Transportation(Harrisonburg Transit)",NA,0,0,0.989746825459421,0.000433788153639877,0.00981938638693903
3095,0,302.4,0,55.6,0,0,358,2012,"PA","County of Lebanon Transit Authority(Lebanon Transit)",NA,0,0,0.844692737430168,0,0.155307262569832
3096,0,302.2,3.7,91.1,0,0,397,2012,"MD","The Tri--County Council for the Lower Eastern Shore of Maryland(Shore Transit)",NA,0,0,0.761209068010075,0.00931989924433249,0.229471032745592
3098,0,18.1,0,3.7,0,0,21.8,2012,"OH","Washington County Commissioners(CABL Bus lines)",NA,0,0,0.830275229357798,0,0.169724770642202
3099,0,119.9,0,16,0,0,135.9,2012,"VA","City of Winchester(WinTran)",NA,0,0,0.882266372332598,0,0.117733627667403
3101,0,40.8,0,4.8,0,0,45.6,2012,"PA","City of Washington(City Transit)",NA,0,0,0.894736842105263,0,0.105263157894737
3102,0,1004.7,0,0,0,0,1004.7,2012,"PA","Martz Trailways",NA,0,0,1,0,0
3103,0,220.7,0,0,0,0,220.7,2012,"VA","Martz Group, National Coach Works of Virginia(NCW)",NA,0,0,1,0,0
3108,0,29.3,0,19.5,0,0,48.8,2012,"MD","Cecil County Government - SSCT",NA,0,0,0.600409836065574,0,0.399590163934426
3109,0,418.8,0,15.1,0,0,433.9,2012,"MD","St. Mary's Transit System -Dept. of Public Works and Transit(STS)",NA,0,0,0.965199354690021,0,0.0348006453099793
4001,0,2822.3,0,412.7,0,0,3235,2012,"TN","Chattanooga Area Regional Transportation Authority(CARTA)",NA,0,0,0.87242658423493,0,0.12757341576507
4002,0,3173.1,0,188.2,0,0,3361.3,2012,"TN","Knoxville Area Transit(KAT)",NA,0,0,0.944009758129295,0,0.0559902418707048
4003,0,8404.6,0,247.4,1383,0,10035,2012,"TN","Memphis Area Transit Authority(MATA)",NA,0,0.137817638266069,0.837528649725959,0,0.0246537120079721
4004,0,9273.8,89.6,291.5,0,0,9654.9,2012,"TN","Metropolitan Transit Authority(MTA)",NA,0,0,0.96052781489192,0.00928026183595894,0.0301919232721209
4005,0,1524.3,0,25.5,0,0,1549.8,2012,"NC","ART (Asheville Redefines Transit)(ART)",NA,0,0,0.983546264034069,0,0.0164537359659311
4006,0,1530.5,0,80.5,0,0,1611,2012,"NC","Cape Fear Public Transportation Authority(Wave)",NA,0,0,0.950031036623215,0,0.0499689633767846
4007,0,6441.6,467.1,0,0,0,6908.7,2012,"NC","Capital Area Transit(CAT)",NA,0,0,0.932389595727127,0.0676104042728733,0
4009,0,1646.2,0,53.1,0,0,1699.3,2012,"NC","Fayetteville Area System of Transit(FAST)",NA,0,0,0.968751838992526,0,0.0312481610074737
4010,0,285.1,0,6.3,0,0,291.4,2012,"NC","Gastonia Transit(Gastonia Transit)",NA,0,0,0.978380233356211,0,0.0216197666437886
4011,0,900.7,0,29.9,0,0,930.6,2012,"NC","High Point Transit(Hi tran)",NA,0,0,0.967870191274447,0,0.0321298087255534
4012,0,3356.4,0,157.2,0,0,3513.6,2012,"NC","Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA)",NA,0,0,0.95525956284153,0,0.0447404371584699
4014,0,843.7,174.9,63.1,0,0,1081.7,2012,"MS","Coast Transit Authority(CTA)",NA,0,0,0.779975963760747,0.161689932513636,0.0583341037256171
4015,0,660.6,0,27.3,0,0,687.9,2012,"MS","City of Jackson Transit System (JATRAN)",NA,0,0,0.96031399912778,0,0.0396860008722198
4016,0,179,0,16.7,0,0,195.7,2012,"KY","Ashland Bus System(ABS)",NA,0,0,0.914665304036791,0,0.085334695963209
