"add","day","month","year","pm25_highway","pm25_city"
"Minneapolis-St. Paul, MN",16,7,2016,6.82563061881484,6.40823466011456
"Minneapolis-St. Paul, MN",16,8,2000,6.2555135509424,5.78295649119786
"Minneapolis-St. Paul, MN",16,8,2001,5.8106916912815,5.86151615381241
"Minneapolis-St. Paul, MN",16,8,2002,3.89330503815099,3.99406246202333
"Minneapolis-St. Paul, MN",16,8,2003,15.7029703541806,15.8565989834922
"Minneapolis-St. Paul, MN",16,8,2004,8.76514476223996,8.23065616233008
"Minneapolis-St. Paul, MN",16,8,2005,8.97058067823711,8.96297954150609
"Minneapolis-St. Paul, MN",16,8,2006,9.3893942080046,9.40004361357008
"Minneapolis-St. Paul, MN",16,8,2007,7.21568404582509,7.3381310071264
"Minneapolis-St. Paul, MN",16,8,2008,9.03734120151453,9.02163425854274
"Minneapolis-St. Paul, MN",16,8,2009,11.6084817668848,11.5964011703219
"Minneapolis-St. Paul, MN",16,8,2010,5.88609098551566,5.78927181959152
"Minneapolis-St. Paul, MN",16,8,2011,9.34193248079534,9.45770848989487
"Minneapolis-St. Paul, MN",16,8,2012,4.68158427874247,4.80414956978389
"Minneapolis-St. Paul, MN",16,8,2013,7.53378185054712,7.8989147237369
"Minneapolis-St. Paul, MN",16,8,2014,9.28592921767318,9.59354010905538
"Minneapolis-St. Paul, MN",16,8,2015,9.79045790956731,9.75443132434573
"Minneapolis-St. Paul, MN",16,8,2016,6.03542167262027,5.92023440769741
"Minneapolis-St. Paul, MN",16,9,2000,7.29094417471635,7.50244698865073
"Minneapolis-St. Paul, MN",16,9,2001,10.791562757994,10.6611458778381
"Minneapolis-St. Paul, MN",16,9,2002,6.2941161456861,6.24870708329337
"Minneapolis-St. Paul, MN",16,9,2003,8.62461417599728,8.56118401118687
"Minneapolis-St. Paul, MN",16,9,2004,4.8213309363315,4.74836168033736
"Minneapolis-St. Paul, MN",16,9,2005,7.57316627418786,7.33213201931545
"Minneapolis-St. Paul, MN",16,9,2006,14.783206906235,14.9836528233119
"Minneapolis-St. Paul, MN",16,9,2007,7.99720135906286,8.12819338355746
"Minneapolis-St. Paul, MN",16,9,2008,6.61824437191612,6.53076714788164
"Minneapolis-St. Paul, MN",16,9,2009,10.0025852855883,9.49393797601972
"Minneapolis-St. Paul, MN",16,9,2010,3.79734014837365,3.88036902376584
"Minneapolis-St. Paul, MN",16,9,2011,4.63956972381525,4.22128775800977
"Minneapolis-St. Paul, MN",16,9,2012,5.13067842784681,5.47644863809858
"Minneapolis-St. Paul, MN",16,9,2013,1.63065049731941,1.43898324913212
"Minneapolis-St. Paul, MN",16,9,2014,6.95725839388998,6.89437755431448
"Minneapolis-St. Paul, MN",16,9,2015,8.21743787798965,7.94435866730554
"Minneapolis-St. Paul, MN",16,9,2016,2.88394220670064,2.71564912796021
"Minneapolis-St. Paul, MN",17,1,2000,10.513110595837,10.5923893111093
"Minneapolis-St. Paul, MN",17,1,2001,12.7002630986665,13.6103855303356
"Minneapolis-St. Paul, MN",17,1,2002,11.9121698998568,12.1284645557404
"Minneapolis-St. Paul, MN",17,1,2003,6.87559119860331,6.96703124216625
"Minneapolis-St. Paul, MN",17,1,2004,16.3758695000096,16.320660669463
"Minneapolis-St. Paul, MN",17,1,2005,16.8248769358585,16.7525428124837
"Minneapolis-St. Paul, MN",17,1,2006,4.94479657265178,5.01835980585643
"Minneapolis-St. Paul, MN",17,1,2007,13.9567111082244,13.8219539165497
"Minneapolis-St. Paul, MN",17,1,2008,11.5841980064124,11.8554906742913
"Minneapolis-St. Paul, MN",17,1,2009,11.2408714545401,11.2642725944519
"Minneapolis-St. Paul, MN",17,1,2010,29.7021007035908,30.9626541273934
"Minneapolis-St. Paul, MN",17,1,2011,23.0767432095712,23.0736315114158
"Minneapolis-St. Paul, MN",17,1,2012,3.28806170873475,3.26240361162594
"Minneapolis-St. Paul, MN",17,1,2013,5.17567641693249,5.33691928216389
"Minneapolis-St. Paul, MN",17,1,2014,5.26573968561072,5.67855116639818
"Minneapolis-St. Paul, MN",17,1,2015,13.0225340023375,12.3879609959466
"Minneapolis-St. Paul, MN",17,1,2016,6.6626969805935,6.46189127308982
"Minneapolis-St. Paul, MN",17,10,2000,16.292262855329,16.540314241818
"Minneapolis-St. Paul, MN",17,10,2001,10.8928867892215,10.8833469424929
"Minneapolis-St. Paul, MN",17,10,2002,13.7842333107664,13.8682144914355
"Minneapolis-St. Paul, MN",17,10,2003,7.51028403064661,7.42734421151025
"Minneapolis-St. Paul, MN",17,10,2004,5.63097538027847,5.5988872885704
"Minneapolis-St. Paul, MN",17,10,2005,6.66460593123185,6.74355459894453
"Minneapolis-St. Paul, MN",17,10,2006,5.31576948835139,5.47962570445878
"Minneapolis-St. Paul, MN",17,10,2007,8.65732020244264,8.64097720895495
"Minneapolis-St. Paul, MN",17,10,2008,8.51689942259538,8.51816745655877
"Minneapolis-St. Paul, MN",17,10,2009,6.324752196931,6.27892151219504
"Minneapolis-St. Paul, MN",17,10,2010,3.58412879182581,3.67903902871268
"Minneapolis-St. Paul, MN",17,10,2011,3.30080761407551,3.2226467856339
"Minneapolis-St. Paul, MN",17,10,2012,7.93466393989429,7.49758503266743
"Minneapolis-St. Paul, MN",17,10,2013,6.11835073169909,6.15544385824885
"Minneapolis-St. Paul, MN",17,10,2014,5.4769883333591,5.28078128227166
"Minneapolis-St. Paul, MN",17,10,2015,12.8636185077199,12.4167354447501
"Minneapolis-St. Paul, MN",17,10,2016,7.12738333250347,7.02258902958461
"Minneapolis-St. Paul, MN",17,11,2000,5.18806384739123,5.34024968913623
"Minneapolis-St. Paul, MN",17,11,2001,16.1360633164121,16.6364906958171
"Minneapolis-St. Paul, MN",17,11,2002,11.8010472749409,11.6626007659095
"Minneapolis-St. Paul, MN",17,11,2003,14.1943549189651,14.42211427348
"Minneapolis-St. Paul, MN",17,11,2004,14.1610896545544,15.9017015695572
"Minneapolis-St. Paul, MN",17,11,2005,5.55952807894924,5.48622756004333
"Minneapolis-St. Paul, MN",17,11,2006,16.4711661255151,16.5852902173996
"Minneapolis-St. Paul, MN",17,11,2007,6.37450549058747,6.38032665763583
"Minneapolis-St. Paul, MN",17,11,2008,3.782852538845,3.92782527378627
"Minneapolis-St. Paul, MN",17,11,2009,9.34821485218249,9.28094370024545
"Minneapolis-St. Paul, MN",17,11,2010,13.3577251601637,13.4718098640442
"Minneapolis-St. Paul, MN",17,11,2011,5.99281434427228,6.01540285859789
"Minneapolis-St. Paul, MN",17,11,2012,17.6792966441104,17.6047769682748
"Minneapolis-St. Paul, MN",17,11,2013,5.48122456617523,5.4975684438433
"Minneapolis-St. Paul, MN",17,11,2014,6.15427626224986,5.83446909274374
"Minneapolis-St. Paul, MN",17,11,2015,2.86229405695932,2.78888751523835
"Minneapolis-St. Paul, MN",17,11,2016,8.67956365618789,8.55991113356182
"Minneapolis-St. Paul, MN",17,12,2000,8.5129731998109,8.46148836101804
"Minneapolis-St. Paul, MN",17,12,2001,14.2811092410171,14.3916767086302
"Minneapolis-St. Paul, MN",17,12,2002,11.6904552108363,10.0067871613162
"Minneapolis-St. Paul, MN",17,12,2003,18.2405760581033,17.5200239419937
"Minneapolis-St. Paul, MN",17,12,2004,6.01098244650322,6.30481852293015
"Minneapolis-St. Paul, MN",17,12,2005,5.84712850838377,6.18285643713815
"Minneapolis-St. Paul, MN",17,12,2006,8.06869933897989,8.62199305636542
"Minneapolis-St. Paul, MN",17,12,2007,22.5984818475288,23.2820664678301
"Minneapolis-St. Paul, MN",17,12,2008,20.8976598706162,20.9480498041425
"Minneapolis-St. Paul, MN",17,12,2009,23.6026307825457,23.2308765547616
