"city_num","PRECTOT","PRECSNO","QSH","RHOA","SPEED","TLML","file"
5,3.56177988578565e-05,5.72700242784663e-09,0.0077957515604794,1.22954368591309,6.76176166534424,285.682830810547,"200003.nc4"
6,6.36742479400709e-05,3.6048309226544e-08,0.00690527213737369,1.17272078990936,5.30248689651489,284.842681884766,"200003.nc4"
7,3.93440586776705e-05,1.26413506398859e-11,0.00846472638659179,1.22819608449936,5.96557569503784,287.166931152344,"200003.nc4"
8,3.29161121044308e-05,1.32916336270661e-09,0.0068044716026634,1.20448082685471,6.38800883293152,284.589569091797,"200003.nc4"
9,1.84506943696761e-05,9.66219442943839e-06,0.00362769007915631,1.01289348304272,5.72236490249634,278.867805480957,"200003.nc4"
10,NA,NA,NA,NA,NA,NA,"200003.nc4"
11,6.44638589619717e-06,1.3209055111929e-06,0.00327275507152081,1.0462874174118,6.04989147186279,284.80859375,"200003.nc4"
12,1.29047575683217e-05,9.561717320139e-07,0.00395922985626385,1.08812776207924,5.17865896224976,286.818565368652,"200003.nc4"
13,1.9074013835052e-05,3.14541898660536e-06,0.00463988760020584,1.22923892736435,6.92549610137939,278.437858581543,"200003.nc4"
14,1.61576517712092e-05,2.93745006274548e-06,0.00462552579119802,1.22879457473755,6.92024278640747,278.2001953125,"200003.nc4"
15,1.9899951894331e-05,2.24503787649155e-06,0.00498297135345638,1.23912784457207,7.32770180702209,278.191902160645,"200003.nc4"
16,6.87846977598383e-06,2.87671423393476e-06,0.00422057462856174,1.2228752374649,7.24421882629395,277.116363525391,"200003.nc4"
17,1.4736436696694e-05,3.33658545059734e-06,0.00389385246671736,1.22044628858566,7.18558931350708,275.630401611328,"200003.nc4"
18,4.09580957239086e-05,0,0.00975474901497364,1.17500934004784,7.27217924594879,291.081924438477,"200003.nc4"
19,3.58201632479904e-05,0,0.0116827432066202,1.20197808742523,5.87675976753235,292.288879394531,"200003.nc4"
20,NA,NA,NA,NA,NA,NA,"200003.nc4"
21,2.98744153042207e-05,0,0.0128906322643161,1.18998968601227,7.74942660331726,294.235427856445,"200003.nc4"
22,1.88293728342614e-06,1.33864094261455e-13,0.00283118337392807,1.05930998921394,6.70269846916199,286.397827148438,"200003.nc4"
23,1.811120819184e-05,0,0.0107903759926558,1.1645565032959,7.41542863845825,295.054565429688,"200003.nc4"
24,4.78672882309183e-05,5.79711070258782e-08,0.0050927666015923,1.09823060035706,8.55416774749756,285.670043945312,"200003.nc4"
25,1.04503169495729e-05,0,0.00483338907361031,1.09817385673523,7.98643684387207,287.902252197266,"200003.nc4"
26,4.21265731347376e-05,0,0.0101742125116289,1.16860526800156,7.09693074226379,292.111419677734,"200003.nc4"
27,4.03396679757861e-05,0,0.00900085689499974,1.18842911720276,7.24516105651855,289.824081420898,"200003.nc4"
28,3.54428916580218e-05,5.25579861759445e-10,0.00712432386353612,1.20585024356842,5.7075207233429,285.465896606445,"200003.nc4"
29,1.97024874069029e-05,5.44414388059522e-06,0.00375464372336864,1.23571932315826,6.59042882919312,277.006286621094,"200003.nc4"
30,6.31381208222592e-05,0,0.0113294890616089,1.19880118966103,6.48891818523407,292.37020111084,"200003.nc4"
31,1.29662462313718e-05,5.59839304514753e-06,0.00368311384227127,1.23661643266678,6.87792944908142,274.986968994141,"200003.nc4"
32,2.00989143195329e-05,0,0.00470751151442528,1.14884006977081,4.59491920471191,289.399627685547,"200003.nc4"
33,2.00989143195329e-05,0,0.00470751151442528,1.14884006977081,4.59491920471191,289.399627685547,"200003.nc4"
34,3.6651098071161e-05,8.77191820039086e-16,0.00773080275394022,1.19330084323883,7.74410307407379,287.423057556152,"200003.nc4"
35,3.65584928658791e-05,0,0.00814075861126184,1.19806015491486,7.58480358123779,287.894439697266,"200003.nc4"
36,2.18761524592992e-05,3.75829699805763e-06,0.00464281463064253,1.22863471508026,6.96701502799988,278.607955932617,"200003.nc4"
1,5.46664923604112e-05,1.18074535748747e-06,0.00690142810344696,1.13666427135468,5.42794370651245,284.108123779297,"200004.nc4"
2,3.00481251542806e-05,0,0.00858159549534321,1.20661622285843,6.39624214172363,288.936508178711,"200004.nc4"
3,5.01553913636599e-05,0,0.00841530133038759,1.19634544849396,6.76211547851562,286.902099609375,"200004.nc4"
4,4.613113560481e-05,0,0.00776958139613271,1.2112295627594,5.55368852615356,286.592041015625,"200004.nc4"
5,7.19819145160727e-05,0,0.00899750646203756,1.21648025512695,7.2576904296875,287.864715576172,"200004.nc4"
6,4.91939135827124e-05,1.75800582979946e-08,0.00783212017267942,1.16462790966034,5.51039266586304,286.131744384766,"200004.nc4"
7,4.88033201690996e-05,0,0.00924730394035578,1.21624028682709,6.33192539215088,289.175842285156,"200004.nc4"
8,5.42473790119402e-05,1.27426471067602e-13,0.00808127829805017,1.19303911924362,6.78276395797729,286.396713256836,"200004.nc4"
9,1.3685833692989e-06,3.99283469565415e-07,0.00391436839709058,0.991290330886841,6.69332909584045,285.715194702148,"200004.nc4"
10,NA,NA,NA,NA,NA,NA,"200004.nc4"
11,1.17910492480888e-08,0,0.00273001915775239,1.02573364973068,5.92097783088684,291.082061767578,"200004.nc4"
12,1.22757456644251e-07,0,0.00331414752872661,1.06566479802132,5.32248711585999,293.167106628418,"200004.nc4"
13,7.46645036997506e-05,8.93795925094309e-06,0.00514309376012534,1.21729183197021,7.39661991596222,280.765487670898,"200004.nc4"
14,5.85084271733649e-05,1.23499157780316e-05,0.00513456901535392,1.2169234752655,7.38448667526245,280.550750732422,"200004.nc4"
15,7.35828161850804e-05,6.95060327871033e-06,0.00541942717973143,1.23029541969299,7.80886006355286,279.762260437012,"200004.nc4"
16,2.35216612054501e-05,5.95385063206777e-06,0.00464186165481806,1.20855975151062,7.95105409622192,280.130615234375,"200004.nc4"
17,4.11908240494085e-05,1.67892590070551e-05,0.00434447987936437,1.20854389667511,7.36624956130981,278.270248413086,"200004.nc4"
18,1.32807645059074e-05,0,0.00992748001590371,1.16657391190529,7.10130000114441,293.373626708984,"200004.nc4"
19,3.9230304537341e-05,0,0.0126013024710119,1.19799041748047,5.68458986282349,293.387969970703,"200004.nc4"
20,NA,NA,NA,NA,NA,NA,"200004.nc4"
21,1.67817515830393e-05,0,0.0131316115148365,1.18410134315491,7.21591377258301,295.981094360352,"200004.nc4"
22,2.5080867871452e-07,0,0.00306540430756286,1.03931605815887,7.02491748332977,292.313903808594,"200004.nc4"
23,3.38764743901265e-06,0,0.0112728290259838,1.15853130817413,7.29901313781738,296.820159912109,"200004.nc4"
24,6.17598789176554e-06,0,0.00551372207701206,1.08353447914124,8.40966320037842,290.005615234375,"200004.nc4"
25,3.93223172068247e-06,0,0.00536401942372322,1.08220601081848,8.25320148468018,292.465423583984,"200004.nc4"
26,1.11531971924705e-05,0,0.01026980439201,1.16115367412567,6.91938877105713,294.239486694336,"200004.nc4"
27,1.43978777487064e-05,0,0.00960333459079266,1.17885190248489,7.19915652275085,292.205307006836,"200004.nc4"
28,5.00044716318371e-05,1.77598753481334e-08,0.00810633855871856,1.19567307829857,6.09127128124237,287.078407287598,"200004.nc4"
29,1.72130730788922e-05,4.26001543019083e-06,0.00414794031530619,1.22142100334167,7.19477987289429,280.034606933594,"200004.nc4"
30,2.46837439590308e-05,0,0.0120545655954629,1.19388562440872,6.21533155441284,293.745811462402,"200004.nc4"
31,1.20530094136484e-05,5.68336713513418e-06,0.00396908086258918,1.22726786136627,6.95010852813721,277.161392211914,"200004.nc4"
32,2.07517150130343e-08,0,0.00461642118170857,1.12312245368958,5.11698293685913,295.929779052734,"200004.nc4"
33,2.07517150130343e-08,0,0.00461642118170857,1.12312245368958,5.11698293685913,295.929779052734,"200004.nc4"
34,2.98053018923383e-05,0,0.00891552097164094,1.18075078725815,7.51809370517731,290.355827331543,"200004.nc4"
35,3.69735025742557e-05,0,0.00930101331323385,1.18632769584656,7.39261722564697,290.62158203125,"200004.nc4"
36,8.23224800114986e-05,7.0241305820673e-06,0.00520517933182418,1.21613901853561,7.37028455734253,281.017333984375,"200004.nc4"
1,2.36933719861554e-05,0,0.0102569963783026,1.10856711864471,4.52796792984009,291.439178466797,"200005.nc4"
2,3.15241720727499e-06,0,0.0104260868392885,1.17163890600204,5.7741801738739,297.32487487793,"200005.nc4"
3,1.72510808624793e-05,0,0.0114731565117836,1.16402494907379,5.91649150848389,294.713409423828,"200005.nc4"
4,1.23617210192606e-05,0,0.0107558527961373,1.1798083782196,4.69234991073608,293.967071533203,"200005.nc4"
5,1.28805886561167e-05,0,0.0116076786071062,1.18470621109009,6.42358827590942,295.335296630859,"200005.nc4"
6,2.0733023120556e-05,0,0.0109639773145318,1.13476967811584,4.86374759674072,293.61767578125,"200005.nc4"
7,1.86036345439788e-05,0,0.0118252946995199,1.18806505203247,5.80880641937256,295.6962890625,"200005.nc4"
8,1.41197015182115e-05,0,0.0110603491775692,1.16094398498535,5.90293955802917,294.160171508789,"200005.nc4"
9,8.45634116064531e-08,2.83866374850561e-09,0.00399852468399331,0.971901372075081,7.19603824615479,291.186386108398,"200005.nc4"
10,NA,NA,NA,NA,NA,NA,"200005.nc4"
11,1.98553798185994e-12,0,0.00317021715454757,1.00572168827057,5.82059907913208,296.349548339844,"200005.nc4"
12,5.11878188024194e-16,0,0.00332225783495232,1.04396265745163,5.30751752853394,298.573585510254,"200005.nc4"
13,6.9113621066208e-05,0,0.00941198458895087,1.17634370923042,7.14180326461792,288.779190063477,"200005.nc4"
14,6.60803416394629e-05,0,0.00930909346789122,1.17588293552399,7.16459703445435,288.547882080078,"200005.nc4"
15,7.62627751100808e-05,2.72978915916156e-07,0.00872237957082689,1.19033336639404,7.88846099376678,287.525192260742,"200005.nc4"
16,4.21317854488734e-05,0,0.00826652534306049,1.16590189933777,7.859534740448,288.408477783203,"200005.nc4"
17,5.96675909037003e-05,0,0.00786271179094911,1.16708964109421,7.18323469161987,286.341934204102,"200005.nc4"
18,8.94557133506169e-05,0,0.0147591289132833,1.14202138781548,7.35201275348663,297.868469238281,"200005.nc4"
19,3.37870333169121e-05,0,0.0174781186506152,1.17365682125092,6.03007841110229,297.875900268555,"200005.nc4"
20,NA,NA,NA,NA,NA,NA,"200005.nc4"
21,1.45197059282509e-05,0,0.0173589959740639,1.16424596309662,8.16896629333496,299.275588989258,"200005.nc4"
22,1.4788945606331e-09,0,0.00399369752267376,1.01590436697006,7.27423405647278,298.129325866699,"200005.nc4"
23,9.51374477153877e-06,0,0.0149617744609714,1.13683068752289,8.02707958221436,300.674743652344,"200005.nc4"
24,6.79617278365185e-06,0,0.0069979433901608,1.05448424816132,8.45136451721191,296.812744140625,"200005.nc4"
25,7.86190582857671e-07,0,0.00661619193851948,1.05523192882538,8.04108715057373,298.751556396484,"200005.nc4"
26,0.000109891716419952,0,0.0150674991309643,1.13836717605591,7.06857562065125,298.320602416992,"200005.nc4"
27,2.80922458841815e-05,0,0.0144533775746822,1.15056139230728,7.79989743232727,297.522415161133,"200005.nc4"
28,1.55706170517078e-05,0,0.0108436932787299,1.16300201416016,5.35041201114655,294.987632751465,"200005.nc4"
29,5.78639919694979e-05,0,0.0073145292699337,1.17664933204651,6.95909881591797,288.567169189453,"200005.nc4"
30,2.54774040513439e-05,0,0.017033742275089,1.16955479979515,6.45140242576599,298.173545837402,"200005.nc4"
31,1.83861593541224e-05,1.0017276938501e-11,0.00676531996577978,1.18123555183411,6.63876032829285,285.825622558594,"200005.nc4"
32,2.35889490796801e-16,0,0.0037835577968508,1.09922993183136,5.31146669387817,301.407867431641,"200005.nc4"
33,2.35889490796801e-16,0,0.0037835577968508,1.09922993183136,5.31146669387817,301.407867431641,"200005.nc4"
34,2.66006363744964e-05,0,0.0129148657433689,1.14719745516777,8.47896909713745,297.003135681152,"200005.nc4"
35,3.86438041459769e-05,0,0.0136621911078691,1.15368247032166,8.3779239654541,296.971282958984,"200005.nc4"
36,7.40806244721171e-05,0,0.00955498917028308,1.17533528804779,7.07927894592285,289.032501220703,"200005.nc4"
1,2.1891450160183e-05,0,0.0116831259801984,1.09716522693634,3.64687037467957,295.054656982422,"200006.nc4"
2,2.75906777460477e-05,0,0.0135665610432625,1.16297686100006,4.72615504264832,299.530654907227,"200006.nc4"
3,2.32138845603913e-05,0,0.0131621286273003,1.15024495124817,4.92561817169189,298.454071044922,"200006.nc4"
4,3.3890079066623e-05,0,0.0131113240495324,1.16606438159943,4.21721363067627,297.59033203125,"200006.nc4"
5,3.74884257325903e-05,0,0.0144126871600747,1.17340540885925,5.63988161087036,298.2275390625,"200006.nc4"
6,1.82243657036452e-05,0,0.0123881371691823,1.12208068370819,3.81856608390808,297.372009277344,"200006.nc4"
7,5.64086949452758e-05,0,0.0148454615846276,1.17799335718155,4.95435094833374,298.336822509766,"200006.nc4"
8,2.35245079238666e-05,0,0.012995173688978,1.14689916372299,5.01902961730957,298.00341796875,"200006.nc4"
9,2.58635488137315e-06,0,0.0059439295437187,0.960219621658325,6.24108779430389,295.104179382324,"200006.nc4"
10,NA,NA,NA,NA,NA,NA,"200006.nc4"
11,1.29533132167126e-05,0,0.00845432514324784,0.998444408178329,4.92056035995483,298.179397583008,"200006.nc4"
12,7.11774259798403e-06,0,0.00842577242292464,1.03444564342499,4.65572726726532,300.914558410645,"200006.nc4"
13,4.10537513744202e-05,0,0.0118120913393795,1.16724723577499,7.06602537631989,291.584136962891,"200006.nc4"
14,4.58278227597475e-05,0,0.0118935164064169,1.16631948947906,7.1512656211853,291.422943115234,"200006.nc4"
15,3.09204083350778e-05,0,0.0114023315254599,1.17775374650955,7.40960466861725,291.109725952148,"200006.nc4"
16,4.82337854919024e-05,0,0.0112329758703709,1.15560901165009,7.82751703262329,291.31396484375,"200006.nc4"
17,8.32906189316418e-05,0,0.0105096795596182,1.15549105405807,7.28970384597778,289.447662353516,"200006.nc4"
18,3.36783637067128e-05,0,0.0159177088644356,1.13899466395378,7.06836271286011,299.254402160645,"200006.nc4"
19,3.45855441992171e-05,0,0.01821662299335,1.16596496105194,5.47412919998169,300.395645141602,"200006.nc4"
20,NA,NA,NA,NA,NA,NA,"200006.nc4"
21,2.05856085813139e-05,0,0.0177226681262255,1.1622474193573,7.80684804916382,300.496047973633,"200006.nc4"
22,9.28037400171888e-06,0,0.0101660247892141,1.01124912500381,5.42167711257935,299.199806213379,"200006.nc4"
23,1.45421245179023e-05,0,0.0149376029148698,1.13730990886688,8.37767601013184,301.326324462891,"200006.nc4"
24,4.39222822024021e-05,0,0.0129509903490543,1.05569589138031,7.12778186798096,296.478393554688,"200006.nc4"
25,1.90435639524367e-05,0,0.0131683060899377,1.05684340000153,7.31515455245972,298.034423828125,"200006.nc4"
26,3.90417899325257e-05,0,0.016302932985127,1.13691288232803,6.90799832344055,299.324066162109,"200006.nc4"
27,3.11539834001451e-05,0,0.0163846928626299,1.14615851640701,6.78657293319702,299.214462280273,"200006.nc4"
28,2.31155913752445e-05,0,0.0127576147206128,1.14983242750168,4.41711711883545,298.557136535645,"200006.nc4"
29,0.00011687300138874,0,0.00960812624543905,1.16601073741913,6.84434127807617,291.453430175781,"200006.nc4"
30,3.21227339554753e-05,0,0.0174997067078948,1.16334927082062,5.96577668190002,300.33228302002,"200006.nc4"
31,3.71887254004832e-05,0,0.00840977346524596,1.17111521959305,6.55994248390198,288.564102172852,"200006.nc4"
32,4.24542065502465e-07,0,0.00696958415210247,1.08492112159729,4.70664405822754,304.942718505859,"200006.nc4"
33,4.24542065502465e-07,0,0.00696958415210247,1.08492112159729,4.70664405822754,304.942718505859,"200006.nc4"
34,8.2601984104258e-05,0,0.0159391150809824,1.14511007070541,6.96963751316071,298.027328491211,"200006.nc4"
35,7.23190896678716e-05,0,0.0165338683873415,1.15081799030304,6.77734994888306,298.203460693359,"200006.nc4"
36,4.02408477384597e-05,0,0.0117822107858956,1.16674113273621,6.99947547912598,291.768081665039,"200006.nc4"
1,6.89957159920596e-05,0,0.0122903427109122,1.09143340587616,3.57900643348694,295.641876220703,"200007.nc4"
2,2.59859925790806e-05,0,0.0148664452135563,1.15539127588272,4.08174049854279,300.34880065918,"200007.nc4"
3,3.33670977852307e-05,0,0.0139224333688617,1.14517438411713,4.4265604019165,298.77197265625,"200007.nc4"
4,6.37121993349865e-05,0,0.0136293424293399,1.16203844547272,3.63065361976624,297.711242675781,"200007.nc4"
5,0.000152337626786903,0,0.0150110879912972,1.16758453845978,4.84385967254639,298.690521240234,"200007.nc4"
6,4.17464616475627e-05,0,0.0130226667970419,1.11599004268646,3.69142746925354,297.958465576172,"200007.nc4"
7,9.08366528165061e-05,0,0.0157310352660716,1.16996067762375,4.47229409217834,299.251403808594,"200007.nc4"
8,4.17535557062365e-05,0,0.0135121196508408,1.14328932762146,4.4651026725769,298.035064697266,"200007.nc4"
9,2.17775243527285e-06,0,0.00634061580058187,0.955002039670944,5.75612831115723,297.310569763184,"200007.nc4"
10,NA,NA,NA,NA,NA,NA,"200007.nc4"
11,7.7650533967244e-06,0,0.0105149815790355,0.995654821395874,4.24210715293884,299.373062133789,"200007.nc4"
12,2.93833284104039e-06,0,0.00971791357733309,1.02989611029625,4.22046625614166,302.575592041016,"200007.nc4"
13,5.13028107889113e-05,0,0.0134921199642122,1.15841668844223,5.68445062637329,293.776863098145,"200007.nc4"
14,6.0656682762783e-05,0,0.0135860834270716,1.15715706348419,5.78175497055054,293.755218505859,"200007.nc4"
15,4.31090002166457e-05,0,0.0137470029294491,1.16820901632309,6.01637387275696,293.392677307129,"200007.nc4"
16,2.11625338124577e-05,0,0.0134804686531425,1.14566111564636,6.18626689910889,294.121520996094,"200007.nc4"
17,3.023051249329e-05,0,0.0120003730989993,1.1477564573288,5.92360806465149,291.894607543945,"200007.nc4"
18,2.76261988574333e-06,0,0.0127609397750348,1.12579026818275,6.10330104827881,303.064254760742,"200007.nc4"
19,1.51880622070166e-05,0,0.0180698670446873,1.15782076120377,4.64800977706909,302.252319335938,"200007.nc4"
20,NA,NA,NA,NA,NA,NA,"200007.nc4"
21,9.97671259028721e-06,0,0.016696322709322,1.15839594602585,6.5928111076355,301.630584716797,"200007.nc4"
22,2.68440237505274e-06,0,0.00991817191243172,1.00519576668739,4.65965247154236,301.451934814453,"200007.nc4"
23,3.73682655663288e-06,0,0.0127497389912605,1.13045930862427,8.11408233642578,303.52197265625,"200007.nc4"
