"month","year","pm25","add","date"
"11","2005",9.76958892320222,"Janesville, WI",2005-11-01
"11","2005",3.18091889577311,"Lake Havasu City, AZ",2005-11-01
"11","2005",7.15591934454261,"Laredo, TX",2005-11-01
"11","2005",6.41434564720138,"Lubbock, TX",2005-11-01
"11","2005",8.94261241006262,"Madison, WI",2005-11-01
"11","2005",8.48785852503209,"Minneapolis-St. Paul, MN",2005-11-01
"11","2005",5.67425444896982,"Odessa, TX",2005-11-01
"11","2005",10.5768354874193,"Phoenix-Mesa, AZ",2005-11-01
"11","2005",8.56251921496621,"Racine, WI",2005-11-01
"11","2005",7.82551485838101,"Rochester, MN",2005-11-01
"11","2005",9.74106395385258,"San Antonio, TX",2005-11-01
"11","2005",7.36811030444028,"Sierra Vista, AZ",2005-11-01
"11","2005",7.27826556105398,"Tucson, AZ",2005-11-01
"11","2005",9.58715723260515,"Waco, TX",2005-11-01
"11","2005",7.49827651408032,"Wausau, WI",2005-11-01
"11","2005",9.5147470072646,"Wilmington, NC",2005-11-01
"11","2005",12.6218481229491,"Winston-Salem, NC",2005-11-01
"12","2005",9.21834804020545,"Asheville, NC",2005-12-01
"12","2005",11.2160654886811,"Austin, TX",2005-12-01
"12","2005",10.7432963162984,"Beaumont, TX",2005-12-01
"12","2005",17.8343613842189,"Beloit, WI-IL",2005-12-01
"12","2005",8.24553641891261,"Brownsville, TX",2005-12-01
"12","2005",12.4527847592111,"Charlotte, NC",2005-12-01
"12","2005",12.2579822578738,"Columbia, SC",2005-12-01
"12","2005",11.2391608524197,"Concord, NC",2005-12-01
"12","2005",9.02858857054055,"Corpus Christi, TX",2005-12-01
"12","2005",10.9678539751623,"Denton-Lewisville, TX",2005-12-01
"12","2005",8.00538372873815,"Duluth, MN-WI",2005-12-01
"12","2005",10.0875096970264,"Durham, NC",2005-12-01
"12","2005",11.7886464434625,"El Paso, TX-NM",2005-12-01
"12","2005",11.1400209997987,"Fayetteville, NC",2005-12-01
"12","2005",3.82741481771802,"Flagstaff, AZ",2005-12-01
"12","2005",13.7162459132449,"Greenville, SC",2005-12-01
"12","2005",14.4970073139323,"Houston, TX",2005-12-01
"12","2005",17.9263137395874,"Janesville, WI",2005-12-01
"12","2005",3.02243272186544,"Lake Havasu City, AZ",2005-12-01
"12","2005",9.25147522087204,"Laredo, TX",2005-12-01
"12","2005",7.64258040611457,"Lubbock, TX",2005-12-01
"12","2005",16.064950860273,"Madison, WI",2005-12-01
"12","2005",13.3418443656462,"Minneapolis-St. Paul, MN",2005-12-01
"12","2005",6.26066972647251,"Odessa, TX",2005-12-01
"12","2005",14.9473400115542,"Phoenix-Mesa, AZ",2005-12-01
"12","2005",14.046567037378,"Racine, WI",2005-12-01
"12","2005",14.3452510395863,"Rochester, MN",2005-12-01
"12","2005",11.4917377459128,"San Antonio, TX",2005-12-01
"12","2005",7.51114391244812,"Sierra Vista, AZ",2005-12-01
"12","2005",8.69104957859199,"Tucson, AZ",2005-12-01
"12","2005",11.3317942825072,"Waco, TX",2005-12-01
"12","2005",12.1986174285516,"Wausau, WI",2005-12-01
"12","2005",9.66013510189585,"Wilmington, NC",2005-12-01
"12","2005",10.492303062032,"Winston-Salem, NC",2005-12-01
"01","2006",7.73361996410203,"Asheville, NC",2006-01-01
"01","2006",8.27793435225299,"Austin, TX",2006-01-01
"01","2006",6.96754879635108,"Beaumont, TX",2006-01-01
"01","2006",12.5638385581028,"Beloit, WI-IL",2006-01-01
"01","2006",6.96947883757411,"Brownsville, TX",2006-01-01
"01","2006",8.93994378768456,"Charlotte, NC",2006-01-01
"01","2006",9.97760273484795,"Columbia, SC",2006-01-01
"01","2006",8.63271011405277,"Concord, NC",2006-01-01
"01","2006",7.14623087012823,"Corpus Christi, TX",2006-01-01
"01","2006",7.22775912780585,"Denton-Lewisville, TX",2006-01-01
"01","2006",6.99321722667022,"Duluth, MN-WI",2006-01-01
"01","2006",8.89848632241355,"Durham, NC",2006-01-01
"01","2006",9.12422795195055,"El Paso, TX-NM",2006-01-01
"01","2006",9.7827794548339,"Fayetteville, NC",2006-01-01
"01","2006",3.51223890446343,"Flagstaff, AZ",2006-01-01
"01","2006",10.8284532863978,"Greenville, SC",2006-01-01
"01","2006",13.5031654387122,"Houston, TX",2006-01-01
"01","2006",12.6273762234771,"Janesville, WI",2006-01-01
"01","2006",3.72848747704872,"Lake Havasu City, AZ",2006-01-01
"01","2006",8.58693071641938,"Laredo, TX",2006-01-01
"01","2006",6.74504765184773,"Lubbock, TX",2006-01-01
"01","2006",13.1119305535741,"Madison, WI",2006-01-01
"01","2006",10.2023657972362,"Minneapolis-St. Paul, MN",2006-01-01
"01","2006",4.40116957167121,"Odessa, TX",2006-01-01
"01","2006",10.4483460365987,"Phoenix-Mesa, AZ",2006-01-01
"01","2006",11.2794790452991,"Racine, WI",2006-01-01
"01","2006",9.74292950369707,"Rochester, MN",2006-01-01
"01","2006",9.69566614502606,"San Antonio, TX",2006-01-01
"01","2006",6.10992513778835,"Sierra Vista, AZ",2006-01-01
"01","2006",6.50000540057514,"Tucson, AZ",2006-01-01
"01","2006",6.86655003497973,"Waco, TX",2006-01-01
"01","2006",10.458993181411,"Wausau, WI",2006-01-01
"01","2006",7.29302705599918,"Wilmington, NC",2006-01-01
"01","2006",9.42572593809424,"Winston-Salem, NC",2006-01-01
"02","2006",10.171993977796,"Asheville, NC",2006-02-01
"02","2006",10.2399115891659,"Austin, TX",2006-02-01
"02","2006",7.65403096570272,"Beaumont, TX",2006-02-01
"02","2006",10.3712726828923,"Beloit, WI-IL",2006-02-01
"02","2006",7.90355982658774,"Brownsville, TX",2006-02-01
"02","2006",12.1061674602217,"Charlotte, NC",2006-02-01
"02","2006",12.2964216242715,"Columbia, SC",2006-02-01
"02","2006",11.8519564705757,"Concord, NC",2006-02-01
"02","2006",8.45323366858266,"Corpus Christi, TX",2006-02-01
"02","2006",10.2230955554571,"Denton-Lewisville, TX",2006-02-01
"02","2006",6.46332842511297,"Duluth, MN-WI",2006-02-01
"02","2006",10.3313235779068,"Durham, NC",2006-02-01
"02","2006",8.12758814309481,"El Paso, TX-NM",2006-02-01
"02","2006",11.9019622658581,"Fayetteville, NC",2006-02-01
"02","2006",3.89273811148292,"Flagstaff, AZ",2006-02-01
"02","2006",13.6229431198156,"Greenville, SC",2006-02-01
"02","2006",14.1378179630241,"Houston, TX",2006-02-01
"02","2006",10.7410600047821,"Janesville, WI",2006-02-01
"02","2006",4.01405153593934,"Lake Havasu City, AZ",2006-02-01
"02","2006",9.36673025399834,"Laredo, TX",2006-02-01
"02","2006",9.44171066755887,"Lubbock, TX",2006-02-01
"02","2006",11.5567111923896,"Madison, WI",2006-02-01
"02","2006",9.01584457745965,"Minneapolis-St. Paul, MN",2006-02-01
"02","2006",6.10623818953881,"Odessa, TX",2006-02-01
"02","2006",9.76942223121369,"Phoenix-Mesa, AZ",2006-02-01
"02","2006",9.56581157415994,"Racine, WI",2006-02-01
"02","2006",8.62486631271738,"Rochester, MN",2006-02-01
"02","2006",11.0928066725149,"San Antonio, TX",2006-02-01
"02","2006",5.54262504825681,"Sierra Vista, AZ",2006-02-01
"02","2006",5.23267173146509,"Tucson, AZ",2006-02-01
"02","2006",10.3155803782308,"Waco, TX",2006-02-01
"02","2006",9.58198464055108,"Wausau, WI",2006-02-01
"02","2006",8.96074553775306,"Wilmington, NC",2006-02-01
"02","2006",11.11778409479,"Winston-Salem, NC",2006-02-01
"03","2006",12.9711889070514,"Asheville, NC",2006-03-01
"03","2006",12.0061425974425,"Austin, TX",2006-03-01
"03","2006",11.739685237265,"Beaumont, TX",2006-03-01
"03","2006",12.5757876999704,"Beloit, WI-IL",2006-03-01
"03","2006",9.49051135710872,"Brownsville, TX",2006-03-01
"03","2006",12.7509606186561,"Charlotte, NC",2006-03-01
"03","2006",14.2565171372188,"Columbia, SC",2006-03-01
"03","2006",12.3246023365194,"Concord, NC",2006-03-01
"03","2006",10.1804310460996,"Corpus Christi, TX",2006-03-01
"03","2006",11.6339670269084,"Denton-Lewisville, TX",2006-03-01
"03","2006",7.91737348567032,"Duluth, MN-WI",2006-03-01
"03","2006",10.9506426642396,"Durham, NC",2006-03-01
"03","2006",7.54051967050025,"El Paso, TX-NM",2006-03-01
"03","2006",11.9541988653633,"Fayetteville, NC",2006-03-01
"03","2006",4.02911257042512,"Flagstaff, AZ",2006-03-01
"03","2006",14.4152568066098,"Greenville, SC",2006-03-01
"03","2006",16.8497183847104,"Houston, TX",2006-03-01
"03","2006",12.9281278282734,"Janesville, WI",2006-03-01
"03","2006",3.6685391982349,"Lake Havasu City, AZ",2006-03-01
"03","2006",10.3354852695968,"Laredo, TX",2006-03-01
"03","2006",10.4449873438472,"Lubbock, TX",2006-03-01
"03","2006",14.7156600363081,"Madison, WI",2006-03-01
"03","2006",11.7761561007818,"Minneapolis-St. Paul, MN",2006-03-01
"03","2006",7.82970056658585,"Odessa, TX",2006-03-01
"03","2006",5.99622477953127,"Phoenix-Mesa, AZ",2006-03-01
"03","2006",10.8967142355309,"Racine, WI",2006-03-01
"03","2006",12.3100692859279,"Rochester, MN",2006-03-01
"03","2006",12.3366099305742,"San Antonio, TX",2006-03-01
"03","2006",4.20851895696736,"Sierra Vista, AZ",2006-03-01
"03","2006",3.97271815862175,"Tucson, AZ",2006-03-01
"03","2006",12.2274806243775,"Waco, TX",2006-03-01
"03","2006",11.6424003999558,"Wausau, WI",2006-03-01
"03","2006",10.4793943342286,"Wilmington, NC",2006-03-01
"03","2006",11.213591131773,"Winston-Salem, NC",2006-03-01
"04","2006",11.8218804886067,"Asheville, NC",2006-04-01
"04","2006",12.0849524343836,"Austin, TX",2006-04-01
"04","2006",11.7157137065649,"Beaumont, TX",2006-04-01
"04","2006",9.45099121242724,"Beloit, WI-IL",2006-04-01
"04","2006",10.8064518564456,"Brownsville, TX",2006-04-01
"04","2006",12.2624313419912,"Charlotte, NC",2006-04-01
"04","2006",13.1297602154992,"Columbia, SC",2006-04-01
"04","2006",12.052349305607,"Concord, NC",2006-04-01
"04","2006",10.9799412158796,"Corpus Christi, TX",2006-04-01
"04","2006",11.120171544389,"Denton-Lewisville, TX",2006-04-01
"04","2006",6.53392260279267,"Duluth, MN-WI",2006-04-01
"04","2006",10.9759043541762,"Durham, NC",2006-04-01
"04","2006",8.43542759774947,"El Paso, TX-NM",2006-04-01
"04","2006",12.5441631325053,"Fayetteville, NC",2006-04-01
"04","2006",5.72536127263568,"Flagstaff, AZ",2006-04-01
"04","2006",12.6626313555011,"Greenville, SC",2006-04-01
"04","2006",17.1897099050862,"Houston, TX",2006-04-01
"04","2006",9.60810243439912,"Janesville, WI",2006-04-01
"04","2006",5.01932864447516,"Lake Havasu City, AZ",2006-04-01
"04","2006",11.0308602988118,"Laredo, TX",2006-04-01
"04","2006",10.2555399702516,"Lubbock, TX",2006-04-01
"04","2006",10.3051570856718,"Madison, WI",2006-04-01
"04","2006",8.92992318194537,"Minneapolis-St. Paul, MN",2006-04-01
"04","2006",8.50992342167147,"Odessa, TX",2006-04-01
"04","2006",7.29632311217457,"Phoenix-Mesa, AZ",2006-04-01
"04","2006",8.29135405168684,"Racine, WI",2006-04-01
"04","2006",8.33548481209145,"Rochester, MN",2006-04-01
"04","2006",12.4008093927462,"San Antonio, TX",2006-04-01
"04","2006",5.24729220438695,"Sierra Vista, AZ",2006-04-01
"04","2006",4.79593375298263,"Tucson, AZ",2006-04-01
"04","2006",11.885881840877,"Waco, TX",2006-04-01
"04","2006",8.77994916309949,"Wausau, WI",2006-04-01
"04","2006",10.5919078275086,"Wilmington, NC",2006-04-01
"04","2006",11.1466717855678,"Winston-Salem, NC",2006-04-01
"05","2006",12.7889104627921,"Asheville, NC",2006-05-01
"05","2006",10.9899325787159,"Austin, TX",2006-05-01
"05","2006",12.0273983128928,"Beaumont, TX",2006-05-01
"05","2006",9.48996242618662,"Beloit, WI-IL",2006-05-01
"05","2006",11.2047293665181,"Brownsville, TX",2006-05-01
"05","2006",12.6743283324626,"Charlotte, NC",2006-05-01
"05","2006",14.8967926353494,"Columbia, SC",2006-05-01
"05","2006",12.663618399863,"Concord, NC",2006-05-01
"05","2006",11.2919998057629,"Corpus Christi, TX",2006-05-01
"05","2006",10.4967734210511,"Denton-Lewisville, TX",2006-05-01
"05","2006",6.81810546587473,"Duluth, MN-WI",2006-05-01
"05","2006",11.9830162736677,"Durham, NC",2006-05-01
"05","2006",9.54021067703868,"El Paso, TX-NM",2006-05-01
"05","2006",13.4304073394629,"Fayetteville, NC",2006-05-01
"05","2006",7.08851004100741,"Flagstaff, AZ",2006-05-01
"05","2006",14.5465084113175,"Greenville, SC",2006-05-01
"05","2006",17.0359817313554,"Houston, TX",2006-05-01
"05","2006",9.53782568166735,"Janesville, WI",2006-05-01
"05","2006",7.8919246425892,"Lake Havasu City, AZ",2006-05-01
"05","2006",11.3500430238882,"Laredo, TX",2006-05-01
"05","2006",10.8194980394794,"Lubbock, TX",2006-05-01
"05","2006",9.66622229052559,"Madison, WI",2006-05-01
"05","2006",8.35532237494596,"Minneapolis-St. Paul, MN",2006-05-01
"05","2006",8.84169882310653,"Odessa, TX",2006-05-01
"05","2006",8.4720017034612,"Phoenix-Mesa, AZ",2006-05-01
"05","2006",9.83579212706752,"Racine, WI",2006-05-01
"05","2006",7.71177133045563,"Rochester, MN",2006-05-01
"05","2006",12.3106266868955,"San Antonio, TX",2006-05-01
"05","2006",6.71603234997973,"Sierra Vista, AZ",2006-05-01
"05","2006",5.86073786294024,"Tucson, AZ",2006-05-01
"05","2006",10.6967404061584,"Waco, TX",2006-05-01
"05","2006",9.3726564332022,"Wausau, WI",2006-05-01
"05","2006",11.1581876341039,"Wilmington, NC",2006-05-01
"05","2006",12.9147625796025,"Winston-Salem, NC",2006-05-01
"06","2006",16.5457733241684,"Asheville, NC",2006-06-01
"06","2006",15.4095836141329,"Austin, TX",2006-06-01
"06","2006",16.051027355444,"Beaumont, TX",2006-06-01
"06","2006",10.0303156921638,"Beloit, WI-IL",2006-06-01
"06","2006",11.1023576488903,"Brownsville, TX",2006-06-01
"06","2006",17.4917081301128,"Charlotte, NC",2006-06-01
"06","2006",16.9068212032647,"Columbia, SC",2006-06-01
"06","2006",17.0983727265702,"Concord, NC",2006-06-01
"06","2006",11.4626884152417,"Corpus Christi, TX",2006-06-01
"06","2006",14.30623187703,"Denton-Lewisville, TX",2006-06-01
"06","2006",9.5746531847081,"Duluth, MN-WI",2006-06-01
"06","2006",15.0882720599083,"Durham, NC",2006-06-01
"06","2006",11.4957320668242,"El Paso, TX-NM",2006-06-01
"06","2006",16.0166249584855,"Fayetteville, NC",2006-06-01
"06","2006",9.12996756239015,"Flagstaff, AZ",2006-06-01
"06","2006",17.2699215252866,"Greenville, SC",2006-06-01
"06","2006",18.8894130528322,"Houston, TX",2006-06-01
"06","2006",10.1369458216043,"Janesville, WI",2006-06-01
"06","2006",8.2795931125374,"Lake Havasu City, AZ",2006-06-01
"06","2006",11.4901011891588,"Laredo, TX",2006-06-01
"06","2006",13.0374721183271,"Lubbock, TX",2006-06-01
"06","2006",10.8136482996705,"Madison, WI",2006-06-01
"06","2006",10.2186549561081,"Minneapolis-St. Paul, MN",2006-06-01
"06","2006",10.552138110053,"Odessa, TX",2006-06-01
"06","2006",9.09466839711274,"Phoenix-Mesa, AZ",2006-06-01
"06","2006",9.08626707595548,"Racine, WI",2006-06-01
"06","2006",10.1149701812262,"Rochester, MN",2006-06-01
"06","2006",13.9606328408627,"San Antonio, TX",2006-06-01
"06","2006",7.24427490970363,"Sierra Vista, AZ",2006-06-01
"06","2006",6.22854035173432,"Tucson, AZ",2006-06-01
"06","2006",15.6268716965646,"Waco, TX",2006-06-01
"06","2006",10.9968567095939,"Wausau, WI",2006-06-01
"06","2006",13.0087974485064,"Wilmington, NC",2006-06-01
"06","2006",16.6272406860528,"Winston-Salem, NC",2006-06-01
"07","2006",20.1459289417259,"Asheville, NC",2006-07-01
"07","2006",11.6575102442098,"Austin, TX",2006-07-01
"07","2006",10.3371157661628,"Beaumont, TX",2006-07-01
"07","2006",13.4407691503193,"Beloit, WI-IL",2006-07-01
"07","2006",8.05325477561851,"Brownsville, TX",2006-07-01
"07","2006",21.4524916483291,"Charlotte, NC",2006-07-01
"07","2006",18.994675521309,"Columbia, SC",2006-07-01
"07","2006",21.378688564514,"Concord, NC",2006-07-01
"07","2006",8.26984347520509,"Corpus Christi, TX",2006-07-01
"07","2006",12.4959412325722,"Denton-Lewisville, TX",2006-07-01
"07","2006",12.0324116292199,"Duluth, MN-WI",2006-07-01
"07","2006",19.6925201054795,"Durham, NC",2006-07-01
"07","2006",8.64118446098672,"El Paso, TX-NM",2006-07-01
"07","2006",19.7788389458935,"Fayetteville, NC",2006-07-01
"07","2006",7.9389845078613,"Flagstaff, AZ",2006-07-01
"07","2006",21.3830657398119,"Greenville, SC",2006-07-01
"07","2006",16.6176937895436,"Houston, TX",2006-07-01
"07","2006",13.4847068804987,"Janesville, WI",2006-07-01
"07","2006",7.55540041826674,"Lake Havasu City, AZ",2006-07-01
"07","2006",8.33726503559455,"Laredo, TX",2006-07-01
"07","2006",11.2186472326787,"Lubbock, TX",2006-07-01
"07","2006",13.0515904733072,"Madison, WI",2006-07-01
"07","2006",12.3054543107885,"Minneapolis-St. Paul, MN",2006-07-01
"07","2006",8.65125041752002,"Odessa, TX",2006-07-01
"07","2006",8.51782666801635,"Phoenix-Mesa, AZ",2006-07-01
"07","2006",12.2764181587205,"Racine, WI",2006-07-01
"07","2006",12.0891105291673,"Rochester, MN",2006-07-01
"07","2006",11.1255624736679,"San Antonio, TX",2006-07-01
"07","2006",5.767934853733,"Sierra Vista, AZ",2006-07-01
"07","2006",5.33606393324866,"Tucson, AZ",2006-07-01
"07","2006",12.5368450411693,"Waco, TX",2006-07-01
"07","2006",13.5624358985259,"Wausau, WI",2006-07-01
"07","2006",14.6613691015381,"Wilmington, NC",2006-07-01
"07","2006",21.2844305119377,"Winston-Salem, NC",2006-07-01
"08","2006",19.1028494016343,"Asheville, NC",2006-08-01
"08","2006",12.0911038236836,"Austin, TX",2006-08-01
"08","2006",11.3995155347772,"Beaumont, TX",2006-08-01
"08","2006",13.3886833202837,"Beloit, WI-IL",2006-08-01
"08","2006",9.42483490687302,"Brownsville, TX",2006-08-01
"08","2006",19.9370541637912,"Charlotte, NC",2006-08-01
"08","2006",17.616467835108,"Columbia, SC",2006-08-01
"08","2006",19.8247147521822,"Concord, NC",2006-08-01
"08","2006",11.1142129274991,"Corpus Christi, TX",2006-08-01
"08","2006",12.2269960715303,"Denton-Lewisville, TX",2006-08-01
"08","2006",8.1716072559398,"Duluth, MN-WI",2006-08-01
"08","2006",18.6540415490953,"Durham, NC",2006-08-01
"08","2006",6.51498554475195,"El Paso, TX-NM",2006-08-01
"08","2006",18.5723034421246,"Fayetteville, NC",2006-08-01
"08","2006",6.08575750721125,"Flagstaff, AZ",2006-08-01
"08","2006",19.6553242626078,"Greenville, SC",2006-08-01
"08","2006",18.757979268264,"Houston, TX",2006-08-01
"08","2006",13.4604177148972,"Janesville, WI",2006-08-01
"08","2006",5.93365915090965,"Lake Havasu City, AZ",2006-08-01
"08","2006",10.5375273372333,"Laredo, TX",2006-08-01
"08","2006",9.56735426360481,"Lubbock, TX",2006-08-01
"08","2006",12.9728974356589,"Madison, WI",2006-08-01
"08","2006",11.4468369530093,"Minneapolis-St. Paul, MN",2006-08-01
"08","2006",7.17500850452242,"Odessa, TX",2006-08-01
"08","2006",6.91090772211833,"Phoenix-Mesa, AZ",2006-08-01
"08","2006",11.9914327204265,"Racine, WI",2006-08-01
"08","2006",11.1450191679522,"Rochester, MN",2006-08-01
"08","2006",12.6073378597094,"San Antonio, TX",2006-08-01
"08","2006",3.91637147191865,"Sierra Vista, AZ",2006-08-01
"08","2006",4.53118578995949,"Tucson, AZ",2006-08-01
"08","2006",12.3106040538491,"Waco, TX",2006-08-01
"08","2006",11.2788588867152,"Wausau, WI",2006-08-01
"08","2006",13.5956733568353,"Wilmington, NC",2006-08-01
"08","2006",20.8364648557046,"Winston-Salem, NC",2006-08-01
"09","2006",14.2383022904726,"Asheville, NC",2006-09-01
"09","2006",12.1832304681169,"Austin, TX",2006-09-01
"09","2006",12.9003396824111,"Beaumont, TX",2006-09-01
"09","2006",9.82475921855494,"Beloit, WI-IL",2006-09-01
"09","2006",8.6090717773851,"Brownsville, TX",2006-09-01
"09","2006",15.54427168001,"Charlotte, NC",2006-09-01
"09","2006",16.107694657972,"Columbia, SC",2006-09-01
"09","2006",15.2708425372961,"Concord, NC",2006-09-01
"09","2006",8.91306365153245,"Corpus Christi, TX",2006-09-01
"09","2006",11.3781678961252,"Denton-Lewisville, TX",2006-09-01
"09","2006",5.73093710875136,"Duluth, MN-WI",2006-09-01
"09","2006",13.9782722485847,"Durham, NC",2006-09-01
"09","2006",7.16397220092077,"El Paso, TX-NM",2006-09-01
"09","2006",14.2319786438144,"Fayetteville, NC",2006-09-01
"09","2006",6.68089029603317,"Flagstaff, AZ",2006-09-01
"09","2006",15.7228250318322,"Greenville, SC",2006-09-01
"09","2006",17.1167959232776,"Houston, TX",2006-09-01
"09","2006",9.85376711292053,"Janesville, WI",2006-09-01
"09","2006",6.56108646458232,"Lake Havasu City, AZ",2006-09-01
"09","2006",9.00171118943077,"Laredo, TX",2006-09-01
"09","2006",8.98464778224461,"Lubbock, TX",2006-09-01
"09","2006",8.72813835332423,"Madison, WI",2006-09-01
"09","2006",7.26496688170092,"Minneapolis-St. Paul, MN",2006-09-01
"09","2006",7.80249629041156,"Odessa, TX",2006-09-01
"09","2006",7.53643371060728,"Phoenix-Mesa, AZ",2006-09-01
"09","2006",8.62421704214512,"Racine, WI",2006-09-01
"09","2006",6.75504734068021,"Rochester, MN",2006-09-01
"09","2006",11.4269207031326,"San Antonio, TX",2006-09-01
"09","2006",4.60269583232161,"Sierra Vista, AZ",2006-09-01
"09","2006",4.64783034491337,"Tucson, AZ",2006-09-01
"09","2006",11.7656180083242,"Waco, TX",2006-09-01
"09","2006",7.45667109258482,"Wausau, WI",2006-09-01
"09","2006",10.7590417678546,"Wilmington, NC",2006-09-01
"09","2006",14.8967329316988,"Winston-Salem, NC",2006-09-01
"10","2006",9.50731950025771,"Asheville, NC",2006-10-01
"10","2006",10.3860295681455,"Austin, TX",2006-10-01
"10","2006",10.3783584604265,"Beaumont, TX",2006-10-01
"10","2006",8.26043589429307,"Beloit, WI-IL",2006-10-01
"10","2006",7.41272628306043,"Brownsville, TX",2006-10-01
"10","2006",11.2804373653736,"Charlotte, NC",2006-10-01
"10","2006",12.0686698162343,"Columbia, SC",2006-10-01
"10","2006",10.7961994663048,"Concord, NC",2006-10-01
"10","2006",8.28556055265695,"Corpus Christi, TX",2006-10-01
"10","2006",9.12481012752829,"Denton-Lewisville, TX",2006-10-01
"10","2006",5.20019046105491,"Duluth, MN-WI",2006-10-01
"10","2006",10.582752848636,"Durham, NC",2006-10-01
"10","2006",6.61035408407619,"El Paso, TX-NM",2006-10-01
"10","2006",11.1743241730918,"Fayetteville, NC",2006-10-01
"10","2006",4.50833446888272,"Flagstaff, AZ",2006-10-01
"10","2006",12.0151893080028,"Greenville, SC",2006-10-01
"10","2006",14.5509230173707,"Houston, TX",2006-10-01
"10","2006",8.41744544242631,"Janesville, WI",2006-10-01
"10","2006",4.86044724649378,"Lake Havasu City, AZ",2006-10-01
"10","2006",8.26418471904444,"Laredo, TX",2006-10-01
"10","2006",8.09616379287984,"Lubbock, TX",2006-10-01
"10","2006",8.35822920562831,"Madison, WI",2006-10-01
"10","2006",7.2139684002383,"Minneapolis-St. Paul, MN",2006-10-01
"10","2006",6.33116074250739,"Odessa, TX",2006-10-01
"10","2006",7.46964342142198,"Phoenix-Mesa, AZ",2006-10-01
"10","2006",7.7966604352676,"Racine, WI",2006-10-01
"10","2006",6.9057796701196,"Rochester, MN",2006-10-01
"10","2006",10.0892004001627,"San Antonio, TX",2006-10-01
"10","2006",4.39862013314583,"Sierra Vista, AZ",2006-10-01
"10","2006",4.80282171664504,"Tucson, AZ",2006-10-01
"10","2006",9.38350744654333,"Waco, TX",2006-10-01
"10","2006",7.37465811757252,"Wausau, WI",2006-10-01
"10","2006",9.60496431804807,"Wilmington, NC",2006-10-01
"10","2006",10.0458281571452,"Winston-Salem, NC",2006-10-01
"11","2006",8.48577794009719,"Asheville, NC",2006-11-01
"11","2006",10.0789292358119,"Austin, TX",2006-11-01
"11","2006",10.2776417971351,"Beaumont, TX",2006-11-01
"11","2006",17.4185016116826,"Beloit, WI-IL",2006-11-01
"11","2006",7.23230946292211,"Brownsville, TX",2006-11-01
"11","2006",10.9210937900272,"Charlotte, NC",2006-11-01
"11","2006",11.5370491903019,"Columbia, SC",2006-11-01
"11","2006",10.7537559574478,"Concord, NC",2006-11-01
"11","2006",7.23597666153633,"Corpus Christi, TX",2006-11-01
"11","2006",9.77465157260601,"Denton-Lewisville, TX",2006-11-01
"11","2006",8.99507527327504,"Duluth, MN-WI",2006-11-01
"11","2006",10.806772867122,"Durham, NC",2006-11-01
"11","2006",8.51628294658719,"El Paso, TX-NM",2006-11-01
"11","2006",11.523045331182,"Fayetteville, NC",2006-11-01
"11","2006",4.47358853808029,"Flagstaff, AZ",2006-11-01
"11","2006",12.6224989892694,"Greenville, SC",2006-11-01
"11","2006",14.6844662107222,"Houston, TX",2006-11-01
"11","2006",17.7793072857667,"Janesville, WI",2006-11-01
"11","2006",4.51772495231838,"Lake Havasu City, AZ",2006-11-01
"11","2006",8.65164197802242,"Laredo, TX",2006-11-01
"11","2006",10.1524038372678,"Lubbock, TX",2006-11-01
"11","2006",19.0394541931447,"Madison, WI",2006-11-01
"11","2006",13.0044749360993,"Minneapolis-St. Paul, MN",2006-11-01
"11","2006",7.15751789864553,"Odessa, TX",2006-11-01
"11","2006",10.131241390526,"Phoenix-Mesa, AZ",2006-11-01
"11","2006",15.0005146446896,"Racine, WI",2006-11-01
"11","2006",13.0549890852323,"Rochester, MN",2006-11-01
"11","2006",10.1523978652504,"San Antonio, TX",2006-11-01
"11","2006",5.95736588496229,"Sierra Vista, AZ",2006-11-01
"11","2006",5.41093217269175,"Tucson, AZ",2006-11-01
"11","2006",9.85740367877177,"Waco, TX",2006-11-01
"11","2006",15.3166469481304,"Wausau, WI",2006-11-01
"11","2006",8.35736639590798,"Wilmington, NC",2006-11-01
"11","2006",10.8581340631168,"Winston-Salem, NC",2006-11-01
"12","2006",8.74017207582797,"Asheville, NC",2006-12-01
"12","2006",9.90987673285806,"Austin, TX",2006-12-01
"12","2006",8.56706812382081,"Beaumont, TX",2006-12-01
"12","2006",13.2023120105529,"Beloit, WI-IL",2006-12-01
"12","2006",5.96067253094891,"Brownsville, TX",2006-12-01
"12","2006",13.3628017583482,"Charlotte, NC",2006-12-01
"12","2006",14.4452722402167,"Columbia, SC",2006-12-01
"12","2006",12.7058112129716,"Concord, NC",2006-12-01
"12","2006",7.05206941382966,"Corpus Christi, TX",2006-12-01
"12","2006",9.65351413672011,"Denton-Lewisville, TX",2006-12-01
"12","2006",7.20247273639548,"Duluth, MN-WI",2006-12-01
"12","2006",11.4501670595201,"Durham, NC",2006-12-01
"12","2006",9.04747204847308,"El Paso, TX-NM",2006-12-01
"12","2006",13.1216385937363,"Fayetteville, NC",2006-12-01
"12","2006",3.4264583344232,"Flagstaff, AZ",2006-12-01
"12","2006",14.3325602862397,"Greenville, SC",2006-12-01
"12","2006",14.5655467636381,"Houston, TX",2006-12-01
"12","2006",13.4682590331834,"Janesville, WI",2006-12-01
"12","2006",3.74372774611807,"Lake Havasu City, AZ",2006-12-01
"12","2006",8.73315032071207,"Laredo, TX",2006-12-01
