"","Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date","formatted_date"
"592",205.833068847656,-50.4211730957031,118.399253845215,26.539436340332,10.466817855835,0,0,4.80029375466984e-05,0,0,0,300.549102783203,300.549102783203,0,0,6.82168817520142,337.620452880859,1203.2568359375,3.29173104773872e-07,2.64543978119036e-05,2.12193699553609e-05,0.0079525588080287,0,0.115212969481945,1203.26489257812,865.636474609375,2.19183015823364,0,300.594573974609,0.0206900835037231,98705.765625,230.098068237305,407.611694335938,"20050707.020.nc4","2005-07-07"
"593",202.904235839844,-47.2711639404297,97.3882751464844,59.9492874145508,-1.6977813243866,0,0,3.94844064430799e-05,0,0,0,299.204559326172,299.204559326172,0,0,6.75829458236694,333.755981445312,1199.296875,-2.63974797576338e-09,2.32748352573253e-05,1.62122087203898e-05,0.00287654553540051,0,0.146714866161346,1199.29943847656,865.540588378906,2.30513167381287,0,298.865020751953,0.0193402078002691,98805.71875,226.8369140625,402.125915527344,"20050708.020.nc4","2005-07-08"
"594",214.810791015625,-51.8517303466797,101.685516357422,59.9073295593262,1.36822724342346,0,0,4.12266417697538e-05,0,0,0,298.379913330078,298.379913330078,0,0,6.71496343612671,331.280029296875,1195.99633789062,5.52164758360618e-10,2.49280637945049e-05,1.62980250024702e-05,0.00365496752783656,0,0.135258391499519,1196,864.71630859375,2.16138577461243,0,298.080505371094,0.0182000733911991,99083.703125,240.156326293945,392.801086425781,"20050709.020.nc4","2005-07-09"
"595",212.265563964844,-55.5126190185547,128.097839355469,17.2713642120361,11.3752288818359,0,0,5.19350542163011e-05,0,0,0,299.788055419922,299.788055419922,0,0,6.6614670753479,328.4609375,1191.89416503906,5.91239612823813e-10,3.0898521799827e-05,2.10359503398649e-05,0.00376815721392632,0,0.103228449821472,1191.89782714844,863.43310546875,1.96479845046997,0,299.733337402344,0.0191843695938587,98752.3515625,237.309219360352,397.904632568359,"20050710.020.nc4","2005-07-10"
"596",147.264099121094,-21.1123447418213,64.3060989379883,55.8796997070312,5.96917533874512,0,7.62593990657479e-05,2.60718006757088e-05,5.72167164136772e-06,0,0,300.831634521484,300.831634521484,0,0,6.79111814498901,329.063842773438,1190.92993164062,8.42173631099286e-06,9.58890086621977e-06,8.06116077001207e-06,0.070734940469265,0,0.168510973453522,1191.00048828125,861.865905761719,2.84753084182739,7.62594499974512e-05,300.635162353516,0.0229235757142305,98750.2421875,164.661315917969,437.846130371094,"20050711.020.nc4","2005-07-11"
"597",146.151184082031,-16.1144943237305,61.6399803161621,62.1056976318359,6.29257535934448,0,0.000234868406550959,2.49908644036623e-05,2.05107953661354e-05,0,0,300.632568359375,300.632568359375,0,0,7.17231941223145,339.204620361328,1200.97436523438,8.8850429165177e-06,8.47374758450314e-06,7.63207572163083e-06,0.0679230690002441,0,0.151455581188202,1201.04223632812,861.769714355469,2.48810410499573,0.000234868435654789,300.310974121094,0.022773077711463,98679.2109375,163.371475219727,441.595245361328,"20050712.020.nc4","2005-07-12"
"598",192.437942504883,-46.9661827087402,82.8932495117188,66.2731018066406,-3.68947219848633,0,0,3.36076482199132e-05,0,0,0,297.971923828125,297.971923828125,0,0,6.91303825378418,343.246215820312,1208.28820800781,3.17244001735162e-07,1.8310458472115e-05,1.49799416249152e-05,0.0079931216314435,0,0.18190960586071,1208.29602050781,865.041809082031,2.9613344669342,0,297.709564208984,0.0184686705470085,98668.5,215.114517211914,395.011138916016,"20050713.020.nc4","2005-07-13"
"599",204.623611450195,-49.4121475219727,110.143051147461,38.0556945800781,7.01025533676147,0,0,4.46556114184204e-05,0,0,0,298.937622070312,298.937622070312,0,0,6.83302688598633,338.225677490234,1205.10327148438,-5.06233943653456e-10,2.73937548627146e-05,1.72623622347601e-05,0.00357764051295817,0,0.110610879957676,1205.10693359375,866.877624511719,1.77386093139648,0,298.623687744141,0.0186214968562126,98477.2734375,228.734375,398.594787597656,"20050714.020.nc4","2005-07-14"
"600",195.848526000977,-43.3818092346191,113.285591125488,26.6124324798584,12.5631275177002,0,0,4.59296970802825e-05,0,0,0,300.599945068359,300.599945068359,0,0,6.76632356643677,334.387878417969,1201.23986816406,2.44174369612438e-09,2.51018718699925e-05,2.08253823075211e-05,0.00467327050864697,0,0.11241127550602,1201.24462890625,866.85205078125,2.22206211090088,0,300.649780273438,0.0209151282906532,98670.1640625,218.930725097656,414.770874023438,"20050715.020.nc4","2005-07-15"
"601",203.865417480469,-48.2630081176758,131.845153808594,17.4515705108643,6.30528545379639,0,0,5.34543360117823e-05,0,0,0,300.332885742188,300.332885742188,0,0,6.70065975189209,330.791442871094,1196.75256347656,7.17323492271937e-11,2.90952193608973e-05,2.43590475292876e-05,0.0039615910500288,0,0.131489649415016,1196.75634765625,865.9609375,2.40095090866089,0,300.309265136719,0.0197865664958954,98942.09375,227.901931762695,408.22705078125,"20050716.020.nc4","2005-07-16"
