"","Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
"543",222.152893066406,-63.3539581298828,109.357513427734,33.6387901306152,15.8045721054077,0,0.000107413616206031,4.4337117287796e-05,2.7552065148484e-05,1.19412248977824e-07,0,300.056213378906,300.056213378906,0,0,7.93416023254395,408.117614746094,1853.77905273438,8.32176374387927e-06,5.42118641533307e-06,3.05941684928257e-05,0.0912433564662933,0,0.0244712457060814,1853.87060546875,1445.66174316406,3.66463184356689,0.000107413616206031,299.145874023438,0.0185228083282709,97913.15625,248.095153808594,393.039642333984,"20010626.020.nc4"
"544",208.274673461914,-62.7449531555176,94.5148315429688,34.9087104797363,16.1040058135986,0,7.1471520641353e-05,3.83194092137273e-05,1.80785627890145e-05,1.2014068317967e-07,0,300.117309570312,300.117309570312,0,0,7.93218231201172,410.087066650391,1855.93505859375,8.80259085533908e-06,5.37884898221819e-06,2.41379621002125e-05,0.0984135866165161,0,0.0176692865788937,1856.03369140625,1445.84826660156,2.28233170509338,7.14715424692258e-05,298.869750976562,0.0184588804841042,98214.6015625,232.589569091797,394.092376708984,"20010627.020.nc4"
"545",241.072265625,-73.8993835449219,101.976005554199,52.1371307373047,13.0638637542725,0,2.64108621195192e-05,4.13444104196969e-05,6.12859912507702e-06,1.21437594202689e-07,0,300.349426269531,300.349426269531,0,0,7.88674592971802,409.467926025391,1855.63842773438,4.93615107188816e-06,5.7363558880752e-06,3.06719084619544e-05,0.0610267445445061,0,0.0223491713404655,1855.69921875,1446.17028808594,3.17568492889404,2.64108693954768e-05,299.1474609375,0.0192890632897615,98022.171875,269.18212890625,384.329956054688,"20010628.020.nc4"
"546",195.286697387695,-66.957160949707,80.0738983154297,52.7436676025391,-4.48158931732178,0,0,3.24645843647886e-05,0,1.19494387718078e-07,0,296.284454345703,296.284454345703,0,0,7.84060335159302,407.502807617188,1853.18444824219,3.78731812133992e-07,4.1766384129005e-06,2.7909218260902e-05,0.00814005732536316,0,0.0205435957759619,1853.19226074219,1445.68127441406,2.52835750579834,0,294.782043457031,0.0136804841458797,97857.84375,218.165603637695,367.247406005859,"20010629.020.nc4"
"547",211.388122558594,-56.4695243835449,96.9854049682617,43.0311546325684,14.9005584716797,0,0.000148759630974382,3.93210648326203e-05,4.00108256144449e-05,1.18740885568513e-07,0,298.938629150391,298.938629150391,0,0,7.99512052536011,409.835723876953,1855.32836914062,8.58362182043493e-06,4.8338033593609e-06,2.59036387433298e-05,0.125348553061485,0,0.0188267100602388,1855.45336914062,1445.49230957031,2.71490097045898,0.000148759630974382,297.69775390625,0.0173940770328045,97653.8984375,235.986434936523,392.887634277344,"20010630.020.nc4"
"548",252.462463378906,-79.4365081787109,88.02294921875,97.1745986938477,-12.1630659103394,0,0,3.56873861164786e-05,0,1.21330671731812e-07,0,293.722045898438,293.722045898438,0,0,7.87772941589355,410.062805175781,1856.20751953125,4.44618621031623e-07,4.61638501292327e-06,3.06263827951625e-05,0.0081352237612009,0,0.0287841390818357,1856.21569824219,1446.14465332031,3.26644349098206,0,291.061920166016,0.0100134294480085,98355.421875,280.919494628906,339.807922363281,"20010701.020.nc4"
"549",210.880172729492,-70.3666534423828,74.3156433105469,67.53564453125,-1.34312844276428,0,0,3.01299933198607e-05,0,1.20252337865168e-07,0,292.558349609375,292.558349609375,0,0,7.84086847305298,407.580139160156,1853.45288085938,9.62425339423589e-09,3.36214338858554e-06,2.67582272499567e-05,0.00170901091769338,0,0.0225667040795088,1853.45397949219,1445.8720703125,2.76486110687256,0,290.787658691406,0.0105389505624771,98147,234.788391113281,342.968780517578,"20010702.020.nc4"
"550",242.688446044922,-73.1304321289062,85.1285705566406,63.3577079772949,21.0639572143555,0,0,3.45139160344843e-05,0,1.17015183320746e-07,0,297.356292724609,297.356292724609,0,0,7.81707668304443,405.783874511719,1850.82470703125,4.5058761166672e-09,7.06472201272845e-06,2.74446865660138e-05,0.0010934992460534,0,0.0185600891709328,1850.82556152344,1445.04064941406,2.1201012134552,0,295.535827636719,0.0140179581940174,98128.96875,270.059204101562,367.850494384766,"20010703.020.nc4"
"551",252.572692871094,-78.7398681640625,114.158828735352,54.8688850402832,4.81273889541626,0,2.67946484200365e-06,4.6283737901831e-05,1.12950068853479e-07,1.12589106038286e-07,0,296.844970703125,296.844970703125,0,0,7.79197120666504,403.768371582031,1847.61267089844,2.13170119423012e-06,6.20091805103584e-06,3.79511111532338e-05,0.0197322517633438,0,0.0239769741892815,1847.63195800781,1443.84375,3.28713154792786,2.67946484200365e-06,295.576080322266,0.0131669901311398,97891.9453125,281.135894775391,358.770935058594,"20010704.020.nc4"
"552",263.189300537109,-105.569862365723,90.7396621704102,64.3359832763672,2.54233074188232,0,0,3.67888351320289e-05,0,1.07070299293355e-07,0,294.4296875,294.4296875,0,0,7.76426458358765,401.515747070312,1843.76867675781,9.8937910308905e-08,8.00941415945999e-06,2.86804825009312e-05,0.00538974208757281,0,0.018790090456605,1843.77478027344,1442.25366210938,2.16918039321899,0,292.648101806641,0.00994169898331165,98123.4453125,292.959106445312,318.979888916016,"20010705.020.nc4"
"553",213.901229858398,-75.2391586303711,83.3268737792969,45.1923332214355,10.1368646621704,0,0,3.37834462698083e-05,0,1.02587243588914e-07,0,295.911804199219,295.911804199219,0,0,7.74553775787354,399.884765625,1840.74755859375,8.6487741413066e-09,5.97230609855615e-06,2.78024890576489e-05,0.00164726912043989,0,0.0170347355306149,1840.74938964844,1440.86303710938,2.08009958267212,0,294.645629882812,0.0122545044869184,97952,238.222137451172,357.711791992188,"20010706.020.nc4"
"554",170.313522338867,-43.0587348937988,64.6232604980469,36.5422019958496,26.0849876403809,0,0,2.62003941315925e-05,0,9.8539047144186e-08,0,300.841094970703,300.841094970703,0,0,7.73150300979614,398.578430175781,1838.10400390625,-2.76947953459228e-09,6.07836409471929e-06,2.0124796719756e-05,0.00151951576117426,0,0.0151795661076903,1838.10546875,1439.52563476562,1.61562871932983,0,299.523742675781,0.0185448490083218,97288.796875,189.688903808594,418.623016357422,"20010707.020.nc4"
"555",198.655456542969,-49.4012031555176,115.99959564209,25.6985454559326,7.5635814666748,0,7.62529307394288e-05,4.70300401502755e-05,1.59960000019055e-05,9.55075591946297e-08,0,299.163696289062,299.163696289062,0,0,7.80441188812256,399.221282958984,1837.68774414062,1.05304552562302e-05,5.93150980421342e-06,3.05680769088212e-05,0.107043012976646,0,0.0171979777514935,1837.79467773438,1438.46630859375,2.62102270126343,7.62529307394288e-05,298.625122070312,0.0152345597743988,97583.7421875,221.093887329102,401.849243164062,"20010708.020.nc4"
"556",212.972473144531,-67.5086212158203,109.189338684082,29.1915378570557,7.08206129074097,0,0.00010181253310293,4.42689270130359e-05,2.28463377425214e-05,9.40963502671366e-08,0,297.652465820312,297.652465820312,0,0,7.84507656097412,400.272827148438,1838.22961425781,1.08702379293391e-05,6.18643844063627e-06,2.72122524620499e-05,0.128054246306419,0,0.0165611878037453,1838.35766601562,1437.95678710938,2.27187252044678,0.00010181253310293,296.56787109375,0.0142568200826645,97750.1640625,237.063827514648,375.115844726562,"20010709.020.nc4"
"557",246.18293762207,-73.5273132324219,130.58757019043,35.8753776550293,6.19549894332886,0,0,5.29444841959048e-05,0,9.47633935766135e-08,0,297.822357177734,297.822357177734,0,0,7.77556419372559,401.048736572266,1839.248046875,5.52103017525951e-07,7.60011698730523e-06,4.47922720923088e-05,0.0126407435163856,0,0.0214973445981741,1839.26086425781,1438.19946289062,3.34154605865479,0,297.304809570312,0.0131130060181022,97620.921875,274.010833740234,370.104583740234,"20010710.020.nc4"
"558",205.941589355469,-64.7972640991211,113.441200256348,21.5427169799805,6.15511417388916,0,1.78019809027319e-06,4.59927905467339e-05,1.38202551625e-08,9.22546874448926e-08,0,296.686645507812,296.686645507812,0,0,7.72423028945923,397.453002929688,1834.71655273438,1.5586105064358e-06,6.21369554210105e-06,3.82204780180473e-05,0.0273384526371956,0,0.019493306055665,1834.74462890625,1437.26428222656,3.01076555252075,1.78019945451524e-06,296.30126953125,0.0123554123565555,97907.65625,229.389190673828,372.546997070312,"20010711.020.nc4"
