"date","pm25","year","month","day","Address"
"20160405.tif",7.74315704030099,"2016","04","05","Minneapolis-St. Paul, MN"
"20160406.tif",7.96726806901342,"2016","04","06","Minneapolis-St. Paul, MN"
"20160407.tif",3.59789401507206,"2016","04","07","Minneapolis-St. Paul, MN"
"20160408.tif",3.28424350392047,"2016","04","08","Minneapolis-St. Paul, MN"
"20160409.tif",4.95027307812258,"2016","04","09","Minneapolis-St. Paul, MN"
"20160410.tif",4.7100463976963,"2016","04","10","Minneapolis-St. Paul, MN"
"20160411.tif",3.66342179895305,"2016","04","11","Minneapolis-St. Paul, MN"
"20160412.tif",6.08256282737787,"2016","04","12","Minneapolis-St. Paul, MN"
"20160413.tif",11.2855113324502,"2016","04","13","Minneapolis-St. Paul, MN"
"20160414.tif",15.8185882019482,"2016","04","14","Minneapolis-St. Paul, MN"
"20160415.tif",10.7376713512613,"2016","04","15","Minneapolis-St. Paul, MN"
"20160416.tif",9.81481823818289,"2016","04","16","Minneapolis-St. Paul, MN"
"20160417.tif",8.12193284274863,"2016","04","17","Minneapolis-St. Paul, MN"
"20160418.tif",9.34898547302905,"2016","04","18","Minneapolis-St. Paul, MN"
"20160419.tif",6.06535514653158,"2016","04","19","Minneapolis-St. Paul, MN"
"20160420.tif",11.5533055573059,"2016","04","20","Minneapolis-St. Paul, MN"
"20160421.tif",8.15310640129254,"2016","04","21","Minneapolis-St. Paul, MN"
"20160422.tif",3.80985490195185,"2016","04","22","Minneapolis-St. Paul, MN"
"20160423.tif",7.98141100423799,"2016","04","23","Minneapolis-St. Paul, MN"
"20160424.tif",11.111922895308,"2016","04","24","Minneapolis-St. Paul, MN"
"20160425.tif",9.78966499575608,"2016","04","25","Minneapolis-St. Paul, MN"
"20160426.tif",2.60355408414662,"2016","04","26","Minneapolis-St. Paul, MN"
"20160427.tif",3.97330115510405,"2016","04","27","Minneapolis-St. Paul, MN"
"20160428.tif",2.78128453638914,"2016","04","28","Minneapolis-St. Paul, MN"
"20160429.tif",5.0857090486897,"2016","04","29","Minneapolis-St. Paul, MN"
"20160430.tif",2.67063684686482,"2016","04","30","Minneapolis-St. Paul, MN"
"20160501.tif",2.91862064814396,"2016","05","01","Minneapolis-St. Paul, MN"
"20160502.tif",6.42019599804775,"2016","05","02","Minneapolis-St. Paul, MN"
"20160503.tif",5.07940408480253,"2016","05","03","Minneapolis-St. Paul, MN"
"20160504.tif",4.09557780087423,"2016","05","04","Minneapolis-St. Paul, MN"
"20160505.tif",5.8560338071782,"2016","05","05","Minneapolis-St. Paul, MN"
"20160506.tif",11.7409207117643,"2016","05","06","Minneapolis-St. Paul, MN"
"20160507.tif",82.2181038616372,"2016","05","07","Minneapolis-St. Paul, MN"
"20160508.tif",17.6868190628162,"2016","05","08","Minneapolis-St. Paul, MN"
"20160509.tif",13.2587716768114,"2016","05","09","Minneapolis-St. Paul, MN"
"20160510.tif",6.20152334858188,"2016","05","10","Minneapolis-St. Paul, MN"
"20160511.tif",5.95136007130575,"2016","05","11","Minneapolis-St. Paul, MN"
"20160512.tif",2.99016487598419,"2016","05","12","Minneapolis-St. Paul, MN"
"20160513.tif",2.98328702912914,"2016","05","13","Minneapolis-St. Paul, MN"
"20160514.tif",2.8437979675883,"2016","05","14","Minneapolis-St. Paul, MN"
"20160515.tif",4.23405259290187,"2016","05","15","Minneapolis-St. Paul, MN"
"20160516.tif",7.99313814519978,"2016","05","16","Minneapolis-St. Paul, MN"
"20160517.tif",4.56451041749913,"2016","05","17","Minneapolis-St. Paul, MN"
"20160518.tif",6.79980261205769,"2016","05","18","Minneapolis-St. Paul, MN"
"20160519.tif",8.1215513044124,"2016","05","19","Minneapolis-St. Paul, MN"
"20160520.tif",11.5320442872082,"2016","05","20","Minneapolis-St. Paul, MN"
"20160521.tif",20.6070675472561,"2016","05","21","Minneapolis-St. Paul, MN"
"20160522.tif",14.4269010214497,"2016","05","22","Minneapolis-St. Paul, MN"
"20160523.tif",6.81452061975603,"2016","05","23","Minneapolis-St. Paul, MN"
"20160524.tif",5.89395081568107,"2016","05","24","Minneapolis-St. Paul, MN"
"20160525.tif",5.86001764956138,"2016","05","25","Minneapolis-St. Paul, MN"
"20160526.tif",5.00998648293584,"2016","05","26","Minneapolis-St. Paul, MN"
"20160527.tif",4.38959543653529,"2016","05","27","Minneapolis-St. Paul, MN"
"20160528.tif",6.58743475495482,"2016","05","28","Minneapolis-St. Paul, MN"
"20160529.tif",5.78447677763246,"2016","05","29","Minneapolis-St. Paul, MN"
"20160530.tif",8.74701754823863,"2016","05","30","Minneapolis-St. Paul, MN"
"20160531.tif",3.31557774886811,"2016","05","31","Minneapolis-St. Paul, MN"
"20160601.tif",2.31515631958735,"2016","06","01","Minneapolis-St. Paul, MN"
"20160602.tif",4.21448460414255,"2016","06","02","Minneapolis-St. Paul, MN"
"20160603.tif",5.27279753307644,"2016","06","03","Minneapolis-St. Paul, MN"
"20160604.tif",3.48223908856618,"2016","06","04","Minneapolis-St. Paul, MN"
"20160605.tif",4.23351385095994,"2016","06","05","Minneapolis-St. Paul, MN"
"20160606.tif",3.11233363391684,"2016","06","06","Minneapolis-St. Paul, MN"
"20160607.tif",4.25800499641638,"2016","06","07","Minneapolis-St. Paul, MN"
"20160608.tif",5.58263193789146,"2016","06","08","Minneapolis-St. Paul, MN"
"20160609.tif",5.07681054863141,"2016","06","09","Minneapolis-St. Paul, MN"
"20160610.tif",10.6161548353785,"2016","06","10","Minneapolis-St. Paul, MN"
"20160611.tif",6.34087988970091,"2016","06","11","Minneapolis-St. Paul, MN"
"20160612.tif",3.6706013044865,"2016","06","12","Minneapolis-St. Paul, MN"
"20160613.tif",6.59793340902534,"2016","06","13","Minneapolis-St. Paul, MN"
"20160614.tif",8.92825855625619,"2016","06","14","Minneapolis-St. Paul, MN"
"20160615.tif",3.37800136144213,"2016","06","15","Minneapolis-St. Paul, MN"
"20160616.tif",3.83396505966461,"2016","06","16","Minneapolis-St. Paul, MN"
"20160617.tif",6.22214908394024,"2016","06","17","Minneapolis-St. Paul, MN"
"20160618.tif",7.26373092733699,"2016","06","18","Minneapolis-St. Paul, MN"
"20160619.tif",9.0213154923144,"2016","06","19","Minneapolis-St. Paul, MN"
"20160620.tif",3.9553605052207,"2016","06","20","Minneapolis-St. Paul, MN"
"20160621.tif",5.32192013418074,"2016","06","21","Minneapolis-St. Paul, MN"
"20160622.tif",7.81219261841808,"2016","06","22","Minneapolis-St. Paul, MN"
"20160623.tif",4.91712439489022,"2016","06","23","Minneapolis-St. Paul, MN"
"20160624.tif",7.71661277126065,"2016","06","24","Minneapolis-St. Paul, MN"
"20160625.tif",8.031274027104,"2016","06","25","Minneapolis-St. Paul, MN"
"20160626.tif",2.75995507600496,"2016","06","26","Minneapolis-St. Paul, MN"
"20160627.tif",2.69414900704253,"2016","06","27","Minneapolis-St. Paul, MN"
"20160628.tif",4.00720450517943,"2016","06","28","Minneapolis-St. Paul, MN"
"20160629.tif",6.14398541553415,"2016","06","29","Minneapolis-St. Paul, MN"
"20160630.tif",5.07525318818127,"2016","06","30","Minneapolis-St. Paul, MN"
"20160701.tif",4.42082366497397,"2016","07","01","Minneapolis-St. Paul, MN"
"20160702.tif",6.70876637808711,"2016","07","02","Minneapolis-St. Paul, MN"
"20160703.tif",7.3870953861758,"2016","07","03","Minneapolis-St. Paul, MN"
"20160704.tif",9.28608674454174,"2016","07","04","Minneapolis-St. Paul, MN"
"20160705.tif",5.65826180684481,"2016","07","05","Minneapolis-St. Paul, MN"
"20160706.tif",4.93565676023634,"2016","07","06","Minneapolis-St. Paul, MN"
"20160707.tif",5.880722440404,"2016","07","07","Minneapolis-St. Paul, MN"
"20160708.tif",3.32826397401823,"2016","07","08","Minneapolis-St. Paul, MN"
"20160709.tif",4.26607728690552,"2016","07","09","Minneapolis-St. Paul, MN"
"20160710.tif",2.54692357306858,"2016","07","10","Minneapolis-St. Paul, MN"
"20160711.tif",9.90297292462356,"2016","07","11","Minneapolis-St. Paul, MN"
"20160712.tif",3.12845251714583,"2016","07","12","Minneapolis-St. Paul, MN"
"20160713.tif",3.38456100011043,"2016","07","13","Minneapolis-St. Paul, MN"
"20160714.tif",1.88884546302205,"2016","07","14","Minneapolis-St. Paul, MN"
"20160715.tif",5.7259710555454,"2016","07","15","Minneapolis-St. Paul, MN"
"20160716.tif",6.75110937365525,"2016","07","16","Minneapolis-St. Paul, MN"
"20160717.tif",3.04477598512773,"2016","07","17","Minneapolis-St. Paul, MN"
"20160718.tif",7.39851768411321,"2016","07","18","Minneapolis-St. Paul, MN"
"20160719.tif",6.40665997361108,"2016","07","19","Minneapolis-St. Paul, MN"
"20160720.tif",7.14712961800664,"2016","07","20","Minneapolis-St. Paul, MN"
"20160721.tif",6.2733727496305,"2016","07","21","Minneapolis-St. Paul, MN"
"20160722.tif",5.67812923904803,"2016","07","22","Minneapolis-St. Paul, MN"
"20160723.tif",3.39716914231829,"2016","07","23","Minneapolis-St. Paul, MN"
"20160724.tif",3.54554586444827,"2016","07","24","Minneapolis-St. Paul, MN"
"20160725.tif",4.89507017375754,"2016","07","25","Minneapolis-St. Paul, MN"
"20160726.tif",6.41839272684331,"2016","07","26","Minneapolis-St. Paul, MN"
"20160727.tif",4.29126859483101,"2016","07","27","Minneapolis-St. Paul, MN"
"20160728.tif",4.10586517834835,"2016","07","28","Minneapolis-St. Paul, MN"
"20160729.tif",4.14576482772827,"2016","07","29","Minneapolis-St. Paul, MN"
"20160730.tif",7.15048745038698,"2016","07","30","Minneapolis-St. Paul, MN"
"20160731.tif",6.14222305970226,"2016","07","31","Minneapolis-St. Paul, MN"
"20160801.tif",8.0985167901293,"2016","08","01","Minneapolis-St. Paul, MN"
"20160802.tif",6.38180526555013,"2016","08","02","Minneapolis-St. Paul, MN"
"20160803.tif",6.152453398533,"2016","08","03","Minneapolis-St. Paul, MN"
"20160804.tif",4.01939157359034,"2016","08","04","Minneapolis-St. Paul, MN"
"20160805.tif",2.36398833561287,"2016","08","05","Minneapolis-St. Paul, MN"
"20160806.tif",4.02911343505914,"2016","08","06","Minneapolis-St. Paul, MN"
"20160807.tif",7.02848465151066,"2016","08","07","Minneapolis-St. Paul, MN"
"20160808.tif",5.46903382788459,"2016","08","08","Minneapolis-St. Paul, MN"
"20160809.tif",7.83576657960741,"2016","08","09","Minneapolis-St. Paul, MN"
"20160810.tif",6.72314097383897,"2016","08","10","Minneapolis-St. Paul, MN"
"20160811.tif",1.76168314029845,"2016","08","11","Minneapolis-St. Paul, MN"
"20160812.tif",1.69947956427396,"2016","08","12","Minneapolis-St. Paul, MN"
"20160813.tif",4.05632325042066,"2016","08","13","Minneapolis-St. Paul, MN"
"20160814.tif",4.02246337743114,"2016","08","14","Minneapolis-St. Paul, MN"
"20160815.tif",6.22400424463286,"2016","08","15","Minneapolis-St. Paul, MN"
"20160816.tif",6.13057291250435,"2016","08","16","Minneapolis-St. Paul, MN"
"20160817.tif",7.59860730342728,"2016","08","17","Minneapolis-St. Paul, MN"
"20160818.tif",7.19707616970693,"2016","08","18","Minneapolis-St. Paul, MN"
"20160819.tif",3.56927195298586,"2016","08","19","Minneapolis-St. Paul, MN"
"20160820.tif",1.76184986864063,"2016","08","20","Minneapolis-St. Paul, MN"
"20160821.tif",2.77597172526147,"2016","08","21","Minneapolis-St. Paul, MN"
"20160822.tif",4.68145402558416,"2016","08","22","Minneapolis-St. Paul, MN"
"20160823.tif",6.34885868237173,"2016","08","23","Minneapolis-St. Paul, MN"
"20160824.tif",3.70805038308068,"2016","08","24","Minneapolis-St. Paul, MN"
"20160825.tif",4.12532395939175,"2016","08","25","Minneapolis-St. Paul, MN"
"20160826.tif",4.42603759971454,"2016","08","26","Minneapolis-St. Paul, MN"
"20160827.tif",3.94003268283048,"2016","08","27","Minneapolis-St. Paul, MN"
"20160828.tif",6.24132849672715,"2016","08","28","Minneapolis-St. Paul, MN"
"20160829.tif",6.55529514148081,"2016","08","29","Minneapolis-St. Paul, MN"
"20160830.tif",4.04293802573526,"2016","08","30","Minneapolis-St. Paul, MN"
"20160831.tif",3.68000166278949,"2016","08","31","Minneapolis-St. Paul, MN"
"20160901.tif",2.95337451833615,"2016","09","01","Minneapolis-St. Paul, MN"
"20160902.tif",2.75876068339931,"2016","09","02","Minneapolis-St. Paul, MN"
"20160903.tif",4.85606298000693,"2016","09","03","Minneapolis-St. Paul, MN"
"20160904.tif",6.99994580179667,"2016","09","04","Minneapolis-St. Paul, MN"
"20160905.tif",7.51539054705942,"2016","09","05","Minneapolis-St. Paul, MN"
"20160906.tif",4.58689387239141,"2016","09","06","Minneapolis-St. Paul, MN"
"20160907.tif",3.65591887432894,"2016","09","07","Minneapolis-St. Paul, MN"
"20160908.tif",2.6733578803728,"2016","09","08","Minneapolis-St. Paul, MN"
"20160909.tif",2.54303400808101,"2016","09","09","Minneapolis-St. Paul, MN"
"20160910.tif",4.02718908066372,"2016","09","10","Minneapolis-St. Paul, MN"
"20160911.tif",4.54587697125167,"2016","09","11","Minneapolis-St. Paul, MN"
"20160912.tif",4.01715646544806,"2016","09","12","Minneapolis-St. Paul, MN"
"20160913.tif",2.20194718220251,"2016","09","13","Minneapolis-St. Paul, MN"
"20160914.tif",2.26756239409069,"2016","09","14","Minneapolis-St. Paul, MN"
"20160915.tif",2.65148596497748,"2016","09","15","Minneapolis-St. Paul, MN"
"20160916.tif",2.93059815005433,"2016","09","16","Minneapolis-St. Paul, MN"
"20160917.tif",6.5771664784109,"2016","09","17","Minneapolis-St. Paul, MN"
"20160918.tif",5.2051860325628,"2016","09","18","Minneapolis-St. Paul, MN"
"20160919.tif",4.84371875858993,"2016","09","19","Minneapolis-St. Paul, MN"
"20160920.tif",6.08253915361363,"2016","09","20","Minneapolis-St. Paul, MN"
"20160921.tif",4.17137424208277,"2016","09","21","Minneapolis-St. Paul, MN"
"20160922.tif",2.17852271803849,"2016","09","22","Minneapolis-St. Paul, MN"
"20160923.tif",2.28072214040825,"2016","09","23","Minneapolis-St. Paul, MN"
"20160924.tif",8.33726628049672,"2016","09","24","Minneapolis-St. Paul, MN"
"20160925.tif",3.90142924837071,"2016","09","25","Minneapolis-St. Paul, MN"
"20160926.tif",0.520722299063806,"2016","09","26","Minneapolis-St. Paul, MN"
"20160927.tif",1.62753787143625,"2016","09","27","Minneapolis-St. Paul, MN"
"20160928.tif",1.36879317215878,"2016","09","28","Minneapolis-St. Paul, MN"
"20160929.tif",3.22531512229563,"2016","09","29","Minneapolis-St. Paul, MN"
"20160930.tif",6.18400006843128,"2016","09","30","Minneapolis-St. Paul, MN"
"20161001.tif",4.98926775575542,"2016","10","01","Minneapolis-St. Paul, MN"
"20161002.tif",5.33886759229701,"2016","10","02","Minneapolis-St. Paul, MN"
"20161003.tif",5.64288828870375,"2016","10","03","Minneapolis-St. Paul, MN"
"20161004.tif",8.05971658830162,"2016","10","04","Minneapolis-St. Paul, MN"
"20161005.tif",7.17611687131923,"2016","10","05","Minneapolis-St. Paul, MN"
"20161006.tif",5.22532916240555,"2016","10","06","Minneapolis-St. Paul, MN"
"20161007.tif",3.89506507262909,"2016","10","07","Minneapolis-St. Paul, MN"
"20161008.tif",5.04991430172817,"2016","10","08","Minneapolis-St. Paul, MN"
"20161009.tif",4.49989528450177,"2016","10","09","Minneapolis-St. Paul, MN"
"20161010.tif",7.31645809832237,"2016","10","10","Minneapolis-St. Paul, MN"
"20161011.tif",8.40769603784136,"2016","10","11","Minneapolis-St. Paul, MN"
"20161012.tif",3.30149408038572,"2016","10","12","Minneapolis-St. Paul, MN"
"20161013.tif",3.01920088075048,"2016","10","13","Minneapolis-St. Paul, MN"
"20161014.tif",5.06092589879207,"2016","10","14","Minneapolis-St. Paul, MN"
"20161015.tif",7.98465509208844,"2016","10","15","Minneapolis-St. Paul, MN"
"20161016.tif",8.17407404604576,"2016","10","16","Minneapolis-St. Paul, MN"
"20161017.tif",7.15943217792099,"2016","10","17","Minneapolis-St. Paul, MN"
"20161018.tif",4.23627866086342,"2016","10","18","Minneapolis-St. Paul, MN"
"20161019.tif",4.50040336993101,"2016","10","19","Minneapolis-St. Paul, MN"
"20161020.tif",4.04113482571334,"2016","10","20","Minneapolis-St. Paul, MN"
"20161021.tif",3.94401972413921,"2016","10","21","Minneapolis-St. Paul, MN"
"20161022.tif",6.55582963476936,"2016","10","22","Minneapolis-St. Paul, MN"
"20161023.tif",6.84573314515807,"2016","10","23","Minneapolis-St. Paul, MN"
"20161024.tif",5.01597396418345,"2016","10","24","Minneapolis-St. Paul, MN"
"20161025.tif",4.57125778506986,"2016","10","25","Minneapolis-St. Paul, MN"
"20161026.tif",4.12287312445881,"2016","10","26","Minneapolis-St. Paul, MN"
"20161027.tif",3.9735495632501,"2016","10","27","Minneapolis-St. Paul, MN"
"20161028.tif",8.97440993700096,"2016","10","28","Minneapolis-St. Paul, MN"
"20161029.tif",8.50839199436654,"2016","10","29","Minneapolis-St. Paul, MN"
"20161030.tif",3.38235385812444,"2016","10","30","Minneapolis-St. Paul, MN"
"20161031.tif",6.05006685874445,"2016","10","31","Minneapolis-St. Paul, MN"
"20161101.tif",7.32759005731816,"2016","11","01","Minneapolis-St. Paul, MN"
"20161102.tif",6.15881698251628,"2016","11","02","Minneapolis-St. Paul, MN"
"20161103.tif",6.4178719486264,"2016","11","03","Minneapolis-St. Paul, MN"
"20161104.tif",8.68701382506666,"2016","11","04","Minneapolis-St. Paul, MN"
"20161105.tif",7.8963772307197,"2016","11","05","Minneapolis-St. Paul, MN"
"20161106.tif",7.49925707398559,"2016","11","06","Minneapolis-St. Paul, MN"
"20161107.tif",10.3616722093212,"2016","11","07","Minneapolis-St. Paul, MN"
"20161108.tif",5.31700127073329,"2016","11","08","Minneapolis-St. Paul, MN"
"20161109.tif",5.50792771449192,"2016","11","09","Minneapolis-St. Paul, MN"
"20161110.tif",5.22301546103663,"2016","11","10","Minneapolis-St. Paul, MN"
"20161111.tif",2.71744912476848,"2016","11","11","Minneapolis-St. Paul, MN"
"20161112.tif",5.98450496213899,"2016","11","12","Minneapolis-St. Paul, MN"
"20161113.tif",1.21441537913659,"2016","11","13","Minneapolis-St. Paul, MN"
"20161114.tif",7.9996699120501,"2016","11","14","Minneapolis-St. Paul, MN"
"20161115.tif",11.9755587543515,"2016","11","15","Minneapolis-St. Paul, MN"
"20161116.tif",11.7651116350572,"2016","11","16","Minneapolis-St. Paul, MN"
"20161117.tif",8.81102114272632,"2016","11","17","Minneapolis-St. Paul, MN"
"20161118.tif",4.67136090436428,"2016","11","18","Minneapolis-St. Paul, MN"
"20161119.tif",2.26370684105715,"2016","11","19","Minneapolis-St. Paul, MN"
"20161120.tif",3.87616912752604,"2016","11","20","Minneapolis-St. Paul, MN"
"20161121.tif",9.28335864595372,"2016","11","21","Minneapolis-St. Paul, MN"
"20161122.tif",9.7134263086662,"2016","11","22","Minneapolis-St. Paul, MN"
"20161123.tif",7.17119103713001,"2016","11","23","Minneapolis-St. Paul, MN"
"20161124.tif",11.0078617342942,"2016","11","24","Minneapolis-St. Paul, MN"
"20161125.tif",8.43550740729133,"2016","11","25","Minneapolis-St. Paul, MN"
"20161126.tif",7.88220118447173,"2016","11","26","Minneapolis-St. Paul, MN"
"20161127.tif",12.0429778819462,"2016","11","27","Minneapolis-St. Paul, MN"
"20161128.tif",6.43889387391454,"2016","11","28","Minneapolis-St. Paul, MN"
"20161129.tif",2.19047730346378,"2016","11","29","Minneapolis-St. Paul, MN"
"20161130.tif",3.25332436630194,"2016","11","30","Minneapolis-St. Paul, MN"
"20161201.tif",7.06993328067039,"2016","12","01","Minneapolis-St. Paul, MN"
"20161202.tif",7.82208104099301,"2016","12","02","Minneapolis-St. Paul, MN"
"20161203.tif",8.18438272682025,"2016","12","03","Minneapolis-St. Paul, MN"
"20161204.tif",10.4886781706227,"2016","12","04","Minneapolis-St. Paul, MN"
"20161205.tif",6.87322516063992,"2016","12","05","Minneapolis-St. Paul, MN"
"20161206.tif",9.85620651656775,"2016","12","06","Minneapolis-St. Paul, MN"
"20161207.tif",14.1379334360576,"2016","12","07","Minneapolis-St. Paul, MN"
"20161208.tif",10.7208023620166,"2016","12","08","Minneapolis-St. Paul, MN"
"20161209.tif",8.26960060750838,"2016","12","09","Minneapolis-St. Paul, MN"
"20161210.tif",10.669834733867,"2016","12","10","Minneapolis-St. Paul, MN"
"20161211.tif",13.0153060405374,"2016","12","11","Minneapolis-St. Paul, MN"
"20161212.tif",12.3217580850176,"2016","12","12","Minneapolis-St. Paul, MN"
"20161213.tif",13.5842590949518,"2016","12","13","Minneapolis-St. Paul, MN"
"20161214.tif",11.805667314598,"2016","12","14","Minneapolis-St. Paul, MN"
"20161215.tif",10.5675356130806,"2016","12","15","Minneapolis-St. Paul, MN"
"20161216.tif",11.9523618890227,"2016","12","16","Minneapolis-St. Paul, MN"
"20161217.tif",9.76962320067042,"2016","12","17","Minneapolis-St. Paul, MN"
"20161218.tif",9.4982852318304,"2016","12","18","Minneapolis-St. Paul, MN"
"20161219.tif",8.61068356808999,"2016","12","19","Minneapolis-St. Paul, MN"
"20161220.tif",10.2065439018414,"2016","12","20","Minneapolis-St. Paul, MN"
"20161221.tif",8.87295515417195,"2016","12","21","Minneapolis-St. Paul, MN"
"20161222.tif",9.19017063113425,"2016","12","22","Minneapolis-St. Paul, MN"
"20161223.tif",10.1480078868729,"2016","12","23","Minneapolis-St. Paul, MN"
"20161224.tif",12.1639401003611,"2016","12","24","Minneapolis-St. Paul, MN"
"20161225.tif",9.4282827651758,"2016","12","25","Minneapolis-St. Paul, MN"
"20161226.tif",4.68434290748706,"2016","12","26","Minneapolis-St. Paul, MN"
"20161227.tif",7.91535754169492,"2016","12","27","Minneapolis-St. Paul, MN"
"20161228.tif",8.66411121629125,"2016","12","28","Minneapolis-St. Paul, MN"
"20161229.tif",6.45831188366567,"2016","12","29","Minneapolis-St. Paul, MN"
"20161230.tif",7.44617725962358,"2016","12","30","Minneapolis-St. Paul, MN"
"20161231.tif",8.69261426033734,"2016","12","31","Minneapolis-St. Paul, MN"
"20000101.tif",47.1222631144406,"2000","01","01","Charlotte, NC"
"20000102.tif",18.1692450058284,"2000","01","02","Charlotte, NC"
"20000103.tif",11.845944263665,"2000","01","03","Charlotte, NC"
"20000104.tif",7.62629270553589,"2000","01","04","Charlotte, NC"
"20000105.tif",8.65779472689323,"2000","01","05","Charlotte, NC"
"20000106.tif",14.5017481132094,"2000","01","06","Charlotte, NC"
"20000107.tif",12.5176699784002,"2000","01","07","Charlotte, NC"
"20000108.tif",14.0146529333932,"2000","01","08","Charlotte, NC"
"20000109.tif",27.4395076488626,"2000","01","09","Charlotte, NC"
"20000110.tif",7.97485690751099,"2000","01","10","Charlotte, NC"
"20000111.tif",5.72126661732866,"2000","01","11","Charlotte, NC"
"20000112.tif",10.7055741883264,"2000","01","12","Charlotte, NC"
"20000113.tif",8.68386657132304,"2000","01","13","Charlotte, NC"
"20000114.tif",6.700298269394,"2000","01","14","Charlotte, NC"
"20000115.tif",12.0058212327252,"2000","01","15","Charlotte, NC"
"20000116.tif",10.0204761368888,"2000","01","16","Charlotte, NC"
"20000117.tif",9.69509351664576,"2000","01","17","Charlotte, NC"
"20000118.tif",15.9404853341615,"2000","01","18","Charlotte, NC"
"20000119.tif",19.0896480165679,"2000","01","19","Charlotte, NC"
"20000120.tif",7.88846581792597,"2000","01","20","Charlotte, NC"
"20000121.tif",7.74105721036789,"2000","01","21","Charlotte, NC"
"20000122.tif",14.8249039532516,"2000","01","22","Charlotte, NC"
"20000123.tif",18.3905842175037,"2000","01","23","Charlotte, NC"
"20000124.tif",18.3603332218865,"2000","01","24","Charlotte, NC"
"20000125.tif",11.4240057574117,"2000","01","25","Charlotte, NC"
"20000126.tif",12.687292390269,"2000","01","26","Charlotte, NC"
"20000127.tif",11.8834313735586,"2000","01","27","Charlotte, NC"
"20000128.tif",15.9317218564414,"2000","01","28","Charlotte, NC"
"20000129.tif",16.7833089170785,"2000","01","29","Charlotte, NC"
"20000130.tif",10.9617292845778,"2000","01","30","Charlotte, NC"
"20000131.tif",18.9029924176597,"2000","01","31","Charlotte, NC"
"20000201.tif",22.0706294675179,"2000","02","01","Charlotte, NC"
"20000202.tif",15.9294834183942,"2000","02","02","Charlotte, NC"
"20000203.tif",13.6988926121754,"2000","02","03","Charlotte, NC"
"20000204.tif",11.8787243002154,"2000","02","04","Charlotte, NC"
"20000205.tif",13.1161618772986,"2000","02","05","Charlotte, NC"
"20000206.tif",16.9914000421909,"2000","02","06","Charlotte, NC"
"20000207.tif",19.225570190129,"2000","02","07","Charlotte, NC"
"20000208.tif",24.5518640508793,"2000","02","08","Charlotte, NC"
"20000209.tif",29.3482768054079,"2000","02","09","Charlotte, NC"
"20000210.tif",31.8191848999174,"2000","02","10","Charlotte, NC"
"20000211.tif",25.3270784199531,"2000","02","11","Charlotte, NC"
"20000212.tif",18.0660692694152,"2000","02","12","Charlotte, NC"
"20000213.tif",14.3489723299524,"2000","02","13","Charlotte, NC"
"20000214.tif",8.30059546672652,"2000","02","14","Charlotte, NC"
"20000215.tif",12.9942043144715,"2000","02","15","Charlotte, NC"
"20000216.tif",16.6157255219709,"2000","02","16","Charlotte, NC"
"20000217.tif",12.488855192814,"2000","02","17","Charlotte, NC"
"20000218.tif",15.8192621710265,"2000","02","18","Charlotte, NC"
"20000219.tif",13.5783765116349,"2000","02","19","Charlotte, NC"
"20000220.tif",10.8715682147172,"2000","02","20","Charlotte, NC"
"20000221.tif",13.8551623245765,"2000","02","21","Charlotte, NC"
"20000222.tif",24.300112879335,"2000","02","22","Charlotte, NC"
"20000223.tif",20.2687435995769,"2000","02","23","Charlotte, NC"
"20000224.tif",16.572935498994,"2000","02","24","Charlotte, NC"
"20000225.tif",15.6868005057274,"2000","02","25","Charlotte, NC"
"20000226.tif",12.8029773317534,"2000","02","26","Charlotte, NC"
"20000227.tif",6.76218415481116,"2000","02","27","Charlotte, NC"
"20000228.tif",8.67341877321892,"2000","02","28","Charlotte, NC"
"20000229.tif",12.5302995860283,"2000","02","29","Charlotte, NC"
"20000301.tif",18.3277022357057,"2000","03","01","Charlotte, NC"
"20000302.tif",9.72118052590657,"2000","03","02","Charlotte, NC"
"20000303.tif",12.0315674185166,"2000","03","03","Charlotte, NC"
"20000304.tif",30.1286901464603,"2000","03","04","Charlotte, NC"
"20000305.tif",16.1161924230641,"2000","03","05","Charlotte, NC"
"20000306.tif",15.1410804288141,"2000","03","06","Charlotte, NC"
"20000307.tif",22.5100929936752,"2000","03","07","Charlotte, NC"
"20000308.tif",24.5783695634363,"2000","03","08","Charlotte, NC"
"20000309.tif",25.2662971289874,"2000","03","09","Charlotte, NC"
"20000310.tif",18.164346516426,"2000","03","10","Charlotte, NC"
"20000311.tif",10.3769418500327,"2000","03","11","Charlotte, NC"
"20000312.tif",6.45364529745919,"2000","03","12","Charlotte, NC"
"20000313.tif",11.36165254809,"2000","03","13","Charlotte, NC"
"20000314.tif",17.5113580778902,"2000","03","14","Charlotte, NC"
"20000315.tif",18.7615751116147,"2000","03","15","Charlotte, NC"
"20000316.tif",9.42382253214643,"2000","03","16","Charlotte, NC"
"20000317.tif",5.72769825799125,"2000","03","17","Charlotte, NC"
"20000318.tif",6.79992746484691,"2000","03","18","Charlotte, NC"
"20000319.tif",8.14826960869023,"2000","03","19","Charlotte, NC"
"20000320.tif",3.19157394282336,"2000","03","20","Charlotte, NC"
"20000321.tif",6.90280977258541,"2000","03","21","Charlotte, NC"
"20000322.tif",9.72217343710913,"2000","03","22","Charlotte, NC"
"20000323.tif",8.02698828316674,"2000","03","23","Charlotte, NC"
"20000324.tif",14.269393455806,"2000","03","24","Charlotte, NC"
