State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
PA,Southeastern Pennsylvania Transportation Authority(SEPTA),3019,B,MB,DO,"1,192","1,409",,"40,226.0",,"45,906.3",,"40,880.0",,"4,392.4",,"3,975.1",,"180,654.5",,"529,798.9",,
PA,Southeastern Pennsylvania Transportation Authority(SEPTA),3019,B,TB,DO,30,38,,958.2,,953.6,,915.7,,113.8,,109.2,,"5,510.8",,"10,771.5",,
,,,,Total,,"2,298","2,763",,"79,098.4",,"97,151.3",,"88,999.4",,"7,566.2",,"5,808.3",,"348,314.7",,"1,546,111.7",,
PA,Southwestern Pennsylvania Commission(SPC),3078,B,VP,PT,46,54,,0.0 ,,733.0,,733.0,,21.3,,21.3,,215.1,,"6,518.3",,
PA,"Trans-Bridge Lines, Inc. ",2169,D,MB,DO,46,58,,"3,837.4",,"3,974.3",,"3,857.7",,84.3,,82.1,,"1,056.5",,"94,056.4",,
PA,Westmoreland County Transit Authority(WCTA),3044,B,DR,PT,18,692,,0.0 ,,78.4,,78.4,,3.3,,3.3,,8.2,,78.4,,
PA,Westmoreland County Transit Authority(WCTA),3044,B,MB,PT,26,37,,852.0,,"1,183.9",,851.7,,58.4,,43.0,,457.7,,"6,550.1",,
,,,,Total,,44,729,,852.0,,"1,262.4",,930.1,,61.7,,46.3,,465.9,,"6,628.6",,
PA,Williamsport Bureau of Transportation(RVT),3026,B,DR,PT,2,2,,0.0 ,,16.8,,16.8,,0.8,,0.8,,1.7,,16.8,,
PA,Williamsport Bureau of Transportation(RVT),3026,B,MB,DO,23,27,,812.6,,848.6,,822.9,,56.5,,54.9,,"1,295.6",,"6,257.8",,
,,,,Total,,25,29,,812.6,,865.4,,839.7,,57.3,,55.6,,"1,297.4",,"6,274.6",,
PA,York County Transportation Authority(rabbittransit),3027,B,DR,PT,38,41,,0.0 ,,331.3,,253.6,,27.6,,23.1,,27.2,,290.5,Q,
PA,York County Transportation Authority(rabbittransit),3027,B,DR,DO,39,46,,0.0 ,,"1,218.1",,"1,031.6",,83.4,,67.6,,174.8,,"2,248.5",,
PA,York County Transportation Authority(rabbittransit),3027,B,MB,DO,26,32,,"1,213.5",,"1,233.5",Q,"1,196.5",Q,100.8,Q,97.8,Q,"1,355.4",,"4,052.6",,
PA,York County Transportation Authority(rabbittransit),3027,B,MB,PT,7,9,,208.6,,212.9,,207.6,,9.3,,9.1,,54.9,,"1,319.8",,
PA,York County Transportation Authority(rabbittransit),3027,B,VP,PT,2,2,,0.0 ,,65.4,,65.4,Q,1.0,,1.0,Q,10.2,,675.2,,
,,,,Total,,112,130,,"1,422.2",,"3,061.2",,"2,754.6",,222.2,,198.6,,"1,622.4",,"8,586.5",,
PR,Autonomous Municipality of Carolina(GMAC),4125,B,DR,DO,1,1,,0.0 ,,4.5,,4.0,,1.8,,1.7,,6.0,,13.0,,
PR,Autonomous Municipality of Carolina(GMAC),4125,B,MB,DO,19,20,,187.8,,193.1,,187.8,,38.1,,35.6,,607.9,,617.8,,
,,,,Total,,20,21,,187.8,,197.6,,191.8,,39.9,,37.3,,613.9,,630.7,,
PR,Department of Transportation and Public Works(DTPW),4105,C,PB,PT,"4,557","5,620",,0.0 ,,"40,216.2",,"37,583.8",,"3,755.9",,"3,511.4",,"40,059.2",,"175,884.9",,
PR,Maritime Transportation Authority of Puerto Rico(PRMTA),4175,A,FB,DO,10,19,,196.5,,196.5,,58.9,,19.3,,19.3,,41.7,,20.9,,
PR,Metropolitan Bus Authority(MBA),4086,A,DR,DO,33,49,,0.0 ,,836.5,Q,654.9,Q,159.2,Q,85.4,Q,124.2,Q,801.7,Q,
PR,Metropolitan Bus Authority(MBA),4086,A,MB,DO,192,271,,"8,094.5",,"7,072.2",,"6,080.3",,741.7,,678.9,,"18,768.7",Q,"69,444.3",Q,
,,,,Total,,225,320,,"8,094.5",,"7,908.7",,"6,735.2",,900.9,,764.3,,"18,892.9",,"70,246.0",,
PR,Puerto Rico Highway and Transportation Authority(PRHTA),4094,B,HR,PT,40,74,,"3,233.2",,"3,329.5",,"3,249.5",,183.6,,180.6,,"9,523.7",,"48,468.1",,
PR,Puerto Rico Highway and Transportation Authority(PRHTA),4094,B,MB,PT,24,34,,964.9,,799.4,,727.4,,163.3,,147.0,,"1,993.0",,"3,986.0",Q,
,,,,Total,,64,108,,"4,198.1",,"4,128.9",,"3,976.9",,347.0,,192.1,,"11,516.7",,"52,454.1",,
RI,Bonanza(BZ),1116,E,MB,DO,5,7,,498.7,,476.7,,469.0,,24.8,,24.4,,151.5,,"7,296.9",,
RI,Rhode Island Public Transit Authority(RIPTA),1001,B,DR,PT,34,35,,0.0 ,,"1,324.1",,"1,209.5",,91.6,,84.4,,149.8,,"1,439.2",,
RI,Rhode Island Public Transit Authority(RIPTA),1001,B,DR,DO,89,112,,0.0 ,,"3,464.8",,"2,922.1",,250.1,,222.7,,441.1,,"3,383.2",,
RI,Rhode Island Public Transit Authority(RIPTA),1001,B,MB,DO,199,249,,"8,167.6",,"9,798.9",,"8,211.0",,690.4,,633.4,,"19,819.5",,"73,149.9",,
,,,,Total,,322,396,,"8,167.6",,"14,587.7",,"12,342.5",,"1,032.1",,940.5,,"20,410.4",,"77,972.3",,
SC,Central Midlands Regional Transit Authority(CMRTA),4141,B,DR,PT,21,25,,0.0 ,,651.5,,586.4,,37.2,,34.2,,78.2,,834.9,,
SC,Central Midlands Regional Transit Authority(CMRTA),4141,B,MB,PT,38,41,,"1,517.3",,"1,661.8",,"1,540.8",,114.9,,107.7,,"2,019.9",,"10,587.3",,
,,,,Total,,59,66,,"1,517.3",,"2,313.3",,"2,127.1",,152.1,,142.0,,"2,098.1",,"11,422.1",,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,B,DR,PT,17,21,,0.0 ,,722.7,,645.7,,48.6,,44.8,,73.5,,766.0,,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,B,MB,PT,66,81,,"3,000.9",,"3,159.4",,"3,093.4",,233.9,,231.7,,"3,990.4",,"15,083.1",,
,,,,Total,,83,102,,"3,000.9",,"3,882.1",,"3,739.1",,282.5,,276.5,,"4,063.9",,"15,849.1",,
SC,Greenville Transit Authority(GTA),4053,A,DR,DO,4,5,,0.0 ,,74.8,,67.9,,6.2,,5.6,,7.7,,47.5,,
SC,Greenville Transit Authority(GTA),4053,A,MB,DO,16,17,,494.3,,551.2,Q,494.3,Q,32.4,Q,31.8,Q,742.1,,"3,227.6",,
,,,,Total,,20,22,,494.3,,626.0,,562.3,,38.6,,37.5,,749.8,,"3,275.1",,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,A,DR,DO,86,87,,0.0 ,,"2,252.0",,"2,069.1",,96.7,,87.9,,218.7,,"3,426.8",,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,A,MB,DO,19,26,,624.9,,625.1,,574.3,,27.4,,25.0,,105.0,,"3,381.6",,
,,,,Total,,105,113,,624.9,,"2,877.1",,"2,643.3",,124.1,,112.9,,323.7,,"6,808.4",,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,A,DR,DO,50,51,,0.0 ,,"1,878.9",,"1,221.6",,93.9,,66.5,,202.6,,"3,670.5",,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,A,MB,DO,22,23,,478.5,,552.5,,478.6,,27.1,,23.8,,165.9,,"1,775.4",,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,A,VP,DO,1,2,,0.0 ,,33.5,,33.5,,1.5,,1.5,,9.0,,321.3,,
,,,,Total,,73,76,,478.5,,"2,464.9",,"1,733.6",,122.5,,91.9,,377.5,,"5,767.2",,
SC,Spartanburg County Transportation Services(sctsb),4088,B,DR,PT,41,45,,0.0 ,,"1,291.8",Q,"1,162.6",Q,90.4,Q,79.6,Q,20.4,Q,299.2,Q,
SC,Spartanburg Transit System(SPARTA),4101,A,MB,DO,8,11,,273.8,,292.6,,272.8,,22.4,,21.3,,534.6,,"2,446.7",,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,A,DR,DO,5,5,,0.0 ,,151.4,,127.6,,8.5,,7.4,,13.9,,185.7,,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,A,MB,DO,22,26,,811.9,,848.8,,811.9,,60.0,,58.0,,384.6,,"1,963.5",,
,,,,Total,,27,31,,811.9,,"1,000.2",,939.5,,68.5,,65.5,,398.5,,"2,149.2",,
SD,Rapid Transit System,8014,A,DR,DO,12,19,,0.0 ,,240.5,,233.3,,26.9,,26.4,,71.8,,279.6,,
SD,Rapid Transit System,8014,A,MB,DO,7,12,,242.3,,248.2,,240.4,,17.7,,17.2,,231.2,,868.5,,
,,,,Total,,19,31,,242.3,,488.7,,473.7,,44.6,,43.6,,302.9,,"1,148.1",,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,A,DR,DO,21,23,,0.0 ,,611.4,,604.8,,50.8,,50.4,,127.1,,909.9,,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,A,MB,DO,30,31,,718.7,,719.1,,719.1,,53.7,,53.7,,927.3,,"5,767.7",,
,,,,Total,,51,54,,718.7,,"1,330.5",,"1,323.9",,104.5,,104.1,,"1,054.4",,"6,677.6",,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,B,DR,PT,7,8,,0.0 ,,36.4,,25.8,,7.2,,5.4,,25.5,,130.6,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,B,DR,DO,12,17,,0.0 ,,411.3,,391.9,,31.1,,28.6,,43.6,,326.6,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,B,IP,DO,2,2,,18.5,,18.5,,18.5,,6.3,,6.3,,374.6,,374.6,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,B,MB,DO,49,53,,"1,896.9",,"2,066.5",,"2,066.5",,150.8,,150.8,,"2,698.4",,"9,779.8",,
,,,,Total,,70,80,,"1,915.3",,"2,532.6",,"2,502.7",,195.4,,191.1,,"3,142.1",,"10,611.7",,
TN,City of Murfreesboro(Rover Public Transit),4186,B,DR,PT,13,13,,0.0 ,,371.2,Q,223.9,Q,39.0,Q,36.0,Q,6.2,Q,223.9,Q,
TN,City of Murfreesboro(Rover Public Transit),4186,B,MB,DO,6,9,,293.8,,320.0,Q,293.8,Q,19.5,Q,18.0,Q,169.4,,293.8,Q,
,,,,Total,,19,22,,293.8,,691.2,,517.6,,58.5,,54.0,,175.7,,517.6,,
TN,Clarksville Transit System(CTS),4092,A,DR,DO,8,10,,0.0 ,,357.4,,334.5,,24.1,,23.2,,35.2,,271.0,,
TN,Clarksville Transit System(CTS),4092,A,MB,DO,15,18,,978.8,,976.0,,969.7,,62.7,,60.5,,711.0,,"3,878.3",,
,,,,Total,,23,28,,978.8,,"1,333.4",,"1,304.2",,86.8,,83.7,,746.2,,"4,149.3",,
TN,Jackson Transit Authority(JTA),4057,A,DR,DO,5,10,,0.0 ,,210.4,,209.8,,15.3,,15.0,,40.3,,284.7,,
TN,Jackson Transit Authority(JTA),4057,A,MB,DO,8,15,,566.9,,568.6,,566.3,,43.5,,43.1,,535.9,,"2,279.6",,
,,,,Total,,13,25,,566.9,,779.1,,776.2,,58.9,,58.1,,576.2,,"2,564.3",,
TN,Johnson City Transit System(JCT),4054,A,DR,DO,11,23,,0.0 ,,246.0,,185.5,,29.0,,22.3,,42.5,,171.4,,
TN,Johnson City Transit System(JCT),4054,A,MB,DO,11,24,,420.1,,426.3,,420.0,,30.6,,30.3,,541.8,,"2,020.8",,
,,,,Total,,22,47,,420.1,,672.4,,605.5,,59.6,,52.6,,584.3,,"2,192.2",,
TN,Knoxville Area Transit(KAT),4002,A,DR,DO,18,19,,0.0 ,,521.2,,433.8,,37.4,,31.9,,49.9,,381.6,,
TN,Knoxville Area Transit(KAT),4002,A,MB,DO,76,109,,"2,599.6",,"2,781.5",,"2,598.3",,231.6,,217.1,,"3,455.0",,"13,750.9",,
,,,,Total,,94,128,,"2,599.6",,"3,302.7",,"3,032.0",,269.0,,249.0,,"3,504.9",,"14,132.4",,
TN,Knoxville-Knox County Community Action Committee(Knox County CAC Transit),4171,A,DR,DO,45,77,,0.0 ,,"1,375.0",,"1,213.1",,75.6,,65.4,,178.2,,"2,035.0",,
TN,Memphis Area Transit Authority(MATA),4003,A,DR,DO,44,58,,0.0 ,,"2,298.6",,"1,943.4",,136.7,,121.8,,244.8,,"2,777.9",,
TN,Memphis Area Transit Authority(MATA),4003,A,LR,DO,12,16,,377.3,,376.9,,374.3,,58.1,,57.7,,"1,113.8",,940.0,,
TN,Memphis Area Transit Authority(MATA),4003,A,MB,DO,135,162,,"6,225.4",,"7,106.8",,"6,207.7",,451.2,,421.6,,"10,358.2",,"56,019.0",,
,,,,Total,,191,236,,"6,602.7",,"9,782.3",,"8,525.4",,646.0,,601.2,,"11,716.8",,"59,736.9",,
TN,Metropolitan Transit Authority(MTA),4004,B,DR,DO,49,75,,0.0 ,,"2,448.2",,"2,000.0",,150.0,,126.3,,267.6,,"3,075.6",,
TN,Metropolitan Transit Authority(MTA),4004,B,DR,PT,83,177,,0.0 ,,572.7,,572.7,,28.0,,28.0,,68.6,,829.1,,
TN,Metropolitan Transit Authority(MTA),4004,B,MB,DO,108,136,,"4,112.9",,"4,705.2",,"4,111.6",,327.6,,303.2,,"10,236.5",,"50,227.4",,
,,,,Total,,240,388,,"4,112.9",,"7,726.2",,"6,684.4",,505.7,,457.6,,"10,572.7",,"54,132.1",,
TN,Regional Transportation Authority(RTA),4159,B,CR,PT,4,7,,193.8,,198.4,,193.8,,7.6,,7.1,,181.4,,"3,264.4",,
TN,Regional Transportation Authority(RTA),4159,B,MB,PT,3,5,,54.4,,102.4,,54.4,,3.6,,2.5,,23.1,,446.5,Q,
TN,Regional Transportation Authority(RTA),4159,B,VP,DO,45,45,,0.0 ,,657.7,,657.7,,12.6,,12.6,,154.3,,"5,340.9",,
,,,,Total,,52,57,,248.2,,958.4,,905.9,,23.8,,17.0,,358.8,,"9,051.8",,
TN,Southeast Tennessee Human Resource Agency(SETHRA),4170,A,DR,DO,5,5,,0.0 ,,116.3,,111.8,,12.3,,12.1,,19.3,,53.5,,
TN,Southeast Tennessee Human Resource Agency(SETHRA),4170,A,MB,DO,5,6,,148.7,,159.0,,148.7,,15.0,,14.6,,39.0,,116.9,Q,
,,,,Total,,10,11,,148.7,,275.3,,260.5,,27.3,,26.7,,58.2,,170.5,,
TN,The Transportation Management Association Group(TMA),4178,D,VP,DO,25,25,,0.0 ,,308.3,,308.3,,7.0,,7.0,,58.3,,"2,185.2",,
TX,Abilene Transit System(CityLink),6040,A,DR,DO,17,21,,0.0 ,,686.0,,613.1,,54.1,,47.6,,104.5,,607.1,,
TX,Abilene Transit System(CityLink),6040,A,MB,DO,15,22,,420.0,,425.6,,420.0,,32.0,,30.9,,476.9,,"1,941.1",,
,,,,Total,,32,43,,420.0,,"1,111.7",,"1,033.0",,86.1,,78.5,,581.4,,"2,548.2",,
TX,Amarillo City Transit(ACT),6001,A,DR,DO,6,11,,0.0 ,,263.7,,239.3,,18.5,,16.8,,28.3,,241.8,,
TX,Amarillo City Transit(ACT),6001,A,MB,DO,12,17,,632.1,,635.5,,620.3,,41.1,,40.2,,328.6,,"1,255.4",,
,,,,Total,,18,28,,632.1,,899.2,,859.6,,59.6,,57.1,,356.9,,"1,497.1",,
TX,Beaumont Municipal Transit System(BMT),6016,E,DR,DO,5,9,,0.0 ,,206.6,,146.6,,16.1,,10.6,,21.8,,155.6,,
TX,Beaumont Municipal Transit System(BMT),6016,E,MB,DO,12,18,,724.6,,728.6,,721.5,,52.9,,52.3,,629.8,,"2,897.0",,
,,,,Total,,17,27,,724.6,,935.2,,868.1,,69.0,,62.9,,651.6,,"3,052.5",,
TX,Brazos Transit District(The District),6059,B,DR,DO,50,51,,0.0 ,,"1,642.8",,"1,324.7",,79.8,,67.1,,90.6,,"1,590.2",,
TX,Brazos Transit District(The District),6059,B,MB,DO,40,41,,"1,249.4",,"1,225.3",,"1,195.9",,74.3,,73.1,,571.3,,"1,474.0",,
TX,Brazos Transit District(The District),6059,B,MB,PT,32,33,,799.4,,799.4,,799.4,,32.3,,32.3,,719.4,,"23,945.0",,
,,,,Total,,122,125,,"2,048.8",,"3,667.6",,"3,320.0",,186.4,,172.4,,"1,381.4",,"27,009.2",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,B,DR,PT,408,409,,0.0 ,,"1,658.7",,"1,561.7",,84.3,,80.8,,257.8,,"1,725.0",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,B,DR,DO,94,118,,0.0 ,,"3,228.7",,"2,763.8",,253.0,,213.3,,445.1,,"3,299.5",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,B,MB,DO,211,269,,"9,156.6",,"10,619.4",,"9,150.6",,822.6,,759.4,,"25,686.7",,"125,799.3",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,B,MB,PT,133,167,,"4,848.1",,"5,273.6",,"4,833.1",,368.3,,343.3,,"12,730.8",,"45,335.6",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,B,VP,DO,140,171,,0.0 ,,"1,476.0",,"1,476.0",,61.8,,61.8,,318.3,Q,"7,330.7",Q,
,,,,Total,,986,"1,134",,"14,004.7",,"22,256.5",,"19,785.2",,"1,590.0",,"1,458.5",,"39,438.6",,"183,490.1",,
TX,"City Transit Management Company, Inc.(Citibus)",6010,A,DR,DO,32,36,,0.0 ,,761.2,,722.1,,51.1,,45.2,,107.6,,730.0,,
TX,"City Transit Management Company, Inc.(Citibus)",6010,A,MB,DO,52,58,,"1,495.4",,"1,498.8",,"1,493.0",,116.8,,115.2,,"2,674.2",,"7,284.4",,
,,,,Total,,84,94,,"1,495.4",,"2,259.9",,"2,215.1",,167.9,,160.4,,"2,781.8",,"8,014.4",,
TX,City of Brownsville - Brownsville Urban System(BUS),6014,A,DR,DO,8,11,,0.0 ,,209.5,,189.2,,17.8,,15.5,,39.3,,222.6,,
TX,City of Brownsville - Brownsville Urban System(BUS),6014,A,MB,DO,18,26,,814.0,,855.3,,799.0,,70.2,,68.0,,"1,610.2",,"13,848.9",,
,,,,Total,,26,37,,814.0,,"1,064.8",,988.2,,88.0,,83.5,,"1,649.4",,"14,071.5",,
TX,City of Grand Prairie Transportation Services Department(Grand Connection),6068,A,DR,DO,8,12,,0.0 ,,154.4,Q,133.0,Q,16.1,Q,12.4,Q,40.9,,324.5,,
TX,City of Mesquite(MTED),6070,A,DR,DO,12,17,,0.0 ,,318.7,,277.7,,24.0,,22.0,,40.2,,441.8,,
TX,Collin County Committee on Aging(CCART),6110,A,DR,DO,48,57,,0.0 ,,620.3,Q,441.4,Q,40.9,Q,32.5,Q,49.2,,449.0,W,
TX,Collin County Committee on Aging(CCART),6110,A,MB,DO,9,11,,15.6,,316.7,Q,316.7,Q,15.6,Q,15.6,Q,76.7,,488.2,W,
,,,,Total,,57,68,,15.6,,937.0,,758.1,,56.5,,48.1,,125.8,,937.2,W,
TX,Concho Valley Transit District(CVTD),6102,A,DR,DO,48,63,,0.0 ,,901.5,Q,831.7,Q,66.0,Q,56.7,Q,144.5,,"1,284.7",,
TX,Concho Valley Transit District(CVTD),6102,A,MB,DO,5,10,,321.2,,336.5,,321.2,,19.7,,18.2,,168.6,,321.2,,
,,,,Total,,53,73,,321.2,,"1,238.1",,"1,152.9",,85.7,,74.9,,313.2,,"1,605.9",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,B,DR,DO,1,2,,0.0 ,,47.8,,47.0,,2.6,,2.3,,4.0,,142.1,,
TX,Corpus Christi Regional Transportation Authority(The B),6051,B,DR,PT,29,34,,0.0 ,,"1,523.3",,"1,313.9",,71.9,,65.6,,192.6,,"1,286.4",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,B,FB,PT,1,1,,1.9,,1.9,,1.9,,0.6,,0.5,,11.7,,10.5,,
TX,Corpus Christi Regional Transportation Authority(The B),6051,B,MB,DO,48,63,,"2,199.7",,"2,395.1",,"2,195.8",,183.6,,177.2,,"4,535.0",,"15,010.9",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,B,MB,PT,13,17,,590.6,,716.1,,589.6,,32.2,,28.0,,529.7,,"6,573.4",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,B,VP,DO,2,3,,0.0 ,,25.5,,25.5,,1.0,,1.0,,10.2,,198.6,,
,,,,Total,,94,120,,"2,792.2",,"4,709.6",,"4,173.7",,291.8,,274.7,,"5,283.2",,"23,221.9",,
TX,"Dallas - VPSI, Inc.",6084,D,VP,DO,187,211,,0.0 ,,"3,661.4",,"3,661.4",,83.5,,83.5,,535.3,,"15,090.7",,
TX,Dallas Area Rapid Transit(DART),6056,B,CR,PT,21,36,,490.9,,547.8,,511.5,,28.5,,24.4,,"1,607.2",,"18,965.4",,
TX,Dallas Area Rapid Transit(DART),6056,B,DR,PT,207,209,,0.0 ,,"11,271.2",,"7,818.7",,574.1,,455.0,,"1,038.7",,"14,338.1",,
TX,Dallas Area Rapid Transit(DART),6056,B,LR,DO,85,115,,"5,007.2",,"5,065.7",,"5,007.2",,241.8,,235.2,,"18,965.2",,"133,364.3",,
TX,Dallas Area Rapid Transit(DART),6056,B,MB,DO,564,663,,"27,603.4",,"32,033.3",,"27,547.2",,"2,200.5",,"2,021.0",,"42,517.3",,"173,242.2",,
TX,Dallas Area Rapid Transit(DART),6056,B,VP,DO,162,175,,0.0 ,,"3,294.5",,"3,294.5",,80.4,,80.4,,880.7,,"35,337.8",,
,,,,Total,,"1,039","1,198",,"33,101.6",,"52,212.5",,"44,179.2",,"3,125.2",,"2,690.4",,"65,009.1",,"375,247.8",,
TX,Denton County Transportation Authority(DCTA),6101,A,DR,DO,10,11,,0.0 ,,410.4,,334.9,,30.8,,26.2,,45.8,,366.8,,
TX,Denton County Transportation Authority(DCTA),6101,A,MB,DO,52,57,,"1,308.1",,"1,478.1",,"1,310.7",,100.6,,94.9,,"2,060.1",,"6,386.5",,
,,,,Total,,62,68,,"1,308.1",,"1,888.5",,"1,645.6",,131.4,,121.1,,"2,106.0",,"6,753.2",,
TX,Fort Bend County Public Transportation(Fort Bend Transit),6103,B,DR,PT,18,18,,0.0 ,,678.9,,563.6,,34.1,,30.5,,66.8,,596.7,,
TX,Fort Bend County Public Transportation(Fort Bend Transit),6103,B,MB,PT,16,16,,342.6,,619.5,,342.6,,25.2,,17.8,,126.3,,"3,231.4",,
,,,,Total,,34,34,,342.6,,"1,298.4",,906.2,,59.2,,48.3,,193.1,,"3,828.1",,
TX,Fort Worth Transportation Authority(The T),6007,B,CR,PT,15,19,,754.4,,903.7,,781.1,,37.1,,31.8,,"1,131.6",,"18,962.4",,
TX,Fort Worth Transportation Authority(The T),6007,B,DR,DO,35,38,,0.0 ,,"1,426.3",,"1,192.5",,83.7,,75.5,,153.6,,"1,671.3",,
TX,Fort Worth Transportation Authority(The T),6007,B,DR,PT,53,61,,0.0 ,,"1,859.9",,"1,640.5",,120.2,,108.3,,242.0,,"2,197.9",,
TX,Fort Worth Transportation Authority(The T),6007,B,MB,DO,126,145,,"4,303.1",,"4,832.1",,"4,289.5",,387.9,,356.9,,"6,292.4",,"35,218.2",,
TX,Fort Worth Transportation Authority(The T),6007,B,MB,PT,3,4,,74.6,,99.7,,74.2,,6.5,,5.7,,72.3,,265.9,,
,,,,Total,,232,267,,"5,132.2",,"9,121.7",,"7,977.9",,635.4,,557.1,,"7,892.0",,"58,315.7",,
TX,Golden Crescent Regional Planning Commission(VICTORIA TRANSIT),6095,A,DR,DO,54,60,,0.0 ,,"1,325.0",,"1,226.1",,80.5,,72.5,,159.3,,"1,130.0",,
TX,Golden Crescent Regional Planning Commission(VICTORIA TRANSIT),6095,A,MB,DO,11,17,,449.4,,471.5,,445.0,,30.5,,28.9,,261.2,,497.9,,
,,,,Total,,65,77,,449.4,,"1,796.4",,"1,671.1",,111.0,,101.4,,420.5,,"1,627.9",,
TX,Handitran Special Transit Division - City of Arlington(Handitran),6041,B,DR,PT,9,9,,0.0 ,,355.2,,343.1,,20.0,,19.6,,44.4,,355.5,,
TX,Handitran Special Transit Division - City of Arlington(Handitran),6041,B,DR,DO,13,20,,0.0 ,,323.2,,301.9,,24.1,,22.7,,53.7,,397.0,,
,,,,Total,,22,29,,0.0 ,,678.3,,645.1,,44.2,,42.3,,98.1,,752.5,,
TX,"Harris County Community Services Department, Office of Transit Services(Harris County Transit)",6108,B,DR,PT,6,7,,0.0 ,,121.5,,121.5,,15.0,,15.0,,13.5,,128.3,,
TX,"Harris County Community Services Department, Office of Transit Services(Harris County Transit)",6108,B,MB,PT,2,3,,37.4,,54.9,,37.4,,3.5,,3.2,,16.4,,0.0 ,W,
,,,,Total,,8,10,,37.4,,176.4,,158.9,,18.5,,18.2,,29.9,,128.3,Q,
TX,Hill Country Transit District(The Hop),6091,A,DR,DO,90,139,,0.0 ,,"2,080.4",,"1,782.9",,133.4,,115.4,,263.1,,"2,700.7",,
TX,Hill Country Transit District(The Hop),6091,A,MB,DO,11,18,,470.7,,495.9,,468.9,,34.1,,32.8,,341.6,,"2,212.0",,
,,,,Total,,101,157,,470.7,,"2,576.3",,"2,251.7",,167.6,,148.2,,604.6,,"4,912.6",,
TX,Island Transit(I T),6015,A,DR,DO,2,6,,0.0 ,,47.6,,46.7,,5.2,,5.2,,11.4,,49.4,,
TX,Island Transit(I T),6015,A,MB,DO,6,18,,377.1,,435.3,,377.1,,37.4,,33.9,,488.5,,"1,508.9",,
,,,,Total,,8,24,,377.1,,482.9,,423.7,,42.6,,39.0,,499.9,,"1,558.3",,
TX,"Laredo Transit Management, Inc.(El Metro)",6009,A,DR,DO,15,18,,0.0 ,,260.3,,227.8,,30.6,Q,27.2,Q,48.4,,230.6,,
TX,"Laredo Transit Management, Inc.(El Metro)",6009,A,MB,DO,35,49,,"1,669.3",,"1,730.9",,"1,667.8",,153.1,,149.3,,"3,987.8",,"13,222.2",,
,,,,Total,,50,67,,"1,669.3",,"1,991.2",,"1,895.6",,183.7,,176.5,,"4,036.2",,"13,452.8",,
TX,Lower Rio Grande Valley Development Council(LRGVDC),6090,A,DR,DO,5,18,,0.0 ,,156.0,,135.9,,8.7,,7.7,,19.2,,167.7,,
TX,Lower Rio Grande Valley Development Council(LRGVDC),6090,A,MB,DO,14,32,,577.2,,779.7,,729.9,,34.7,,32.0,,81.4,,"1,169.2",,
,,,,Total,,19,50,,577.2,,935.7,,865.8,,43.4,,39.7,,100.6,,"1,336.9",,
TX,Mass Transit Department - City of El Paso(Sun Metro),6006,B,DR,PT,20,25,,0.0 ,,131.9,,131.9,,6.1,,6.1,,19.0,,205.6,Q,
TX,Mass Transit Department - City of El Paso(Sun Metro),6006,B,DR,DO,47,65,,0.0 ,,"2,267.1",,"1,865.2",,124.8,,109.1,,225.2,,"2,095.0",,
TX,Mass Transit Department - City of El Paso(Sun Metro),6006,B,MB,DO,118,159,,"6,767.9",,"7,191.7",,"6,754.3",,558.7,,535.8,,"12,179.8",,"62,193.1",,
,,,,Total,,185,249,,"6,767.9",,"9,590.7",,"8,751.4",,689.7,,651.1,,"12,424.0",,"64,493.6",,
TX,"Metropolitan Transit Authority of Harris County, Texas(Metro)",6008,B,DR,PT,415,993,,0.0 ,,"16,186.4",,"13,956.5",,887.2,,805.4,,"1,482.7",,"16,708.1",,
TX,"Metropolitan Transit Authority of Harris County, Texas(Metro)",6008,B,LR,DO,17,18,,904.7,,915.8,,903.7,,75.7,,74.6,,"11,613.7",,"27,501.4",,
