State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
PA,Southeastern Pennsylvania Transportation Authority(SEPTA),3019,Agency,LR,DO,124,159,,"3,656.9",,"3,578.2",,"3,527.3",,383.2,,377.8,,"29,445.8",,"70,341.7",,
PA,Southeastern Pennsylvania Transportation Authority(SEPTA),3019,Agency,MB,DO,"1,222","1,460",,"40,625.7",,"45,027.5",,"40,135.7",,"4,293.1",,"3,891.6",,"178,114.9",,"524,758.5",,
PA,Southeastern Pennsylvania Transportation Authority(SEPTA),3019,Agency,TB,DO,30,38,,967.0,,907.6,,880.2,,106.2,,102.9,,"5,510.4",,"10,763.4",,
,,,,Total,,"2,343","2,811",,"79,559.5",,"97,160.0",,"88,709.3",,"7,483.9",,"5,711.3",,"346,884.3",,"1,557,532.5",,
PA,Southwestern Pennsylvania Commission(SPC),3078,MPO,VP,PT,44,53,,0.0 ,,692.3,,692.3,,21.4,,21.4,,201.2,,"5,865.3",,
PA,"Trans-Bridge Lines, Inc. ",2169,Contractor,MB,DO,46,63,,"3,837.4",,"3,960.4",,"3,762.4",,86.8,,82.8,,"1,094.4",,"94,056.4",Q,
PA,Westmoreland County Transit Authority(WCTA),3044,City,DT,PT,18,18,,0.0 ,,77.6,,77.6,,3.1,,3.1,,7.9,,77.6,,
PA,Westmoreland County Transit Authority(WCTA),3044,City,MB,PT,26,37,,470.3,,623.4,,468.5,,30.2,,23.2,,227.7,,"3,356.7",,
PA,Westmoreland County Transit Authority(WCTA),3044,City,MB,DO,22,32,,395.9,,579.4,,393.7,,28.7,,20.1,,219.7,,"3,238.4",,
,,,,Total,,66,87,,866.3,,"1,280.4",,939.8,,62.0,,46.4,,455.4,,"6,672.7",,
PA,Williamsport Bureau of Transportation(RVT),3026,Agency,DR,PT,2,2,,0.0 ,,11.0,,11.0,,0.5,,0.5,,1.3,,11.0,,
PA,Williamsport Bureau of Transportation(RVT),3026,Agency,MB,DO,23,27,,825.5,,862.6,,835.4,,57.3,,55.5,,"1,295.7",,"6,258.4",,
,,,,Total,,25,29,,825.5,,873.6,,846.4,,57.9,,56.0,,"1,297.0",,"6,269.4",,
PA,York County Transportation Authority(rabbittransit),3027,Agency,DR,DO,35,37,,0.0 ,,"1,245.3",,"1,064.4",,80.5,,67.3,,156.8,,"2,053.9",,
PA,York County Transportation Authority(rabbittransit),3027,Agency,DR,PT,42,45,,0.0 ,,382.8,,288.3,,30.2,,24.9,,29.9,,457.0,,
PA,York County Transportation Authority(rabbittransit),3027,Agency,DT,PT,5,5,,0.0 ,,68.6,,68.6,,3.4,,3.4,,3.4,,57.3,,
PA,York County Transportation Authority(rabbittransit),3027,Agency,MB,DO,29,34,,"1,225.8",,"1,322.3",,"1,244.5",,105.8,,102.3,,"1,335.0",,"3,991.7",,
PA,York County Transportation Authority(rabbittransit),3027,Agency,MB,PT,7,9,,309.0,,313.7,,298.1,,14.6,,13.9,,62.1,,"1,493.8",,
PA,York County Transportation Authority(rabbittransit),3027,Agency,VP,PT,2,2,,0.0 ,,55.4,,55.4,,0.9,,0.9,,10.3,,651.3,,
,,,,Total,,120,132,,"1,534.8",,"3,388.0",,"3,019.2",,235.4,,212.7,,"1,597.6",,"8,705.0",,
PR,Autonomous Municipality of Carolina(GMAC),4125,City,DR,DO,1,1,,0.0 ,,6.9,,6.0,,1.5,,1.2,,0.4,,0.0 ,W,
PR,Autonomous Municipality of Carolina(GMAC),4125,City,MB,DO,14,19,,260.9,,260.0,,251.4,,28.4,,27.4,,599.1,,0.0 ,W,
,,,,Total,,15,20,,260.9,,266.9,,257.4,,29.9,,28.6,,599.5,,0.0 ,W,
PR,Department of Transportation and Public Works(DTPW),4105,State DOT,PB,PT,"3,291","5,620",,0.0 ,,"34,707.5",,"32,409.5",,"3,192.9",,"2,982.0",,"42,134.1",,"168,878.0",,
PR,Maritime Transportation Authority of Puerto Rico(PRMTA),4175,Agency,FB,DO,9,19,,235.2,,235.2,,235.2,,34.6,,34.6,,"1,985.4",,"20,919.9",,
PR,Metropolitan Bus Authority(MBA),4086,State DOT,DR,DO,31,74,,0.0 ,,"1,206.8",Q,897.6,Q,192.4,Q,142.7,Q,116.6,,738.7,,
PR,Metropolitan Bus Authority(MBA),4086,State DOT,MB,DO,167,227,,"8,094.5",,"6,339.9",,"5,467.5",,669.0,,612.7,,"11,826.1",,"45,300.8",,
,,,,Total,,198,301,,"8,094.5",,"7,546.8",,"6,365.1",,861.4,,755.4,,"11,942.6",,"46,039.5",,
PR,Puerto Rico Highway and Transportation Authority(PRHTA),4094,State DOT,HR,PT,40,74,,"2,584.5",,"2,688.9",,"2,614.4",,145.4,,142.3,,"9,139.1",,"45,982.0",,
PR,Puerto Rico Highway and Transportation Authority(PRHTA),4094,State DOT,MB,PT,21,30,,"1,031.2",,854.3,,777.4,,165.3,,148.8,,"1,810.8",,"3,820.8",,
,,,,Total,,61,104,,"3,615.7",,"3,543.1",,"3,391.8",,310.7,,186.2,,"10,949.9",,"49,802.9",,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Agency,DR,PT,22,24,,0.0 ,,718.8,,622.1,,48.1,,41.2,,67.1,,711.4,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Agency,DR,DO,89,112,,0.0 ,,"3,409.9",,"2,874.4",,244.4,,219.0,,435.6,,"3,580.2",,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Agency,DT,PT,13,13,,0.0 ,,763.2,,763.2,,58.7,,58.7,,114.2,,763.2,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Agency,MB,DO,196,239,,"8,278.7",,"9,897.2",,"8,352.1",,682.5,,628.9,,"19,544.0",,"73,886.4",,
,,,,Total,,320,388,,"8,278.7",,"14,789.1",,"12,611.8",,"1,033.7",,947.7,,"20,160.9",,"78,941.3",,
SC,Central Midlands Regional Transit Authority(CMRTA),4141,Agency,DR,PT,19,21,,0.0 ,,642.4,,578.1,,36.6,,33.4,,73.3,,777.6,,
SC,Central Midlands Regional Transit Authority(CMRTA),4141,Agency,MB,PT,36,42,,"1,436.0",,"1,569.3",,"1,470.2",,121.9,,117.1,,"1,886.0",,"9,467.5",,
,,,,Total,,55,63,,"1,436.0",,"2,211.7",,"2,048.4",,158.6,,150.5,,"1,959.3",,"10,245.1",,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,Agency,DR,PT,18,23,,0.0 ,,748.5,Q,676.0,Q,47.3,Q,42.9,Q,77.3,,801.5,,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,Agency,MB,PT,81,91,,"3,281.4",,"3,367.5",Q,"3,342.2",Q,229.3,Q,228.2,Q,"4,203.7",,"15,478.4",,
,,,,Total,,99,114,,"3,281.4",,"4,116.0",,"4,018.1",,276.7,,271.0,,"4,281.0",,"16,279.9",,
SC,Greenville Transit Authority(GTA),4053,Other  ,DR,DO,3,5,,0.0 ,,66.5,Q,60.9,Q,6.5,Q,4.7,Q,6.5,Q,48.3,,
SC,Greenville Transit Authority(GTA),4053,Other  ,MB,DO,13,18,,532.2,,591.2,,532.2,,46.3,,39.5,,696.0,,"2,896.7",,
,,,,Total,,16,23,,532.2,,657.8,,593.1,,52.8,,44.2,,702.4,,"2,945.0",,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,Agency,DR,DO,81,87,,0.0 ,,"1,903.9",,"1,749.5",,90.9,,83.6,,199.3,,"2,511.3",,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,Agency,MB,DO,19,26,,636.6,,689.1,,636.0,,31.5,,29.5,,107.7,,"3,402.4",,
,,,,Total,,100,113,,636.6,,"2,593.0",,"2,385.5",,122.4,,113.1,,306.9,,"5,913.7",,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,Agency,DR,DO,46,47,,0.0 ,,"1,591.8",,"1,076.7",,75.6,,55.0,,168.2,,"2,896.9",,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,Agency,MB,DO,19,22,,483.4,,558.0,,483.4,,27.4,,24.1,,152.5,,"1,631.9",,
,,,,Total,,65,69,,483.4,,"2,149.8",,"1,560.1",,102.9,,79.0,,320.7,,"4,528.9",,
SC,Spartanburg County Transportation Services(sctsb),4088,City,DR,PT,51,77,,0.0 ,,"2,211.3",,"1,923.8",,132.7,,116.8,,246.1,,"3,616.0",,
SC,Spartanburg Transit System(SPARTA),4101,Agency,MB,DO,8,11,,273.8,,292.8,,272.8,,22.6,,21.3,,519.1,,"2,387.0",,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,Agency,DR,DO,20,20,,0.0 ,,524.1,,440.3,,25.4,,22.0,,50.0,,660.5,,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,Agency,MB,DO,22,36,,"1,027.7",,"1,061.0",,"1,027.7",,64.1,,62.1,,527.0,,"2,466.5",,
,,,,Total,,42,56,,"1,027.7",,"1,585.2",,"1,468.0",,89.5,,84.1,,576.9,,"3,127.0",,
SD,Rapid Transit System,8014,City,DR,DO,12,17,,0.0 ,,266.3,,258.3,,27.3,,26.7,,75.4,,294.2,,
SD,Rapid Transit System,8014,City,MB,DO,7,12,,280.2,,287.4,,279.1,,19.2,,18.6,,264.4,,993.3,,
,,,,Total,,19,29,,280.2,,553.8,,537.4,,46.5,,45.3,,339.8,,"1,287.4",,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,Agency,DR,DO,20,23,,0.0 ,,646.8,,640.1,,54.4,,54.1,,133.7,,957.6,,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,Agency,MB,DO,28,31,,688.6,,732.4,,725.4,,55.5,,55.2,,937.3,,"5,829.7",,
,,,,Total,,48,54,,688.6,,"1,379.3",,"1,365.5",,109.9,,109.3,,"1,071.0",,"6,787.3",,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,Agency,DR,PT,7,8,,0.0 ,,48.3,,34.4,,6.8,,5.1,,27.0,,128.5,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,Agency,DR,DO,12,17,,0.0 ,,493.3,,416.5,,32.6,,30.2,,46.1,,308.7,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,Agency,IP,DO,2,2,,19.1,,19.1,,19.1,,6.2,,6.2,,357.5,,357.5,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,Agency,MB,DO,49,68,,"2,079.9",,"2,125.1",,"2,125.1",,163.5,,163.5,,"2,631.0",,"9,328.0",,
,,,,Total,,70,95,,"2,099.0",,"2,685.7",,"2,595.1",,209.1,,205.0,,"3,061.5",,"10,122.7",,
TN,City of Murfreesboro(Rover Public Transit),4186,City,DR,PT,15,15,,0.0 ,,334.3,Q,215.3,Q,48.3,Q,44.8,Q,7.5,Q,215.3,Q,
TN,City of Murfreesboro(Rover Public Transit),4186,City,MB,DO,6,9,,312.3,,312.3,Q,286.0,Q,19.5,Q,18.0,Q,180.0,Q,286.0,Q,
,,,,Total,,21,24,,312.3,,646.5,,501.3,,67.8,,62.8,,187.5,,501.3,,
TN,Clarksville Transit System(CTS),4092,City,DR,DO,8,10,,0.0 ,,329.4,,308.2,,22.2,,21.3,,30.3,,200.3,,
TN,Clarksville Transit System(CTS),4092,City,MB,DO,16,20,,"1,051.3",,"1,045.9",,"1,040.1",,64.6,,62.5,,703.5,,"3,904.2",,
,,,,Total,,24,30,,"1,051.3",,"1,375.3",,"1,348.3",,86.8,,83.8,,733.7,,"4,104.5",,
TN,Jackson Transit Authority(JTA),4057,Agency,DR,DO,5,10,,0.0 ,,195.6,,193.9,,15.0,,14.6,,40.1,,268.8,,
TN,Jackson Transit Authority(JTA),4057,Agency,MB,DO,9,16,,580.3,,582.0,,579.0,,43.4,,43.0,,555.1,,"2,318.7",,
,,,,Total,,14,26,,580.3,,777.6,,772.9,,58.4,,57.6,,595.2,,"2,587.5",,
TN,Johnson City Transit System(JCT),4054,City,DR,DO,11,15,,0.0 ,,253.2,,191.2,,28.7,,22.1,,40.6,,163.6,,
TN,Johnson City Transit System(JCT),4054,City,MB,DO,12,25,,413.6,,420.8,,414.4,,29.7,,29.3,,562.5,,"2,098.0",,
,,,,Total,,23,40,,413.6,,673.9,,605.7,,58.4,,51.5,,603.1,,"2,261.6",,
TN,Knoxville Area Transit(KAT),4002,City,DR,DO,20,35,,0.0 ,,484.1,,402.7,,36.8,,31.6,,49.6,,354.4,,
TN,Knoxville Area Transit(KAT),4002,City,MB,DO,74,103,,"2,529.4",,"2,711.4",,"2,528.2",,226.8,,212.7,,"2,988.3",,"11,893.4",,
,,,,Total,,94,138,,"2,529.4",,"3,195.4",,"2,930.9",,263.6,,244.3,,"3,037.9",,"12,247.8",,
TN,Knoxville-Knox County Community Action Committee(Knox County CAC Transit),4171,Agency,DR,DO,45,71,,0.0 ,,"1,506.6",,"1,301.0",,75.1,,66.0,,165.6,,"2,040.1",,
TN,Memphis Area Transit Authority(MATA),4003,City,DR,DO,44,64,,0.0 ,,"2,002.5",,"1,704.3",,120.8,,108.7,,236.0,,"2,645.3",,
TN,Memphis Area Transit Authority(MATA),4003,City,LR,DO,12,16,,344.3,,347.9,,345.4,,54.9,,54.6,,"1,154.8",,917.8,,
TN,Memphis Area Transit Authority(MATA),4003,City,MB,DO,134,152,,"6,012.7",,"6,840.5",,"6,000.5",,438.3,,410.1,,"10,114.0",,"54,460.6",,
,,,,Total,,190,232,,"6,357.0",,"9,190.9",,"8,050.3",,614.0,,573.3,,"11,504.8",,"58,023.7",,
TN,Metropolitan Transit Authority(MTA),4004,Agency,DR,DO,48,74,,0.0 ,,"2,325.5",,"1,916.0",,144.5,,115.9,,247.2,,"2,999.2",,
TN,Metropolitan Transit Authority(MTA),4004,Agency,DT,PT,74,184,,0.0 ,,541.3,,541.3,,12.6,,12.6,,71.6,,781.6,,
TN,Metropolitan Transit Authority(MTA),4004,Agency,MB,DO,111,136,,"4,267.8",,"4,893.8",,"4,265.6",,337.8,,313.1,,"8,623.8",,"43,852.6",,
,,,,Total,,233,394,,"4,267.8",,"7,760.5",,"6,722.9",,494.9,,441.6,,"8,942.5",,"47,633.5",,
TN,Regional Transportation Authority(RTA),4159,Agency,CR,PT,7,11,,177.7,,182.3,,177.7,,7.3,,6.1,,204.7,,"3,292.1",,
TN,Regional Transportation Authority(RTA),4159,Agency,MB,PT,6,10,,69.0,,144.3,,69.0,,4.6,,2.3,,43.4,,"1,210.5",,
TN,Regional Transportation Authority(RTA),4159,Agency,VP,DO,52,54,,0.0 ,,759.3,,759.3,,15.2,,15.2,,164.6,,"6,238.0",,
,,,,Total,,65,75,,246.7,,"1,085.8",,"1,006.0",,27.1,,20.3,,412.7,,"10,740.5",,
TN,Southeast Tennessee Human Resource Agency(SETHRA),4170,Agency,DR,DO,5,5,,0.0 ,,133.7,Q,121.6,Q,15.5,Q,14.3,Q,22.8,N,75.5,Q,
TN,Southeast Tennessee Human Resource Agency(SETHRA),4170,Agency,MB,DO,5,5,,153.4,,163.5,,151.6,Q,15.5,,15.0,,60.0,,152.8,Q,
,,,,Total,,10,10,,153.4,,297.2,,273.3,,30.9,,29.3,,82.9,Q,228.3,,
TN,The Transportation Management Association Group(TMA),4178,Non-Profit,VP,DO,18,21,,0.0 ,,336.1,,336.1,,7.3,,7.3,,60.3,,"2,323.9",,
TX,"Abilene Transit Management, Inc(CityLink)",6040,City,DR,DO,17,25,,0.0 ,,487.3,Q,478.6,Q,29.9,Q,29.1,Q,82.5,,420.0,,
TX,"Abilene Transit Management, Inc(CityLink)",6040,City,MB,DO,16,20,,410.3,,392.9,Q,392.9,Q,28.4,Q,28.3,Q,459.8,,"1,379.3",,
,,,,Total,,33,45,,410.3,,880.2,,871.5,,58.3,,57.3,,542.3,,"1,799.3",,
TX,Amarillo City Transit(ACT),6001,City,DR,DO,6,13,,0.0 ,,272.3,,247.6,,21.3,,19.7,,29.7,,243.1,,
TX,Amarillo City Transit(ACT),6001,City,MB,DO,12,17,,669.5,,690.6,,674.3,,40.6,,39.6,,330.6,,"1,336.6",,
,,,,Total,,18,30,,669.5,,962.9,,921.9,,61.8,,59.3,,360.4,,"1,579.8",,
TX,Beaumont Municipal Transit System(BMT),6016,Other  ,DR,DO,5,9,,0.0 ,,199.5,,141.7,,16.9,,12.0,,21.3,,152.7,,
TX,Beaumont Municipal Transit System(BMT),6016,Other  ,MB,DO,12,18,,723.8,,728.8,,721.8,,52.8,,52.2,,583.1,,"2,682.0",,
,,,,Total,,17,27,,723.8,,928.4,,863.4,,69.7,,64.2,,604.4,,"2,834.6",,
TX,Brazos Transit District(The District),6059,Agency,DR,DO,47,50,,0.0 ,,"1,781.0",,"1,431.5",,84.5,,71.1,,96.0,,"1,574.8",,
TX,Brazos Transit District(The District),6059,Agency,MB,DO,22,38,,"1,251.7",,"1,278.6",,"1,248.1",,75.1,,73.8,,578.4,,"1,492.4",,
TX,Brazos Transit District(The District),6059,Agency,MB,PT,32,33,,791.4,,771.1,,771.1,,31.2,,31.2,,687.7,,"22,862.0",,
,,,,Total,,101,121,,"2,043.2",,"3,830.7",,"3,450.7",,190.8,,176.1,,"1,362.1",,"25,929.2",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,CR,PT,4,6,,63.2,,94.7,,63.2,,2.5,,2.5,,120.8,,"2,145.3",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,DR,DO,94,118,,0.0 ,,"3,395.4",,"2,907.0",,275.0,,230.9,,471.8,,"3,473.7",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,DR,PT,13,13,,0.0 ,,42.8,,35.6,,3.1,,2.6,,4.7,,42.8,,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,DT,PT,445,445,,0.0 ,,"1,135.2",,"1,135.2",,49.8,,49.8,,189.6,,"1,234.5",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,MB,DO,200,246,,"8,300.1",,"9,782.3",,"8,295.4",,764.4,,679.6,,"22,655.4",,"99,719.1",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,MB,PT,141,178,,"5,077.7",,"5,490.5",,"5,064.6",,387.5,,363.2,,"12,158.9",,"41,987.9",,
TX,Capital Metropolitan Transportation Authority(CMTA),6048,Agency,VP,DO,133,157,,0.0 ,,"1,333.0",,"1,333.0",,47.8,,47.8,,258.3,,"6,117.8",,
,,,,Total,,"1,030","1,163",,"13,441.0",,"21,274.0",,"18,834.0",,"1,530.1",,"1,376.4",,"35,859.5",,"154,721.3",,
TX,"City Transit Management Company, Inc.(Citibus)",6010,City,DR,DO,29,32,,0.0 ,,779.8,,726.3,,53.2,,46.8,,106.6,,763.7,,
TX,"City Transit Management Company, Inc.(Citibus)",6010,City,MB,DO,64,68,,"1,679.3",,"1,678.6",,"1,672.5",,129.2,,128.2,,"3,349.9",,"9,111.8",,
,,,,Total,,93,100,,"1,679.3",,"2,458.4",,"2,398.8",,182.4,,175.0,,"3,456.6",,"9,875.5",,
TX,City of Brownsville - Brownsville Urban System(BUS),6014,City,DR,DO,8,11,,0.0 ,,190.9,,172.7,,15.8,,13.9,,36.6,,207.2,,
TX,City of Brownsville - Brownsville Urban System(BUS),6014,City,MB,DO,18,20,,814.0,,808.8,,751.3,,65.9,,63.6,,"1,454.9",,"12,512.1",,
,,,,Total,,26,31,,814.0,,999.8,,924.0,,81.8,,77.5,,"1,491.5",,"12,719.3",,
TX,City of Grand Prairie Transportation Services Department(Grand Connection),6068,City,DR,DO,8,12,,0.0 ,,152.6,,132.3,,16.3,,12.7,,39.2,,307.8,,
TX,City of Mesquite(MTED),6070,City,DR,DO,11,17,,0.0 ,,312.2,,283.9,,23.4,,21.9,,40.8,,421.4,,
TX,Collin County Committee on Aging(CCART),6110,Non-Profit,DR,DO,29,32,,0.0 ,,523.4,,375.8,,37.6,,31.9,,39.0,,339.9,,
TX,Collin County Committee on Aging(CCART),6110,Non-Profit,MB,DO,3,6,,120.3,,120.3,,120.3,,9.3,,9.3,,28.8,,204.8,,
,,,,Total,,32,38,,120.3,,643.7,,496.1,,46.8,,41.2,,67.8,,544.6,,
TX,Concho Valley Transit District(CVTD),6102,Agency,DR,DO,52,54,,0.0 ,,791.4,,700.7,,65.9,,53.7,,135.3,,"1,204.0",,
TX,Concho Valley Transit District(CVTD),6102,Agency,MB,DO,5,8,,368.9,,384.8,,368.9,,24.0,,22.5,,212.1,,402.8,,
,,,,Total,,57,62,,368.9,,"1,176.2",,"1,069.6",,89.9,,76.2,,347.3,,"1,606.8",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,Agency,DR,PT,25,34,,0.0 ,,"1,548.6",,"1,365.3",,68.9,,63.3,,185.4,,"1,238.4",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,Agency,DR,DO,1,2,,0.0 ,,51.0,,50.0,,2.7,,2.7,,5.4,,188.2,,
TX,Corpus Christi Regional Transportation Authority(The B),6051,Agency,MB,DO,46,62,,"2,266.2",,"2,466.9",,"2,262.3",,190.5,,183.9,,"4,657.7",,"15,417.1",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,Agency,MB,PT,12,15,,597.7,,765.8,,614.6,,34.5,,29.8,,580.4,,"7,202.6",,
TX,Corpus Christi Regional Transportation Authority(The B),6051,Agency,VP,DO,4,4,,0.0 ,,29.7,,29.7,,1.0,,1.0,,5.4,,105.5,,
,,,,Total,,88,117,,"2,863.9",,"4,862.0",,"4,321.9",,297.6,,280.5,,"5,434.3",,"24,151.9",,
TX,"Dallas - VPSI, Inc.",6084,Contractor,VP,DO,181,193,,0.0 ,,"3,390.9",,"3,390.9",,76.9,,76.9,,482.7,,"16,591.8",,
TX,Dallas Area Rapid Transit(DART),6056,Agency,CR,PT,36,44,,"1,239.7",,"1,438.1",,"1,239.7",,56.5,,49.8,,"2,432.2",,"43,689.3",,
TX,Dallas Area Rapid Transit(DART),6056,Agency,DR,PT,197,209,,0.0 ,,"11,478.8",,"8,458.6",,644.5,,513.1,,"1,136.0",,"13,896.9",,
TX,Dallas Area Rapid Transit(DART),6056,Agency,LR,DO,76,122,,"4,941.2",,"4,999.6",,"4,941.2",,255.8,,248.1,,"17,799.2",,"125,403.0",,
TX,Dallas Area Rapid Transit(DART),6056,Agency,MB,DO,556,663,,"27,387.3",,"31,840.9",,"27,323.7",,"2,194.9",,"2,009.5",,"37,693.4",,"164,323.6",,
TX,Dallas Area Rapid Transit(DART),6056,Agency,VP,DO,177,178,,0.0 ,,"3,505.9",,"3,505.9",,87.6,,87.6,,924.6,,"36,784.7",,
,,,,Total,,"1,042","1,216",,"33,568.2",,"53,263.3",,"45,469.0",,"3,239.3",,"2,791.3",,"59,985.4",,"384,097.5",,
TX,Denton County Transportation Authority(DCTA),6101,Agency,DR,DO,11,12,,0.0 ,,426.3,,344.9,,30.4,,25.5,,44.7,,344.9,,
TX,Denton County Transportation Authority(DCTA),6101,Agency,MB,DO,45,57,,"1,438.9",,"1,612.3",,"1,436.1",,106.6,,100.8,,"2,289.0",,"7,095.9",,
,,,,Total,,56,69,,"1,438.9",,"2,038.6",,"1,781.0",,137.0,,126.4,,"2,333.7",,"7,440.7",,
TX,Fort Bend County Public Transportation(Fort Bend Transit),6103,City,DR,PT,16,16,,0.0 ,,955.6,,829.7,,45.4,,41.3,,81.8,,958.4,,
TX,Fort Bend County Public Transportation(Fort Bend Transit),6103,City,MB,PT,15,15,,328.6,,625.1,,328.2,,23.2,,15.4,,98.6,,"1,525.6",,
,,,,Total,,31,31,,328.6,,"1,580.7",,"1,157.9",,68.6,,56.7,,180.4,,"2,484.1",,
TX,Fort Worth Transportation Authority(The T),6007,Agency,DR,PT,53,60,,0.0 ,,"1,921.8",,"1,730.6",,121.3,,111.1,,234.4,,"1,856.3",,
TX,Fort Worth Transportation Authority(The T),6007,Agency,DR,DO,35,36,,0.0 ,,"1,493.3",,"1,276.8",,86.8,,78.7,,155.4,,"1,872.2",,
TX,Fort Worth Transportation Authority(The T),6007,Agency,MB,PT,4,4,,49.7,,84.8,,49.7,,6.3,,4.6,,72.9,,339.3,,
TX,Fort Worth Transportation Authority(The T),6007,Agency,MB,DO,125,145,,"4,096.0",,"4,671.4",,"4,160.7",,376.1,,347.0,,"6,474.0",,"38,830.9",,
,,,,Total,,217,245,,"4,145.7",,"8,171.4",,"7,217.8",,590.5,,541.5,,"6,936.7",,"42,898.8",,
TX,Golden Crescent Regional Planning Commission(VICTORIA TRANSIT),6095,Agency,DR,DO,68,77,,0.0 ,,"1,505.1",,"1,359.7",,81.9,,72.9,,175.4,,"1,408.8",,
TX,Golden Crescent Regional Planning Commission(VICTORIA TRANSIT),6095,Agency,MB,DO,7,17,,447.0,,469.6,,447.5,,32.8,,31.4,,234.0,,447.0,,
,,,,Total,,75,94,,447.0,,"1,974.7",,"1,807.2",,114.6,,104.3,,409.5,,"1,855.8",,
TX,Handitran Special Transit Division - City of Arlington(Handitran),6041,City,DR,DO,13,20,,0.0 ,,307.6,,285.5,,24.3,,22.8,,51.6,,357.7,,
TX,Handitran Special Transit Division - City of Arlington(Handitran),6041,City,DT,PT,10,10,,0.0 ,,363.5,,363.5,,21.4,,21.4,,61.2,,376.5,,
,,,,Total,,23,30,,0.0 ,,671.1,,649.0,,45.7,,44.2,,112.8,,734.1,,
TX,"Harris County Community Services Department, Office of Transit Services(Harris County Transit)",6108,City,DT,PT,85,85,,0.0 ,,588.1,,588.1,,39.4,,39.4,,65.0,,454.7,,
TX,"Harris County Community Services Department, Office of Transit Services(Harris County Transit)",6108,City,MB,PT,3,4,,83.5,,101.4,Q,71.3,Q,7.2,Q,6.6,Q,25.6,,298.1,,
,,,,Total,,88,89,,83.5,,689.5,,659.4,,46.5,,45.9,,90.6,,752.8,,
TX,Hill Country Transit District(The Hop),6091,Agency,DR,DO,91,123,,0.0 ,,"2,155.4",,"1,837.5",,131.0,,114.4,,276.5,,"2,913.7",,
TX,Hill Country Transit District(The Hop),6091,Agency,MB,DO,11,31,,513.5,,522.6,,495.2,,35.5,,34.2,,392.6,,"2,474.7",,
,,,,Total,,102,154,,513.5,,"2,678.0",,"2,332.6",,166.6,,148.6,,669.1,,"5,388.4",,
TX,Island Transit(I T),6015,City,DR,DO,3,6,,0.0 ,,70.9,,69.3,,6.9,,6.9,,19.0,,82.1,,
TX,Island Transit(I T),6015,City,MB,DO,11,16,,526.0,,539.2,,526.0,,42.9,,42.0,,593.1,,"1,832.7",,
,,,,Total,,14,22,,526.0,,610.1,,595.3,,49.8,,48.8,,612.1,,"1,914.8",,
TX,"Laredo Transit Management, Inc.(El Metro)",6009,City,DR,DO,14,18,,0.0 ,,246.8,,199.5,,33.4,,29.0,,52.4,,215.0,,
TX,"Laredo Transit Management, Inc.(El Metro)",6009,City,MB,DO,35,49,,"1,740.7",,"1,801.3",,"1,739.3",,152.9,,150.3,,"3,365.7",,"11,166.8",,
,,,,Total,,49,67,,"1,740.7",,"2,048.1",,"1,938.8",,186.4,,179.3,,"3,418.1",,"11,381.7",,
TX,Lower Rio Grande Valley Development Council(LRGVDC),6090,Agency,DR,DO,4,18,,0.0 ,,129.0,,111.7,,7.5,,6.6,,18.6,,145.3,,
TX,Lower Rio Grande Valley Development Council(LRGVDC),6090,Agency,MB,DO,15,32,,727.6,,794.6,,729.9,,37.3,,34.7,,88.5,,"1,201.3",,
,,,,Total,,19,50,,727.6,,923.6,,841.6,,44.8,,41.3,,107.2,,"1,346.5",,
TX,Mass Transit Department - City of El Paso(Sun Metro),6006,City,DR,DO,47,65,,0.0 ,,"2,348.0",,"1,909.4",,132.3,,115.5,,224.2,,"2,040.2",,
